Attributes,Adj Close,Close,High,Low,Open,Volume,tenkan_sen,K Line,senkou_span_a,senkou_span_b,chikou_span
2020-02-28,67.31475067138672,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000.0,72.62749862670898,73.02750015258789,,,65.61750030517578
2020-03-02,73.58181762695312,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200.0,72.62749862670898,73.02750015258789,,,64.85749816894531
2020-03-03,71.24490356445312,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600.0,72.62749862670898,73.02750015258789,,,66.51750183105469
2020-03-04,74.54957580566406,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400.0,72.10250091552734,73.02750015258789,,,66.99749755859375
2020-03-05,72.13140106201172,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800.0,70.0687484741211,73.02750015258789,,,68.3125
2020-03-06,71.1734848022461,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800.0,70.04624938964844,72.94874954223633,,,71.76249694824219
2020-03-09,65.5442123413086,66.5425033569336,69.52249908447266,65.75,65.9375,286744800.0,70.04624938964844,72.94874954223633,,,71.10749816894531
2020-03-10,70.26482391357422,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000.0,70.04624938964844,72.94874954223633,,,71.67250061035156
2020-03-11,67.8244857788086,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800.0,70.04624938964844,72.94874954223633,,,70.69999694824219
2020-03-12,61.126502990722656,62.057498931884766,67.5,62.0,63.98500061035156,418474000.0,69.0,71.90250015258789,,,69.23249816894531
2020-03-13,68.4499740600586,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000.0,69.0,71.90250015258789,,,67.09249877929688
2020-03-16,59.64408493041992,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600.0,67.92499923706055,70.90250015258789,,,69.0250015258789
2020-03-17,62.26664352416992,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000.0,67.24374771118164,70.70249938964844,78.1668758392334,,68.75749969482422
2020-03-18,60.74235534667969,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600.0,65.99250030517578,70.54249954223633,78.1668758392334,,70.74250030517578
2020-03-19,60.276947021484375,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200.0,65.44499969482422,70.54249954223633,78.00250053405762,,70.7925033569336
2020-03-20,56.450233459472656,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200.0,64.30500030517578,69.27750015258789,78.40312576293945,,69.6449966430664
2020-03-23,55.25099563598633,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800.0,61.728750228881836,67.32375144958496,78.40312576293945,,71.93250274658203
2020-03-24,60.794071197509766,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200.0,61.56625175476074,67.15749931335449,79.4325008392334,,73.44999694824219
2020-03-25,60.45917510986328,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000.0,61.56625175476074,67.15749931335449,79.44625091552734,,72.26750183105469
2020-03-26,63.64071273803711,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200.0,58.96124839782715,67.15749931335449,79.44625091552734,,73.29000091552734
2020-03-27,61.0058479309082,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800.0,58.9112491607666,66.63250160217285,79.44625091552734,,74.38999938964844
2020-03-30,62.746829986572266,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400.0,58.9112491607666,64.5987491607666,79.23687553405762,,75.15750122070312
2020-03-31,62.6187744140625,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000.0,59.38749885559082,64.57625007629395,77.09562683105469,,75.93499755859375
2020-04-01,59.32396697998047,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400.0,59.38749885559082,64.57625007629395,76.70812606811523,,77.53250122070312
2020-04-02,60.31388473510742,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000.0,59.38749885559082,64.57625007629395,76.64562606811523,,78.75250244140625
2020-04-03,59.44708251953125,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000.0,62.0987491607666,64.57625007629395,74.984375,,77.85250091552734
2020-04-06,64.63308715820312,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400.0,62.50124740600586,64.57625007629395,72.82749938964844,,76.9124984741211
2020-04-07,63.884498596191406,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200.0,63.57500076293945,64.57625007629395,72.82749938964844,,77.38500213623047
2020-04-08,65.51959228515625,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200.0,63.57500076293945,64.50124931335449,72.82749938964844,,76.92749786376953
2020-04-09,65.99238586425781,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800.0,63.57500076293945,64.01999855041504,72.56500053405762,,78.73999786376953
2020-04-13,67.28765869140625,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800.0,63.82500076293945,62.92875099182129,71.54812431335449,,78.28500366210938
2020-04-14,70.6859130859375,71.76249694824219,72.0625,69.51249694824219,70.0,194994800.0,65.64374923706055,62.607500076293945,71.49749946594238,,79.80750274658203
2020-04-15,70.04074096679688,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400.0,65.64374923706055,62.607500076293945,71.49749946594238,,79.2125015258789
2020-04-16,70.59725952148438,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200.0,65.90250015258789,62.607500076293945,71.49749946594238,,79.72250366210938
2020-04-17,69.63935852050781,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000.0,67.20375061035156,62.607500076293945,71.49749946594238,,79.18250274658203
2020-04-20,68.1938705444336,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200.0,68.40625,62.607500076293945,70.45125007629395,,79.52749633789062
2020-04-21,66.0859603881836,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600.0,68.68500137329102,62.607500076293945,70.45125007629395,,79.5625
2020-04-22,67.98947143554688,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400.0,69.1187515258789,62.607500076293945,69.41374969482422,,79.48500061035156
2020-04-23,67.72599029541016,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400.0,69.20999908447266,62.607500076293945,68.97312355041504,70.78125,80.4625015258789
2020-04-24,69.68121337890625,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200.0,69.20999908447266,62.607500076293945,68.26749992370605,70.62125015258789,80.83499908447266
2020-04-27,69.73047637939453,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600.0,69.20375061035156,62.607500076293945,67.99374961853027,70.62125015258789,81.27999877929688
2020-04-28,68.60018157958984,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800.0,69.20375061035156,62.607500076293945,66.79125022888184,69.48125076293945,80.58000183105469
2020-04-29,70.8533706665039,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800.0,69.38750076293945,65.49625205993652,64.5262508392334,67.5575008392334,82.875
2020-04-30,72.34809112548828,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000.0,69.99499893188477,66.42874908447266,64.36187553405762,67.5575008392334,83.36499786376953
2020-05-01,71.18334197998047,72.26750183105469,74.75,71.4625015258789,71.5625,240616800.0,70.55374908447266,66.98749923706055,64.36187553405762,67.5575008392334,85.99749755859375
2020-05-04,72.19049835205078,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000.0,71.4000015258789,66.98749923706055,63.05937385559082,67.5575008392334,88.20999908447266
2020-05-05,73.27399444580078,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200.0,71.98374938964844,67.23749923706055,62.77187538146973,67.5575008392334,83.9749984741211
2020-05-06,74.02998352050781,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600.0,72.52999877929688,67.51749801635742,61.7549991607666,67.5575008392334,84.69999694824219
2020-05-07,74.79582214355469,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200.0,72.9212532043457,67.75875091552734,61.98187446594238,67.5575008392334,85.74749755859375
2020-05-08,76.57608032226562,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400.0,73.56875228881836,68.40625,61.98187446594238,67.5575008392334,88.0199966430664
2020-05-11,77.7810287475586,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400.0,75.11750030517578,69.50249862670898,61.98187446594238,67.5575008392334,87.89749908447266
2020-05-12,76.89213562011719,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200.0,75.69250106811523,71.13375091552734,63.33749961853027,67.5575008392334,87.93250274658203
2020-05-13,75.9637222290039,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400.0,75.69250106811523,72.33625030517578,63.5387487411499,67.5575008392334,87.43000030517578
2020-05-14,76.4303970336914,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200.0,75.75125122070312,72.6150016784668,64.0756254196167,67.5575008392334,89.71749877929688
2020-05-15,75.97854614257812,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400.0,76.76874923706055,73.04875183105469,64.03812503814697,67.5575008392334,91.63249969482422
2020-05-18,77.7686767578125,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400.0,77.31999969482422,73.13999938964844,63.797499656677246,67.5575008392334,90.01499938964844
2020-05-19,77.31930541992188,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600.0,77.48749923706055,73.13999938964844,63.37687587738037,67.5575008392334,91.20999908447266
2020-05-20,78.8230209350586,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800.0,77.48749923706055,73.13999938964844,64.12562465667725,67.47875022888184,88.40750122070312
2020-05-21,78.23535919189453,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800.0,77.63750076293945,73.29000091552734,64.12562465667725,67.47875022888184,90.44499969482422
2020-05-22,78.73906707763672,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200.0,77.63750076293945,73.29000091552734,64.25500011444092,67.47875022888184,91.19999694824219
2020-05-26,78.20573425292969,79.18250274658203,81.05999755859375,79.125,80.875,125522000.0,78.05624771118164,73.70874786376953,64.90562534332275,67.47875022888184,91.02749633789062
2020-05-27,78.54647064208984,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200.0,78.05624771118164,73.70874786376953,65.50687503814697,67.47875022888184,91.02749633789062
2020-05-28,78.5810317993164,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800.0,78.05624771118164,74.55500030517578,65.64625072479248,67.47875022888184,93.4625015258789
2020-05-29,78.50450897216797,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400.0,79.31999969482422,74.88874816894531,65.86312580108643,67.47875022888184,93.17250061035156
2020-06-01,79.46992492675781,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200.0,79.65625,75.15499877929688,65.9087495803833,67.47875022888184,95.34249877929688
2020-06-02,79.83783721923828,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800.0,79.6662483215332,75.30500030517578,65.9087495803833,67.47875022888184,95.75250244140625
2020-06-03,80.27735900878906,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200.0,79.91125106811523,75.55000305175781,65.90562534332275,67.47875022888184,95.91999816894531
2020-06-04,79.58597564697266,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400.0,79.91125106811523,76.2612533569336,65.90562534332275,67.35375022888184,95.47750091552734
2020-06-05,81.8526840209961,82.875,82.9375,80.80750274658203,80.8375015258789,137250400.0,80.60499954223633,77.20000076293945,67.44187641143799,67.32375144958496,97.05750274658203
2020-06-08,82.33663940429688,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400.0,80.83625030517578,77.4312515258789,68.21187400817871,67.15749931335449,97.7249984741211
2020-06-09,84.93665313720703,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400.0,82.65499877929688,78.99124908447266,68.7706241607666,67.15749931335449,96.52249908447266
2020-06-10,87.12186431884766,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600.0,83.90499877929688,81.15374755859375,69.19375038146973,67.15749931335449,96.32749938964844
2020-06-11,82.9391098022461,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400.0,83.99749755859375,81.70499801635742,69.61062431335449,66.63250160217285,98.35749816894531
2020-06-12,83.65515899658203,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000.0,84.21249771118164,81.87249755859375,70.02374839782715,64.5987491607666,97.0
2020-06-15,84.68974304199219,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800.0,84.4437484741211,81.87249755859375,70.34000205993652,64.72250175476074,97.27249908447266
2020-06-16,86.93419647216797,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800.0,84.4437484741211,81.87249755859375,70.98750114440918,65.3700008392334,92.84500122070312
2020-06-17,86.81322479248047,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400.0,84.82875061035156,81.95124816894531,72.30999946594238,66.20749855041504,92.61499786376953
2020-06-18,86.8478012084961,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400.0,85.34000015258789,81.95124816894531,73.41312599182129,66.53750038146973,94.80999755859375
2020-06-19,86.35148620605469,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000.0,86.07125091552734,82.09624862670898,74.01437568664551,66.53750038146973,93.25250244140625
2020-06-22,88.61077880859375,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200.0,86.50499725341797,82.45874786376953,74.18312644958496,66.53750038146973,95.04000091552734
2020-06-23,90.50215148925781,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600.0,88.11999893188477,85.3375015258789,74.90875053405762,66.53750038146973,96.19000244140625
2020-06-24,88.90459442138672,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200.0,88.11999893188477,85.67375183105469,75.22999954223633,66.53750038146973,106.26000213623047
2020-06-25,90.0848617553711,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400.0,88.11999893188477,85.68375015258789,75.31374931335449,66.53750038146973,108.9375
2020-06-26,87.31693267822266,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800.0,89.63750076293945,85.68375015258789,75.31374931335449,66.53750038146973,109.66500091552734
2020-06-29,89.32928466796875,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000.0,89.69124984741211,85.68375015258789,75.4637508392334,66.68750190734863,110.0625
2020-06-30,90.07498168945312,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200.0,89.69124984741211,85.68375015258789,75.4637508392334,66.68750190734863,113.90249633789062
2020-07-01,89.90459442138672,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200.0,89.69124984741211,85.68375015258789,75.88249778747559,67.10624885559082,111.11250305175781
2020-07-02,89.90459442138672,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600.0,90.44124984741211,86.00125122070312,75.88249778747559,67.10624885559082,112.72750091552734
2020-07-06,92.3095703125,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600.0,90.88249969482422,86.53125,76.30562400817871,67.10624885559082,109.375
2020-07-07,92.02315521240234,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400.0,91.23749923706055,86.9787483215332,77.10437393188477,67.10624885559082,113.01000213623047
2020-07-08,94.16637420654297,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000.0,91.59749984741211,87.55374908447266,77.40562438964844,67.10624885559082,115.01000213623047
2020-07-09,94.57132720947266,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800.0,92.0687484741211,88.2562484741211,77.48562431335449,67.10624885559082,114.90750122070312
2020-07-10,94.73676300048828,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200.0,92.0687484741211,88.2562484741211,77.73062705993652,67.35125160217285,114.60749816894531
2020-07-13,94.2997055053711,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200.0,94.97750091552734,90.38125228881836,78.08625221252441,67.35125160217285,115.5625
2020-07-14,95.8602294921875,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200.0,95.43250274658203,90.89250183105469,78.90250015258789,70.75625038146973,115.7074966430664
2020-07-15,96.51949310302734,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000.0,95.43250274658203,91.47875213623047,79.13375091552734,71.3125,118.2750015258789
2020-07-16,95.33182525634766,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600.0,96.21125030517578,91.54999923706055,80.82312393188477,72.81374740600586,124.37000274658203
2020-07-17,95.13922119140625,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800.0,96.50625228881836,91.54999923706055,82.52937316894531,73.95874786376953,125.85749816894531
2020-07-20,97.1441879272461,98.35749816894531,98.5,96.0625,96.4175033569336,90318000.0,96.91625213623047,91.54999923706055,82.85124778747559,73.95874786376953,124.82499694824219
2020-07-21,95.80342864990234,97.0,99.25,96.74250030517578,99.17250061035156,103433200.0,96.91625213623047,91.54999923706055,83.0424976348877,73.95874786376953,126.52249908447266
2020-07-22,96.07256317138672,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600.0,96.91625213623047,93.06750106811523,83.15812301635742,73.95874786376953,125.01000213623047
2020-07-23,91.69969940185547,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400.0,95.98250198364258,93.12125015258789,83.15812301635742,73.95874786376953,124.80750274658203
2020-07-24,91.47252655029297,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800.0,94.1974983215332,93.12125015258789,83.38999938964844,74.29624938964844,129.0399932861328
2020-07-27,93.64045715332031,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000.0,94.1974983215332,93.12125015258789,83.6456241607666,75.59749984741211,134.17999267578125
2020-07-28,92.10216522216797,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600.0,94.1974983215332,93.87125015258789,84.08374977111816,76.94499969482422,131.39999389648438
2020-07-29,93.86760711669922,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200.0,94.1974983215332,93.88750076293945,84.48187255859375,77.58625030517578,120.87999725341797
2020-07-30,95.00342559814453,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000.0,94.1974983215332,93.88750076293945,86.72875022888184,79.63500213623047,120.95999908447266
2020-07-31,104.94921112060547,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800.0,97.77999877929688,97.11750030517578,86.89687538146973,79.72624969482422,112.81999969482422
2020-08-03,107.59368133544922,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200.0,100.3912467956543,99.7287483215332,86.90187454223633,79.72624969482422,117.31999969482422
2020-08-04,108.31220245361328,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600.0,100.3912467956543,99.7287483215332,87.66062545776367,79.72624969482422,113.48999786376953
2020-08-05,108.70478820800781,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800.0,100.3912467956543,100.3912467956543,87.6875,79.72624969482422,112.0
2020-08-06,112.49742126464844,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800.0,103.82999801635742,101.77874755859375,87.6875,79.72624969482422,115.36000061035156
2020-08-07,109.93972778320312,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600.0,103.82999801635742,101.77874755859375,87.6875,79.72624969482422,115.54000091552734
2020-08-10,111.53766632080078,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600.0,104.0625,101.77874755859375,88.22125053405762,79.72624969482422,112.12999725341797
2020-08-11,108.2205581665039,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400.0,104.09000015258789,101.77874755859375,88.70687484741211,80.99750137329102,110.33999633789062
2020-08-12,111.81719207763672,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000.0,107.61874771118164,101.77874755859375,89.10812377929688,81.68624877929688,106.83999633789062
2020-08-13,113.79607391357422,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000.0,111.96750259399414,102.59375,89.57562446594238,82.3125,110.08000183105469
2020-08-14,113.69467163085938,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200.0,112.21500015258789,102.59375,90.1624984741211,82.93375015258789,111.80999755859375
2020-08-17,113.39781188964844,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600.0,112.49250030517578,102.61624908447266,90.1624984741211,82.93375015258789,107.12000274658203
2020-08-18,114.34273529052734,115.5625,116.0,114.00749969482422,114.35250091552734,105633600.0,112.59749984741211,102.61624908447266,92.67937660217285,85.46375274658203,108.22000122070312
2020-08-19,114.48619842529297,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000.0,113.1349983215332,103.15374755859375,93.16250228881836,85.7087516784668,112.27999877929688
2020-08-20,117.02661895751953,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200.0,113.75,103.76874923706055,93.45562744140625,85.7087516784668,114.95999908447266
2020-08-21,123.05728149414062,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800.0,116.98749923706055,107.0062484741211,93.88062477111816,85.76750183105469,114.08999633789062
2020-08-24,124.52906799316406,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600.0,119.54125213623047,108.96500015258789,94.02812576293945,86.78499984741211,115.80999755859375
2020-08-25,123.5074691772461,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600.0,120.91500091552734,108.96500015258789,94.23312568664551,87.33625030517578,116.79000091552734
