,Date,High,Low,Open,Close,Volume,Adj Close,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
22,2022-01-14,310.82000732421875,303.75,304.25,310.20001220703125,39846400.0,308.8406066894531,319.4750061035156,,,,280.2699890136719
23,2022-01-18,309.79998779296875,301.739990234375,304.07000732421875,302.6499938964844,42333200.0,301.3236694335937,313.9049987792969,,,,294.5899963378906
24,2022-01-19,313.9100036621094,302.70001220703125,306.2900085449219,303.3299865722656,45933900.0,302.0007019042969,312.5749969482422,,,,297.3099975585937
25,2022-01-20,311.6499938964844,301.1400146484375,309.07000732421875,301.6000061035156,35380700.0,300.2782897949219,312.27500915527344,322.7200012207031,,,298.7900085449219
26,2022-01-21,304.1099853515625,295.6099853515625,302.69000244140625,296.0299987792969,57984400.0,294.7326965332031,309.50999450683594,319.9549865722656,,,294.95001220703125
27,2022-01-24,297.1099853515625,276.04998779296875,292.20001220703125,296.3699951171875,85731500.0,295.0711975097656,299.72999572753906,310.17498779296875,,,300.19000244140625
28,2022-01-25,294.989990234375,285.1700134277344,291.5199890136719,288.489990234375,72848600.0,287.2257385253906,299.72999572753906,310.17498779296875,,,295.9200134277344
29,2022-01-26,308.5,293.0299987792969,307.989990234375,296.7099914550781,90428900.0,295.40972900390625,298.4649963378906,310.17498779296875,,,289.8599853515625
30,2022-01-27,307.29998779296875,297.92999267578125,302.6600036621094,299.8399963378906,53481300.0,298.5259704589844,294.97999572753906,310.17498779296875,,,278.9100036621094
31,2022-01-28,308.4800109863281,294.45001220703125,300.2300109863281,308.260009765625,49743700.0,306.9090881347656,294.97999572753906,310.17498779296875,,,275.8500061035156
32,2022-01-31,312.3800048828125,306.3699951171875,308.95001220703125,310.9800109863281,46444500.0,309.6171875,294.97999572753906,310.17498779296875,,,288.5
33,2022-02-01,310.6300048828125,305.1300048828125,310.4100036621094,308.760009765625,40950400.0,307.40692138671875,294.2149963378906,310.17498779296875,,,285.5899963378906
34,2022-02-02,315.1199951171875,308.8800048828125,309.6300048828125,313.4599914550781,36636000.0,312.0863037109375,295.5849914550781,310.17498779296875,,,280.07000732421875
35,2022-02-03,311.2300109863281,299.9599914550781,309.489990234375,301.25,43730000.0,299.9298095703125,295.5849914550781,310.17498779296875,,,276.44000244140625
36,2022-02-04,308.79998779296875,299.9700012207031,300.2099914550781,305.94000244140625,35096500.0,304.5992736816406,300.14500427246094,309.5899963378906,,,287.1499938964844
37,2022-02-07,307.8399963378906,299.8999938964844,306.1700134277344,300.95001220703125,28533300.0,299.6311340332031,304.0749969482422,307.7049865722656,,,294.3900146484375
38,2022-02-08,305.5599975585937,299.95001220703125,301.25,304.5599975585937,32421200.0,303.2253112792969,304.7850036621094,307.0249938964844,,,295.2200012207031
39,2022-02-09,311.92999267578125,307.3900146484375,309.8699951171875,311.2099914550781,31284700.0,309.8461608886719,304.7850036621094,305.625,,,300.42999267578125
40,2022-02-10,309.1199951171875,300.70001220703125,304.0400085449219,302.3800048828125,45386200.0,301.05487060546875,307.50999450683594,301.05999755859375,,,299.1600036621094
41,2022-02-11,304.2900085449219,294.2200012207031,303.19000244140625,295.0400085449219,39175600.0,293.7470397949219,304.6699981689453,299.72999572753906,,,304.0599975585937
42,2022-02-14,296.760009765625,291.3500061035156,293.7699890136719,295.0,36359500.0,293.70721435546875,303.23500061035156,299.72999572753906,,,299.489990234375
43,2022-02-15,300.79998779296875,297.0199890136719,300.010009765625,300.4700012207031,27058300.0,299.1532287597656,301.63999938964844,299.72999572753906,,,304.1000061035156
44,2022-02-16,300.8699951171875,293.67999267578125,298.3699951171875,299.5,29982100.0,298.8040466308594,301.63999938964844,299.72999572753906,,,303.67999267578125
45,2022-02-17,296.79998779296875,290.0,296.3599853515625,290.7300109863281,32461600.0,290.054443359375,300.9649963378906,299.72999572753906,,,310.70001220703125
46,2022-02-18,293.8599853515625,286.3099975585937,293.04998779296875,287.92999267578125,34264000.0,287.26092529296875,299.1199951171875,298.4649963378906,,,315.4100036621094
47,2022-02-22,291.5400085449219,284.5,285.0,287.7200012207031,41736100.0,287.0514221191406,298.2149963378906,295.5849914550781,,,313.8599853515625
48,2022-02-23,291.70001220703125,280.1000061035156,290.17999267578125,280.2699890136719,37811200.0,279.6187438964844,294.61000061035156,295.5849914550781,,,308.3099975585937
49,2022-02-24,295.1600036621094,271.5199890136719,272.510009765625,294.5899963378906,56989700.0,293.90545654296875,287.9049987792969,293.3199920654297,,,309.4200134277344
50,2022-02-25,297.6300048828125,291.6499938964844,295.1400146484375,297.3099975585937,32546700.0,296.619140625,286.1949920654297,293.3199920654297,,,314.9700012207031
51,2022-02-28,299.1400146484375,293.0,294.3099975585937,298.7900085449219,34627500.0,298.095703125,286.1949920654297,293.3199920654297,317.4975051879883,,310.8800048828125
52,2022-03-01,299.9700012207031,292.1499938964844,296.3999938964844,294.95001220703125,31217800.0,294.2646484375,286.1949920654297,293.3199920654297,314.7324905395508,,299.5
53,2022-03-02,301.4700012207031,293.70001220703125,295.3599853515625,300.19000244140625,31873000.0,299.4924621582031,286.4949951171875,293.3199920654297,304.9524917602539,,301.3699951171875
54,2022-03-03,303.1300048828125,294.04998779296875,302.8900146484375,295.9200134277344,27314500.0,295.2323913574219,287.3249969482422,293.3199920654297,304.9524917602539,,296.9700012207031
55,2022-03-04,295.6600036621094,287.1700134277344,294.2900085449219,289.8599853515625,32356500.0,289.1864318847656,287.3249969482422,293.3199920654297,304.3199920654297,,285.260009765625
56,2022-03-07,289.69000244140625,278.5299987792969,288.5299987792969,278.9100036621094,43157200.0,278.26190185546875,287.3249969482422,293.3199920654297,302.5774917602539,,282.0599975585937
57,2022-03-08,283.9599914550781,270.0,277.79998779296875,275.8500061035156,48159500.0,275.2090148925781,286.56500244140625,292.55999755859375,302.5774917602539,,287.6199951171875
58,2022-03-09,289.6000061035156,280.7799987792969,283.44000244140625,288.5,35204500.0,287.8296203613281,286.56500244140625,292.55999755859375,302.5774917602539,,279.8299865722656
59,2022-03-10,286.6000061035156,280.5799865722656,283.0199890136719,285.5899963378906,30628000.0,284.9263610839844,286.56500244140625,292.55999755859375,302.1949920654297,,280.5199890136719
60,2022-03-11,289.510009765625,279.42999267578125,287.9599914550781,280.07000732421875,27209300.0,279.4192199707031,286.56500244140625,290.9649963378906,302.87998962402344,,285.29998779296875
61,2022-03-14,285.3999938964844,275.82000732421875,280.3399963378906,276.44000244140625,30660700.0,275.7976379394531,286.56500244140625,290.9649963378906,302.87998962402344,,286.3599853515625
62,2022-03-15,287.82000732421875,278.7300109863281,280.3500061035156,287.1499938964844,34245100.0,286.4827575683594,286.56500244140625,290.9649963378906,304.8675003051758,,280.8099975585937
63,2022-03-16,294.57000732421875,283.20001220703125,289.1099853515625,294.3900146484375,37826300.0,293.7059326171875,282.8300018310547,290.9649963378906,305.8899917602539,,274.0299987792969
64,2022-03-17,295.6099853515625,289.3699951171875,293.2900085449219,295.2200012207031,30816600.0,294.53399658203125,282.80499267578125,290.9649963378906,305.9049987792969,,280.7200012207031
65,2022-03-18,301.0,292.7300109863281,295.3699951171875,300.42999267578125,43390600.0,299.7318725585937,285.5,289.55999755859375,305.2050018310547,,270.2200012207031
66,2022-03-21,300.1400146484375,294.8999938964844,298.8900146484375,299.1600036621094,28351200.0,298.46484375,288.4100036621094,287.14500427246094,304.28499603271484,,283.2200012207031
67,2022-03-22,305.0,298.7699890136719,299.79998779296875,304.0599975585937,27599700.0,303.3534545898437,290.4100036621094,287.5,302.1999969482422,,289.6300048828125
68,2022-03-23,303.2300109863281,297.7200012207031,300.510009765625,299.489990234375,25715400.0,298.7940673828125,290.4100036621094,287.5,301.4824981689453,,277.5199890136719
69,2022-03-24,304.20001220703125,298.32000732421875,299.1400146484375,304.1000061035156,24484500.0,303.39337158203125,290.4100036621094,287.5,300.68499755859375,,284.4700012207031
70,2022-03-25,305.5,299.2900085449219,305.2300109863281,303.67999267578125,22566500.0,302.9743347167969,292.11500549316406,287.75,300.68499755859375,,281.7799987792969
71,2022-03-28,310.79998779296875,304.3299865722656,304.3299865722656,310.70001220703125,29578200.0,309.9780578613281,297.0,290.3999938964844,300.34749603271484,,289.9800109863281
72,2022-03-29,315.82000732421875,309.04998779296875,313.9100036621094,315.4100036621094,30393400.0,314.6770935058594,302.5950012207031,292.9100036621094,298.79249572753906,,277.3500061035156
73,2022-03-30,315.95001220703125,311.5799865722656,313.760009765625,313.8599853515625,28163600.0,313.13067626953125,304.3400115966797,292.9750061035156,296.8999938964844,,274.7300109863281
74,2022-03-31,315.1400146484375,307.8900146484375,313.8999938964844,308.3099975585937,33422100.0,307.59356689453125,305.4250030517578,292.9750061035156,295.09749603271484,,264.5799865722656
75,2022-04-01,310.1300048828125,305.5400085449219,309.3699951171875,309.4200134277344,27110500.0,308.7010192871094,306.8350067138672,292.9750061035156,290.6124954223633,,269.5
76,2022-04-04,315.1099853515625,309.7099914550781,310.0899963378906,314.9700012207031,24289600.0,314.23809814453125,306.8350067138672,292.9750061035156,289.7574920654297,,260.54998779296875
77,2022-04-05,314.8699951171875,309.8699951171875,313.2699890136719,310.8800048828125,23156700.0,310.1576232910156,307.135009765625,292.9750061035156,289.7574920654297,307.9099884033203,255.3500061035156
78,2022-04-06,307.0,296.7099914550781,305.19000244140625,299.5,40110400.0,298.8040466308594,306.3300018310547,292.9750061035156,289.7574920654297,307.9099884033203,261.1199951171875
79,2022-04-07,303.6499938964844,296.3500061035156,296.6600036621094,301.3699951171875,31411200.0,300.6697082519531,306.15000915527344,292.9750061035156,289.9074935913086,307.9099884033203,261.5
80,2022-04-08,301.1199951171875,296.2799987792969,300.44000244140625,296.9700012207031,24361900.0,296.2799377441406,306.11500549316406,292.9750061035156,290.32249450683594,307.9099884033203,266.82000732421875
81,2022-04-11,292.6099853515625,285.0,291.7900085449219,285.260009765625,34569300.0,284.59716796875,300.4750061035156,292.9750061035156,290.32249450683594,307.9099884033203,254.0800018310547
82,2022-04-12,290.739990234375,280.489990234375,289.239990234375,282.0599975585937,30966700.0,281.4045715332031,297.81500244140625,292.9750061035156,290.32249450683594,307.9099884033203,253.13999938964844
83,2022-04-13,288.5799865722656,281.29998779296875,282.7300109863281,287.6199951171875,21907200.0,286.95166015625,297.79998779296875,295.885009765625,289.5625,307.1499938964844,252.55999755859372
84,2022-04-14,288.3099975585937,279.32000732421875,288.0899963378906,279.8299865722656,28221600.0,279.17974853515625,297.2149963378906,295.885009765625,289.5625,307.1499938964844,260.6499938964844
85,2022-04-18,282.4599914550781,278.3399963378906,278.9100036621094,280.5199890136719,20778000.0,279.8681335449219,296.60499572753906,295.885009765625,289.5625,307.1499938964844,259.6199951171875
86,2022-04-19,286.1700134277344,278.4100036621094,279.3800048828125,285.29998779296875,22297700.0,284.6370544433594,292.6699981689453,295.885009765625,288.76499938964844,307.1499938964844,262.5199890136719
87,2022-04-20,289.70001220703125,285.3699951171875,289.3999938964844,286.3599853515625,22906700.0,285.694580078125,290.9949951171875,297.14500427246094,288.76499938964844,307.1499938964844,265.8999938964844
88,2022-04-21,293.29998779296875,280.0599975585937,288.5799865722656,280.8099975585937,29454600.0,280.157470703125,289.72999572753906,297.14500427246094,288.76499938964844,306.56500244140625,273.239990234375
89,2022-04-22,283.20001220703125,273.3800048828125,281.67999267578125,274.0299987792969,29405800.0,273.39324951171875,283.3399963378906,294.6650085449219,286.89749908447266,304.67999267578125,271.8699951171875
90,2022-04-25,281.1099853515625,270.7699890136719,273.2900085449219,280.7200012207031,35678900.0,280.06768798828125,282.0349884033203,293.36000061035156,286.88499450683594,304.0,272.4200134277344
91,2022-04-26,278.3599853515625,270.0,277.5,270.2200012207031,46518400.0,269.59210205078125,281.6499938964844,292.9750061035156,287.5299987792969,302.6000061035156,274.5799865722656
92,2022-04-27,290.9700012207031,279.1600036621094,282.1000061035156,283.2200012207031,63477700.0,282.5618896484375,281.6499938964844,292.9750061035156,287.77750396728516,298.0350036621094,270.0199890136719
93,2022-04-28,290.9800109863281,281.4599914550781,285.19000244140625,289.6300048828125,33646600.0,288.9570007324219,281.6499938964844,292.9750061035156,288.9550018310547,296.7050018310547,268.75
94,2022-04-29,289.8800048828125,276.5,288.6099853515625,277.5199890136719,37073900.0,276.8751220703125,281.6499938964844,292.9750061035156,288.9550018310547,296.7050018310547,272.5
95,2022-05-02,284.94000244140625,276.2200012207031,277.7099914550781,284.4700012207031,35151100.0,283.8089904785156,281.6499938964844,292.9750061035156,288.9550018310547,296.7050018310547,270.4100036621094
96,2022-05-03,284.1300048828125,280.1499938964844,283.9599914550781,281.7799987792969,25978600.0,281.125244140625,281.6499938964844,292.9750061035156,289.93250274658203,296.7050018310547,264.7900085449219
97,2022-05-04,290.8800048828125,276.7300109863281,282.5899963378906,289.9800109863281,33599300.0,289.3061828613281,280.49000549316406,292.9750061035156,293.6999969482422,296.7050018310547,252.9900054931641
98,2022-05-05,286.3500061035156,274.3399963378906,285.5400085449219,277.3500061035156,43260400.0,276.7055358886719,280.49000549316406,292.9750061035156,297.75250244140625,295.44000244140625,242.25999450683597
99,2022-05-06,279.25,271.2699890136719,274.8099975585937,274.7300109863281,37780300.0,274.09161376953125,280.49000549316406,292.57000732421875,298.65750885009766,292.9750061035156,244.4900054931641
100,2022-05-09,272.3599853515625,263.32000732421875,270.0599975585937,264.5799865722656,47726000.0,263.9651794433594,277.15000915527344,289.2149963378906,299.2000045776367,292.9750061035156,251.75999450683597
101,2022-05-10,273.75,265.07000732421875,271.69000244140625,269.5,39336400.0,268.873779296875,277.15000915527344,289.2149963378906,299.9050064086914,292.9750061035156,244.97000122070312
102,2022-05-11,271.3599853515625,259.29998779296875,265.67999267578125,260.54998779296875,48975900.0,259.9445495605469,275.0899963378906,287.0849914550781,299.9050064086914,292.9750061035156,247.6499938964844
103,2022-05-12,259.8800048828125,250.0200042724609,257.69000244140625,255.3500061035156,51033800.0,254.75665283203125,270.4500045776367,278.51000213623047,300.0550079345703,292.9750061035156,253.7400054931641
104,2022-05-13,263.0400085449219,255.3500061035156,257.3500061035156,261.1199951171875,34925100.0,260.51324462890625,270.4500045776367,276.83499908447266,299.65250396728516,292.9750061035156,253.1300048828125
105,2022-05-16,265.82000732421875,255.77999877929688,259.9599914550781,261.5,32550900.0,260.8923645019531,270.4500045776367,275.5699996948242,299.56250762939453,292.9750061035156,258.8599853515625
106,2022-05-17,268.3299865722656,262.4599914550781,266.1099853515625,266.82000732421875,28828800.0,266.20001220703125,268.1850051879883,271.65999603271484,299.54500579833984,292.9750061035156,267.70001220703125
107,2022-05-18,263.6000061035156,252.7700042724609,263.0,254.0800018310547,31356000.0,254.0800018310547,264.63500213623047,271.65999603271484,296.7250061035156,292.9750061035156,264.8900146484375
108,2022-05-19,257.6700134277344,251.8800048828125,253.8999938964844,253.13999938964844,32692300.0,253.13999938964844,261.88500213623047,271.65999603271484,295.39500427246094,292.9750061035156,256.4800109863281
109,2022-05-20,258.5400085449219,246.44000244140625,257.239990234375,252.55999755859372,39199300.0,252.55999755859372,260.0950012207031,269.8699951171875,296.8424987792969,292.9750061035156,260.260009765625
110,2022-05-23,261.5,253.42999267578125,255.4900054931641,260.6499938964844,33175400.0,260.6499938964844,258.8999938964844,269.8699951171875,296.5500030517578,292.9750061035156,256.8299865722656
111,2022-05-24,261.3299865722656,253.5,257.8900146484375,259.6199951171875,29043900.0,259.6199951171875,257.38499450683594,269.8699951171875,296.24500274658203,292.9750061035156,259.5799865722656
112,2022-05-25,264.5799865722656,257.1300048828125,258.1400146484375,262.5199890136719,28547900.0,262.5199890136719,257.38499450683594,269.8699951171875,294.27750396728516,292.9750061035156,262.8500061035156
113,2022-05-26,267.1099853515625,261.42999267578125,262.2699890136719,265.8999938964844,25002100.0,265.8999938964844,257.38499450683594,269.8699951171875,294.0699996948242,292.9750061035156,266.2099914550781
114,2022-05-27,273.3399963378906,267.5599975585937,268.4800109863281,273.239990234375,26910800.0,273.239990234375,259.88999938964844,268.7100067138672,293.4375,292.9750061035156,268.3999938964844
115,2022-05-31,274.7699890136719,268.92999267578125,272.5299987792969,271.8699951171875,37827700.0,271.8699951171875,260.60499572753906,268.7100067138672,289.00250244140625,292.9750061035156,267.6600036621094
116,2022-06-01,277.69000244140625,270.0400085449219,275.20001220703125,272.4200134277344,25292200.0,272.4200134277344,262.06500244140625,268.7100067138672,287.69749450683594,292.9750061035156,264.510009765625
117,2022-06-02,274.6499938964844,261.6000061035156,264.45001220703125,274.5799865722656,44008200.0,274.5799865722656,262.06500244140625,268.7100067138672,287.3125,292.9750061035156,253.6699981689453
118,2022-06-03,273.45001220703125,268.4100036621094,270.3099975585937,270.0199890136719,28059000.0,270.0199890136719,265.55999755859375,268.7100067138672,287.3125,292.9750061035156,252.72000122070312
119,2022-06-06,274.17999267578125,267.2200012207031,272.0599975585937,268.75,22400300.0,268.75,265.5950012207031,268.6600036621094,287.3125,292.9750061035156,254.0800018310547
120,2022-06-07,273.1300048828125,265.94000244140625,266.6400146484375,272.5,22860700.0,272.5,267.4100036621094,268.6600036621094,287.3125,292.9750061035156,256.7200012207031
121,2022-06-08,273.0,269.6099853515625,271.7099914550781,270.4100036621094,17372300.0,270.4100036621094,269.55999755859375,268.6600036621094,287.3125,292.9750061035156,254.25
122,2022-06-09,272.7099914550781,264.6300048828125,267.7799987792969,264.7900085449219,26439700.0,264.7900085449219,269.64500427246094,268.6600036621094,287.3125,292.9750061035156,259.5299987792969
123,2022-06-10,260.5799865722656,252.52999877929688,260.5799865722656,252.9900054931641,31422800.0,252.9900054931641,265.11000061035156,266.39500427246094,286.73250579833984,292.9750061035156,262.2699890136719
124,2022-06-13,249.0200042724609,241.52999877929688,245.1100006103516,242.25999450683597,46135800.0,242.25999450683597,259.61000061035156,260.38999938964844,286.73250579833984,292.9750061035156,264.8399963378906
125,2022-06-14,245.7400054931641,241.50999450683597,243.8600006103516,244.4900054931641,28651500.0,244.4900054931641,258.07999420166016,259.5999984741211,286.5300064086914,292.9750061035156,260.3599853515625
126,2022-06-15,255.3000030517578,246.4199981689453,248.30999755859372,251.75999450683597,33111700.0,251.75999450683597,257.8449935913086,259.5999984741211,283.18250274658203,289.635009765625,258.8299865722656
127,2022-06-16,247.4199981689453,243.0200042724609,245.97999572753903,244.97000122070312,33169200.0,244.97000122070312,257.8449935913086,259.5999984741211,283.18250274658203,289.635009765625,251.8999938964844
128,2022-06-17,250.5,244.02999877929688,244.6999969482422,247.6499938964844,43084800.0,247.6499938964844,257.3199996948242,259.5999984741211,281.0874938964844,287.625,268.739990234375
129,2022-06-21,254.75,249.50999450683597,250.25999450683597,253.7400054931641,29928300.0,253.7400054931641,257.25499725341797,259.5999984741211,274.4800033569336,282.9850082397461,276.4100036621094
130,2022-06-22,257.1700134277344,250.3699951171875,251.88999938964844,253.1300048828125,25939900.0,253.1300048828125,257.10999298095703,259.5999984741211,273.6425018310547,282.9850082397461,280.739990234375
131,2022-06-23,259.3699951171875,253.6300048828125,255.57000732421875,258.8599853515625,25861400.0,258.8599853515625,251.04499053955078,259.5999984741211,273.01000213623047,282.9850082397461,278.010009765625
132,2022-06-24,267.9800109863281,261.7200012207031,261.8099975585937,267.70001220703125,33923200.0,267.70001220703125,254.74500274658203,259.5999984741211,269.92250061035156,282.9850082397461,274.82000732421875
133,2022-06-27,268.29998779296875,263.2799987792969,268.2099914550781,264.8900146484375,24615100.0,264.8900146484375,254.90499114990234,259.5999984741211,268.14749908447266,282.9850082397461,282.4700012207031
134,2022-06-28,266.9100036621094,256.32000732421875,263.9800109863281,256.4800109863281,27295500.0,256.4800109863281,255.65999603271484,259.5999984741211,266.77249908447266,282.9850082397461,283.6499938964844
135,2022-06-29,261.9700012207031,255.75999450683597,257.5899963378906,260.260009765625,20069800.0,260.260009765625,255.65999603271484,259.5999984741211,264.9824981689453,281.19500732421875,282.9100036621094
136,2022-06-30,259.5299987792969,252.8999938964844,257.04998779296875,256.8299865722656,31730900.0,256.8299865722656,256.1649932861328,259.5999984741211,264.38499450683594,281.19500732421875,280.32000732421875
137,2022-07-01,259.7699890136719,254.6100006103516,256.3900146484375,259.5799865722656,22837700.0,259.5799865722656,258.90499114990234,259.5999984741211,263.6274948120117,281.19500732421875,282.29998779296875
138,2022-07-05,262.9800109863281,254.7400054931641,256.1600036621094,262.8500061035156,22941000.0,262.8500061035156,259.3349914550781,259.5999984741211,263.6274948120117,281.19500732421875,289.1600036621094
139,2022-07-06,267.989990234375,262.3999938964844,263.75,266.2099914550781,23824400.0,266.2099914550781,260.59999084472656,259.5999984741211,263.6274948120117,281.19500732421875,
140,2022-07-07,269.0599975585937,265.0199890136719,265.1199951171875,268.3999938964844,20859900.0,268.3999938964844,260.97999572753906,259.5999984741211,264.3000030517578,281.19500732421875,
141,2022-07-08,268.1000061035156,263.2900085449219,264.7900085449219,267.6600036621094,19658800.0,267.6600036621094,260.97999572753906,259.5999984741211,264.6575012207031,281.19500732421875,
142,2022-07-11,266.5299987792969,262.17999267578125,265.6499938964844,264.510009765625,19455200.0,264.510009765625,260.97999572753906,258.07999420166016,265.3875045776367,281.19500732421875,
143,2022-07-12,265.94000244140625,252.0399932861328,265.8800048828125,253.6699981689453,35868500.0,253.6699981689453,260.5499954223633,257.8449935913086,265.3875045776367,281.19500732421875,
144,2022-07-13,253.5500030517578,248.1100006103516,250.19000244140625,252.72000122070312,29497400.0,252.72000122070312,258.58499908447266,257.8449935913086,267.13500213623047,281.19500732421875,
145,2022-07-14,255.13999938964844,245.94000244140625,250.57000732421875,254.0800018310547,25102800.0,254.0800018310547,257.5,257.3199996948242,267.12750244140625,281.19500732421875,
146,2022-07-15,260.3699951171875,254.7700042724609,255.72000122070312,256.7200012207031,29774100.0,256.7200012207031,257.5,257.25499725341797,268.0350036621094,281.19500732421875,
147,2022-07-18,260.8399963378906,253.3000030517578,259.75,254.25,20975000.0,254.25,257.5,257.10999298095703,269.11000061035156,281.19500732421875,
148,2022-07-19,259.7200012207031,253.67999267578125,257.5799865722656,259.5299987792969,25012600.0,259.5299987792969,257.5,255.28499603271484,269.15250396728516,281.19500732421875,
149,2022-07-20,264.8699951171875,258.9100036621094,259.8999938964844,262.2699890136719,22788300.0,262.2699890136719,257.02000427246094,255.28499603271484,265.75250244140625,281.19500732421875,
150,2022-07-21,264.8900146484375,257.0299987792969,259.7900085449219,264.8399963378906,22404700.0,264.8399963378906,256.23500061035156,255.28499603271484,260.0,278.74000549316406,
151,2022-07-22,265.3299865722656,259.07000732421875,265.239990234375,260.3599853515625,21881300.0,260.3599853515625,255.94000244140625,256.0400009155273,258.8399963378906,278.3250045776367,
152,2022-07-25,261.5,256.8099975585937,261.0,258.8299865722656,21056000.0,258.8299865722656,255.63499450683594,256.0400009155273,258.72249603271484,278.3099899291992,
153,2022-07-26,259.8800048828125,249.57000732421875,259.8599853515625,251.8999938964844,39348000.0,251.8999938964844,255.63499450683594,256.5449981689453,258.72249603271484,278.3099899291992,
154,2022-07-27,270.04998779296875,258.8500061035156,261.1600036621094,268.739990234375,45994000.0,268.739990234375,259.80999755859375,257.9949951171875,258.45999908447266,278.1899948120117,
155,2022-07-28,277.8399963378906,267.8699951171875,269.75,276.4100036621094,33459300.0,276.4100036621094,263.7050018310547,261.88999938964844,258.42749786376953,274.25499725341797,
156,2022-07-29,282.0,276.6300048828125,277.70001220703125,280.739990234375,32129400.0,280.739990234375,265.7850036621094,263.9700012207031,258.35499572753906,272.57999420166016,
157,2022-08-01,281.2799987792969,275.8399963378906,277.82000732421875,278.010009765625,21539600.0,278.010009765625,265.7850036621094,263.9700012207031,255.32249450683594,271.3149948120117,
158,2022-08-02,277.8900146484375,272.3800048828125,276.0,274.82000732421875,22754200.0,274.82000732421875,265.7850036621094,263.9700012207031,257.17250061035156,267.40499114990234,
159,2022-08-03,283.5,276.6099853515625,276.760009765625,282.4700012207031,23518900.0,282.4700012207031,266.5350036621094,264.7200012207031,257.2524948120117,267.40499114990234,
160,2022-08-04,283.79998779296875,280.1700134277344,281.79998779296875,283.6499938964844,18098700.0,283.6499938964844,266.68499755859375,264.8699951171875,257.62999725341797,267.40499114990234,
161,2022-08-05,283.6499938964844,278.67999267578125,279.1499938964844,282.9100036621094,16767900.0,282.9100036621094,266.68499755859375,264.8699951171875,257.62999725341797,267.40499114990234,
162,2022-08-08,285.9200134277344,279.32000732421875,284.04998779296875,280.32000732421875,18739200.0,280.32000732421875,272.385009765625,265.9300079345703,257.88249588012695,267.40499114990234,
163,2022-08-09,283.0799865722656,277.6099853515625,279.6400146484375,282.29998779296875,23405200.0,282.29998779296875,276.89500427246094,265.9300079345703,259.2524948120117,267.40499114990234,
