,Date,High,Low,Open,Close,Volume,Adj Close,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
26,2022-01-20,1041.6600341796875,994.0,1009.72998046875,996.27001953125,23496200,996.27001953125,1047.7999877929688,1047.0599975585938,,,870.4299926757812
27,2022-01-21,1004.5499877929688,940.5,996.3400268554688,943.9000244140624,34472000,943.9000244140624,1028.0499877929688,1047.0599975585938,,,864.3699951171875
28,2022-01-24,933.510009765625,851.469970703125,904.760009765625,930.0,50521900,930.0,983.5349731445312,1029.7349853515625,,,879.8900146484375
29,2022-01-25,951.260009765625,903.2100219726562,914.2000122070312,918.4000244140624,28865300,918.4000244140624,983.5349731445312,1029.7349853515625,,,839.2899780273438
30,2022-01-26,987.6900024414062,906.0,952.4299926757812,937.4099731445312,34955800,937.4099731445312,983.5349731445312,1029.7349853515625,,,838.2899780273438
31,2022-01-27,935.3900146484376,829.0,933.3599853515624,829.0999755859375,49036500,829.0999755859375,949.89501953125,1018.5,,,804.5800170898438
32,2022-01-28,857.5,792.010009765625,831.5599975585938,846.3499755859375,44929700,846.3499755859375,931.4000244140625,1000.0050048828125,,,824.4000244140625
33,2022-01-31,937.989990234375,862.0499877929688,872.7100219726562,936.719970703125,34812000,936.719970703125,923.3400268554688,1000.0050048828125,,,858.969970703125
34,2022-02-01,943.7000122070312,905.0,935.2100219726562,931.25,24379400,931.25,916.8350219726562,1000.0050048828125,,,838.2999877929688
35,2022-02-02,931.5,889.4099731445312,928.1799926757812,905.6599731445312,22264300,905.6599731445312,898.2799987792969,1000.0050048828125,,,795.3499755859375
36,2022-02-03,937.0,880.52001953125,882.0,891.1400146484375,26285200,891.1400146484375,889.8500061035156,1000.0050048828125,,,766.3699951171875
37,2022-02-04,936.5,881.1699829101562,897.219970703125,923.3200073242188,24541800,923.3200073242188,889.8500061035156,1000.0050048828125,,,801.8900146484375
38,2022-02-07,947.77001953125,902.7100219726562,923.7899780273438,907.3400268554688,20331500,907.3400268554688,889.8500061035156,1000.0050048828125,,,840.22998046875
39,2022-02-08,926.2899780273438,894.7999877929688,905.530029296875,922.0,16909700,922.0,869.8900146484375,1000.0050048828125,,,871.5999755859375
40,2022-02-09,946.27001953125,920.0,935.0,932.0,17419800,932.0,869.8900146484375,1000.0050048828125,,,905.3900146484376
41,2022-02-10,943.8099975585938,896.7000122070312,908.3699951171876,904.5499877929688,22042300,904.5499877929688,904.9100036621094,981.1749877929688,,,921.1599731445312
42,2022-02-11,915.9600219726562,850.7000122070312,909.6300048828124,860.0,26548600,860.0,899.2350158691406,953.8049926757812,,,993.97998046875
43,2022-02-14,898.8800048828125,853.1500244140625,861.5700073242188,875.760009765625,22585500,875.760009765625,899.2350158691406,953.8049926757812,,,999.1099853515624
44,2022-02-15,923.0,893.3800048828125,900.0,922.4299926757812,19095400,922.4299926757812,899.2350158691406,953.8049926757812,,,1013.9199829101562
45,2022-02-16,926.4299926757812,901.2100219726562,914.0499877929688,923.3900146484376,17098100,923.3900146484376,899.2350158691406,953.8049926757812,,,1010.6400146484376
46,2022-02-17,918.5,874.0999755859375,913.260009765625,876.3499755859375,18392800,876.3499755859375,899.2350158691406,953.8049926757812,,,1091.8399658203125
47,2022-02-18,886.8699951171875,837.6099853515625,886.0,856.97998046875,22833900,856.97998046875,891.9400024414062,953.8049926757812,,,1099.5699462890625
48,2022-02-22,856.72998046875,801.0999755859375,834.1300048828125,821.530029296875,27762700,821.530029296875,873.6849975585938,931.4000244140625,,,1093.989990234375
49,2022-02-23,835.2999877929688,760.5599975585938,830.4299926757812,764.0399780273438,31752300,764.0399780273438,852.1849975585938,915.6750183105469,,,1077.5999755859375
50,2022-02-24,802.47998046875,700.0,700.3900146484375,800.77001953125,45107400,800.77001953125,813.2149963378906,877.3350219726562,,,1084.5899658203125
51,2022-02-25,819.5,782.4000244140625,809.22998046875,809.8699951171875,25355900,809.8699951171875,813.2149963378906,870.8300170898438,1047.4299926757812,,1145.449951171875
52,2022-02-28,876.8599853515625,814.7100219726562,815.010009765625,870.4299926757812,33002300,870.4299926757812,813.2149963378906,852.2749938964844,1047.4299926757812,,1091.260009765625
53,2022-03-01,889.8800048828125,853.780029296875,869.6799926757812,864.3699951171875,24922300,864.3699951171875,813.2149963378906,843.8450012207031,1037.5549926757812,,1045.760009765625
54,2022-03-02,886.47998046875,844.27001953125,872.1300048828125,879.8900146484375,24881100,879.8900146484375,809.25,843.8450012207031,1006.6349792480469,,1057.260009765625
55,2022-03-03,886.4400024414062,832.5999755859375,878.77001953125,839.2899780273438,20541200,839.2899780273438,794.9400024414062,843.8450012207031,1006.6349792480469,,1025.489990234375
56,2022-03-04,855.6500244140625,825.1599731445312,849.0999755859375,838.2899780273438,22333200,838.2899780273438,794.9400024414062,823.885009765625,1006.6349792480469,,975.9299926757812
57,2022-03-07,866.1400146484375,804.5700073242188,856.2999877929688,804.5800170898438,24164700,804.5800170898438,794.9400024414062,823.885009765625,984.197509765625,,986.9500122070312
58,2022-03-08,849.989990234375,782.1699829101562,795.530029296875,824.4000244140625,26799700,824.4000244140625,794.9400024414062,823.885009765625,965.7025146484375,,1022.3699951171876
59,2022-03-09,860.5599975585938,832.010009765625,839.47998046875,858.969970703125,19728000,858.969970703125,836.0249938964844,823.885009765625,961.6725158691406,,985.0
60,2022-03-10,854.4500122070312,810.3599853515625,851.4500122070312,838.2999877929688,19549500,838.2999877929688,836.0249938964844,823.885009765625,958.4200134277344,,1004.2899780273438
61,2022-03-11,843.7999877929688,793.77001953125,840.2000122070312,795.3499755859375,22345700,795.3499755859375,836.0249938964844,823.885009765625,949.1425018310547,,1028.1500244140625
62,2022-03-14,800.7000122070312,756.0399780273438,780.6099853515625,766.3699951171875,23717400,766.3699951171875,821.2599792480469,823.885009765625,944.9275054931641,,977.2000122070312
63,2022-03-15,805.5700073242188,756.5700073242188,775.27001953125,801.8900146484375,22280400,801.8900146484375,821.239990234375,823.885009765625,944.9275054931641,,1008.780029296875
64,2022-03-16,842.0,802.260009765625,809.0,840.22998046875,28009600,840.22998046875,811.0899963378906,823.135009765625,944.9275054931641,,1005.0499877929688
65,2022-03-17,875.0,825.719970703125,830.989990234375,871.5999755859375,22194300,871.5999755859375,815.5199890136719,823.135009765625,934.947509765625,,998.02001953125
66,2022-03-18,907.8499755859376,867.3900146484375,874.489990234375,905.3900146484376,33471400,905.3900146484376,831.9449768066406,821.9049987792969,934.947509765625,,876.4199829101562
67,2022-03-21,942.8499755859376,907.0900268554688,914.97998046875,921.1599731445312,27327200,921.1599731445312,849.4449768066406,821.4249877929688,943.0424957275391,,881.510009765625
68,2022-03-22,997.8599853515624,921.75,930.0,993.97998046875,35289500,993.97998046875,876.9499816894531,848.9299926757812,926.5200042724609,,877.510009765625
69,2022-03-23,1040.699951171875,976.4000244140624,979.9400024414062,999.1099853515624,40225400,999.1099853515624,898.3699645996094,870.3499755859375,926.5200042724609,,870.760009765625
70,2022-03-24,1024.489990234375,988.7999877929688,1009.72998046875,1013.9199829101562,22973600,1013.9199829101562,898.3699645996094,870.3499755859375,926.5200042724609,,902.9400024414062
71,2022-03-25,1021.7999877929688,997.3200073242188,1008.0,1010.6400146484376,20677200,1010.6400146484376,898.6349792480469,870.3499755859375,926.5200042724609,,909.25
72,2022-03-28,1097.8800048828125,1053.5999755859375,1065.0999755859375,1091.8399658203125,34168700,1091.8399658203125,950.0700073242188,898.9400024414062,926.5200042724609,,952.6199951171876
73,2022-03-29,1114.77001953125,1073.1099853515625,1107.989990234375,1099.5699462890625,24538300,1099.5699462890625,970.2449951171875,907.385009765625,922.8724975585938,,873.280029296875
74,2022-03-30,1113.949951171875,1084.0,1091.1700439453125,1093.989990234375,19955000,1093.989990234375,991.0800170898438,907.385009765625,902.5425109863281,,865.6500244140625
75,2022-03-31,1103.1400146484375,1076.6400146484375,1094.5699462890625,1077.5999755859375,16330900,1077.5999755859375,1010.9300231933594,907.385009765625,883.9300079345703,,787.1099853515625
76,2022-04-01,1094.75,1066.6400146484375,1081.1500244140625,1084.5899658203125,18087700,1084.5899658203125,1018.260009765625,935.4049987792969,845.2750091552734,,800.0399780273438
77,2022-04-04,1149.9100341796875,1072.530029296875,1089.3800048828125,1145.449951171875,27345300,1145.449951171875,1063.155029296875,952.9750061035156,842.0225067138672,954.0,734.0
78,2022-04-05,1152.8699951171875,1087.300048828125,1136.300048828125,1091.260009765625,26691700,1091.260009765625,1070.8349914550781,954.4549865722656,832.7449951171875,954.0,728.0
79,2022-04-06,1079.0,1027.699951171875,1073.469970703125,1045.760009765625,29782800,1045.760009765625,1075.0950012207031,954.4549865722656,828.5299987792969,954.0,769.5900268554688
80,2022-04-07,1076.5899658203125,1021.5399780273438,1052.3900146484375,1057.260009765625,26482400,1057.260009765625,1087.2049865722656,954.4549865722656,826.5475006103516,954.0,724.3699951171875
81,2022-04-08,1048.43994140625,1022.4400024414062,1043.2099609375,1025.489990234375,18337900,1025.489990234375,1087.2049865722656,954.4549865722656,819.3925018310547,954.0,761.6099853515625
82,2022-04-11,1008.469970703125,974.6400146484376,980.4000244140624,975.9299926757812,19785700,975.9299926757812,1063.7550048828125,954.4549865722656,809.4125061035156,954.0,709.8099975585938
83,2022-04-12,1021.1900024414062,976.5999755859376,997.6400146484376,986.9500122070312,21992000,986.9500122070312,1063.7550048828125,954.4549865722656,809.4125061035156,954.0,709.4199829101562
84,2022-04-13,1026.239990234375,973.0999755859376,981.0800170898438,1022.3699951171876,18373700,1022.3699951171876,1062.9849853515625,954.4549865722656,809.4125061035156,954.0,663.9000244140625
85,2022-04-14,1012.7100219726562,982.1900024414062,999.2899780273438,985.0,19474100,985.0,1062.9849853515625,954.4549865722656,829.9550018310547,954.0,674.9000244140625
86,2022-04-18,1014.9199829101562,973.4099731445312,989.030029296875,1004.2899780273438,17238400,1004.2899780273438,1062.9849853515625,954.4549865722656,829.9550018310547,954.0,628.1599731445312
87,2022-04-19,1034.93994140625,995.3300170898438,1005.0599975585938,1028.1500244140625,16615900,1028.1500244140625,1026.0499877929688,954.4549865722656,829.9550018310547,954.0,658.7999877929688
88,2022-04-20,1034.0,975.25,1030.0,977.2000122070312,23570400,977.2000122070312,1024.844970703125,954.7200012207031,822.5724945068359,954.0,707.72998046875
89,2022-04-21,1092.219970703125,996.4199829101562,1074.72998046875,1008.780029296875,35138800,1008.780029296875,1032.6599731445312,977.5650024414062,822.5625,954.0,759.6300048828125
90,2022-04-22,1034.8499755859375,994.0,1014.9099731445312,1005.0499877929688,23232200,1005.0499877929688,1032.6599731445312,989.2949829101562,817.1125030517578,954.0,758.260009765625
91,2022-04-25,1008.6199951171876,975.2999877929688,978.969970703125,998.02001953125,22780400,998.02001953125,1032.6599731445312,1010.1300048828125,819.3274993896484,954.0,740.3699951171875
92,2022-04-26,1000.0,875.0,995.4299926757812,876.4199829101562,45377900,876.4199829101562,983.6099853515625,1013.9349975585938,826.9249877929688,954.0,775.0
93,2022-04-27,918.0,877.3599853515625,898.5800170898438,881.510009765625,25652100,881.510009765625,983.6099853515625,1013.9349975585938,835.4349822998047,935.1699829101562,703.5499877929688
94,2022-04-28,900.0,821.7000122070312,899.97998046875,877.510009765625,41649500,877.510009765625,956.9599914550781,987.2850036621094,862.9399871826172,907.7999877929688,714.8400268554688
95,2022-04-29,934.4000244140624,870.0,902.25,870.760009765625,29377700,870.760009765625,956.9599914550781,987.2850036621094,884.3599700927734,907.7999877929688,716.6599731445312
96,2022-05-02,906.3599853515624,848.030029296875,860.77001953125,902.9400024414062,25260500,902.9400024414062,956.9599914550781,987.2850036621094,884.3599700927734,907.7999877929688,725.5999755859375
97,2022-05-03,924.0800170898438,888.5900268554688,903.1799926757812,909.25,21236500,909.25,956.9599914550781,987.2850036621094,884.4924774169922,907.7999877929688,719.1199951171875
98,2022-05-04,955.5,885.280029296875,903.9400024414062,952.6199951171876,27214600,952.6199951171876,928.2749938964844,987.2850036621094,924.5050048828125,907.7999877929688,696.6900024414062
99,2022-05-05,945.5999755859376,857.7000122070312,939.02001953125,873.280029296875,30839700,873.280029296875,915.1600036621094,987.2850036621094,938.8150024414062,907.7999877929688,647.2100219726562
100,2022-05-06,888.0,843.1099853515625,887.0,865.6500244140625,24301000,865.6500244140625,910.8500061035156,987.2850036621094,949.2325134277344,907.385009765625,662.6699829101562
101,2022-05-09,845.6300048828125,781.1500244140625,836.4500122070312,787.1099853515625,30270100,787.1099853515625,868.3250122070312,967.010009765625,959.1575164794922,907.385009765625,699.0
102,2022-05-10,825.3599853515625,774.25,819.3099975585938,800.0399780273438,28133900,800.0399780273438,864.875,963.5599975585938,976.8325042724609,907.385009765625,639.2999877929688
103,2022-05-11,809.77001953125,727.2000122070312,795.0,734.0,32408200,734.0,841.3500061035156,940.0350036621094,1008.0650177001953,924.9550170898438,650.280029296875
104,2022-05-12,759.6599731445312,680.0,701.0,728.0,46771000,728.0,817.75,886.1099853515625,1012.6449890136719,926.4349975585938,711.1099853515625
105,2022-05-13,787.3499755859375,751.5700073242188,773.47998046875,769.5900268554688,30716900,769.5900268554688,817.75,886.1099853515625,1014.7749938964844,926.4349975585938,708.260009765625
106,2022-05-16,769.760009765625,719.0900268554688,767.1599731445312,724.3699951171875,28699500,724.3699951171875,817.75,886.1099853515625,1020.8299865722656,926.4349975585938,705.2100219726562
107,2022-05-17,764.47998046875,728.8499755859375,747.3599853515625,761.6099853515625,26745400,761.6099853515625,812.7999877929688,886.1099853515625,1020.8299865722656,926.4349975585938,737.1199951171875
108,2022-05-18,760.5,700.8099975585938,744.52001953125,709.8099975585938,29270600,709.8099975585938,784.0,886.1099853515625,1009.1049957275391,926.4349975585938,734.760009765625
109,2022-05-19,734.0,694.1099853515625,707.0,709.4199829101562,30098900,709.4199829101562,762.8150024414062,886.1099853515625,1009.1049957275391,926.4349975585938,697.989990234375
110,2022-05-20,721.5800170898438,633.0,713.989990234375,663.9000244140625,48324400,663.9000244140625,729.1799926757812,862.6099853515625,1008.7199859619141,926.4349975585938,685.469970703125
111,2022-05-23,679.9600219726562,638.0599975585938,655.02001953125,674.9000244140625,29634500,674.9000244140625,721.385009765625,862.6099853515625,1008.7199859619141,926.4349975585938,673.4199829101562
112,2022-05-24,653.9199829101562,620.5700073242188,653.530029296875,628.1599731445312,29697500,628.1599731445312,703.9599914550781,856.3949890136719,1008.7199859619141,926.4349975585938,681.7899780273438
113,2022-05-25,669.3200073242188,623.010009765625,623.8499755859375,658.7999877929688,30713100,658.7999877929688,703.9599914550781,856.3949890136719,990.2524871826172,926.4349975585938,699.2000122070312
114,2022-05-26,718.6699829101562,653.6599731445312,661.4199829101562,707.72998046875,35334400,707.72998046875,695.1650085449219,856.3949890136719,989.7824859619141,926.4349975585938,695.2000122070312
115,2022-05-27,759.7999877929688,720.530029296875,723.25,759.6300048828125,29765000,759.6300048828125,692.5249938964844,827.7099914550781,1005.1124877929688,926.4349975585938,733.6300048828125
116,2022-05-31,778.7999877929688,734.22998046875,773.8400268554688,758.260009765625,33971500,758.260009765625,699.6849975585938,814.5950012207031,1010.9774780273438,926.4349975585938,752.2899780273438
117,2022-06-01,771.97998046875,730.9199829101562,755.1599731445312,740.3699951171875,25749300,740.3699951171875,699.6849975585938,810.2850036621094,1021.3949890136719,926.4349975585938,703.030029296875
118,2022-06-02,792.6300048828125,726.2000122070312,732.469970703125,775.0,31157700,775.0,706.6000061035156,788.0350036621094,998.7724914550781,926.4349975585938,699.2100219726562
119,2022-06-03,743.3900146484375,700.25,729.6799926757812,703.5499877929688,37464600,703.5499877929688,706.6000061035156,788.0350036621094,998.7724914550781,926.4349975585938,711.1199951171875
120,2022-06-06,734.5999755859375,703.0499877929688,733.0599975585938,714.8400268554688,28068200,714.8400268554688,706.6000061035156,788.0350036621094,972.1224975585938,926.4349975585938,714.9400024414062
121,2022-06-07,719.989990234375,690.280029296875,702.0,716.6599731445312,24269500,716.6599731445312,707.8200073242188,788.0350036621094,972.1224975585938,926.4349975585938,720.2000122070312
122,2022-06-08,749.8900146484375,717.530029296875,720.260009765625,725.5999755859375,25403500,725.5999755859375,723.1449890136719,788.0350036621094,972.1224975585938,926.4349975585938,721.6400146484375
123,2022-06-09,766.6400146484375,717.97998046875,748.02001953125,719.1199951171875,32163800,719.1199951171875,741.4550170898438,788.0350036621094,972.1224975585938,926.4349975585938,736.5900268554688
124,2022-06-10,718.5,683.739990234375,705.469970703125,696.6900024414062,32512200,696.6900024414062,738.1849975585938,783.0849914550781,957.7799987792969,926.4349975585938,742.5
125,2022-06-13,679.9000244140625,644.0499877929688,669.5,647.2100219726562,34255800,647.2100219726562,718.3399963378906,754.2850036621094,951.2225036621094,926.4349975585938,815.1199951171875
126,2022-06-14,678.989990234375,635.2100219726562,654.8599853515625,662.6699829101562,32662900,662.6699829101562,713.9200134277344,733.1000061035156,949.0675048828125,926.4349975585938,816.72998046875
127,2022-06-15,706.989990234375,654.4500122070312,662.75,699.0,39710600,699.0,700.9250183105469,722.9649963378906,917.6675109863281,926.4349975585938,805.2999877929688
128,2022-06-16,675.5,626.0800170898438,668.2100219726562,639.2999877929688,35796900,639.2999877929688,696.3600158691406,715.1700134277344,914.2174987792969,954.4549865722656,776.5800170898438
129,2022-06-17,662.9099731445312,639.5900268554688,640.2999877929688,650.280029296875,30880600,650.280029296875,696.3600158691406,706.6000061035156,890.6925048828125,940.0350036621094,824.4600219726562
130,2022-06-21,730.72998046875,673.0,673.8099975585938,711.1099853515625,40931000,711.1099853515625,696.3600158691406,706.6000061035156,851.9299926757812,916.4349975585938,842.7000122070312
131,2022-06-22,740.5,701.47998046875,703.510009765625,708.260009765625,33702500,708.260009765625,696.3600158691406,706.6000061035156,851.9299926757812,916.4349975585938,891.4500122070312
132,2022-06-23,717.9500122070312,685.9099731445312,713.719970703125,705.2100219726562,34734200,705.2100219726562,683.2900085449219,706.6000061035156,851.9299926757812,916.4349975585938,891.8300170898438
133,2022-06-24,738.2000122070312,708.260009765625,712.4099731445312,737.1199951171875,31923600,737.1199951171875,683.2900085449219,706.6000061035156,849.4549865722656,916.4349975585938,901.760009765625
134,2022-06-27,756.2100219726562,727.7000122070312,748.0999755859375,734.760009765625,29726100,734.760009765625,691.14501953125,706.6000061035156,835.0549926757812,916.4349975585938,922.1900024414062
135,2022-06-28,749.9099731445312,697.030029296875,733.4500122070312,697.989990234375,30130400,697.989990234375,691.14501953125,706.6000061035156,824.4624938964844,916.4349975585938,925.9000244140624
136,2022-06-29,693.52001953125,666.8200073242188,691.5,685.469970703125,27632400,685.469970703125,691.14501953125,706.6000061035156,795.8949890136719,892.9349975585938,864.510009765625
137,2022-06-30,688.3699951171875,656.5900268554688,673.530029296875,673.4199829101562,31533500,673.4199829101562,697.9000244140625,706.6000061035156,791.9974975585938,892.9349975585938,871.27001953125
138,2022-07-01,690.6900024414062,666.3599853515625,681.0,681.7899780273438,24820100,681.7899780273438,706.4000244140625,707.8200073242188,780.177490234375,886.7200012207031,844.22998046875
139,2022-07-05,699.4400024414062,648.5,669.0,699.2000122070312,28193700,699.2000122070312,702.3550109863281,709.3550109863281,780.177490234375,886.7200012207031,
140,2022-07-06,703.6900024414062,681.5599975585938,692.3400268554688,695.2000122070312,23951200,695.2000122070312,702.3550109863281,709.3550109863281,775.7799987792969,886.7200012207031,
141,2022-07-07,736.0900268554688,696.6300048828125,701.760009765625,733.6300048828125,27310200,733.6300048828125,702.3550109863281,709.3550109863281,760.1174926757812,886.7200012207031,
142,2022-07-08,764.9400024414062,723.47998046875,727.0,752.2899780273438,33951400,752.2899780273438,706.7200012207031,709.3550109863281,757.1399993896484,886.7200012207031,
143,2022-07-11,759.1900024414062,700.8800048828125,756.3099975585938,703.030029296875,33080400,703.030029296875,706.7200012207031,709.3550109863281,754.9850006103516,886.7200012207031,
144,2022-07-12,719.3200073242188,685.1099853515625,710.5399780273438,699.2100219726562,29310300,699.2100219726562,706.7200012207031,696.3600158691406,747.3175048828125,886.7200012207031,
145,2022-07-13,726.1799926757812,675.0999755859375,676.5,711.1199951171875,32651500,711.1199951171875,706.7200012207031,696.3600158691406,747.3175048828125,886.7200012207031,
146,2022-07-14,715.9600219726562,688.0,704.6900024414062,714.9400024414062,26185800,714.9400024414062,706.7200012207031,696.3600158691406,747.3175048828125,886.7200012207031,
147,2022-07-15,730.8699951171875,710.6699829101562,720.0,720.2000122070312,23227700,720.2000122070312,706.7200012207031,696.3600158691406,747.9275054931641,886.7200012207031,
148,2022-07-18,751.5499877929688,718.8099975585938,734.8099975585938,721.6400146484375,27512500,721.6400146484375,720.0199890136719,696.3600158691406,755.5899963378906,886.7200012207031,
149,2022-07-19,741.4199829101562,710.9299926757812,735.0,736.5900268554688,26963400,736.5900268554688,720.0199890136719,695.510009765625,764.7450103759766,886.7200012207031,
150,2022-07-20,751.989990234375,730.4500122070312,740.3499755859375,742.5,29621400,742.5,720.0199890136719,695.510009765625,760.6349945068359,886.7200012207031,
151,2022-07-21,819.7999877929688,764.5999755859375,765.3200073242188,815.1199951171875,47344100,815.1199951171875,747.4499816894531,722.9400024414062,736.3125,886.7200012207031,
152,2022-07-22,842.3599853515625,812.1400146484375,828.6599731445312,816.72998046875,34490900,816.72998046875,758.72998046875,734.2200012207031,723.510009765625,886.7200012207031,
153,2022-07-25,822.4400024414062,802.2000122070312,816.6500244140625,805.2999877929688,21357800,805.2999877929688,758.72998046875,734.2200012207031,711.9450073242188,886.7200012207031,
154,2022-07-26,801.9299926757812,768.7899780273438,799.5399780273438,776.5800170898438,22273600,776.5800170898438,765.1799926757812,740.9750061035156,705.7650146484375,886.7200012207031,
155,2022-07-27,827.780029296875,785.3699951171875,791.4299926757812,824.4600219726562,29370000,824.4600219726562,776.5149841308594,745.4299926757812,701.4800109863281,886.7200012207031,
156,2022-07-28,849.9000244140625,818.4000244140625,840.2000122070312,842.7000122070312,28241000,842.7000122070312,780.4150085449219,749.2000122070312,701.4800109863281,856.3949890136719,
157,2022-07-29,894.9600219726562,837.2999877929688,842.0999755859375,891.4500122070312,31771000,891.4500122070312,802.9450073242188,771.7300109863281,701.4800109863281,856.3949890136719,
158,2022-08-01,935.6300048828124,885.0,903.8300170898438,891.8300170898438,39014300,891.8300170898438,833.0400085449219,792.0650024414062,694.9450073242188,856.3949890136719,
159,2022-08-02,923.5,878.0,882.010009765625,901.760009765625,31859200,901.760009765625,850.114990234375,792.0650024414062,694.9450073242188,856.3949890136719,
160,2022-08-03,928.6500244140624,903.4500122070312,915.0,922.1900024414062,26697000,922.1900024414062,852.2099914550781,792.0650024414062,698.8725128173828,856.3949890136719,
161,2022-08-04,940.8200073242188,915.0,933.0,925.9000244140624,24085400,925.9000244140624,854.8049926757812,794.6600036621094,698.8725128173828,856.3949890136719,
162,2022-08-05,913.8200073242188,856.6300048828125,908.010009765625,864.510009765625,37655300,864.510009765625,854.8049926757812,794.6600036621094,698.8725128173828,856.3949890136719,
163,2022-08-08,915.5999755859376,867.260009765625,885.0,871.27001953125,32998000,871.27001953125,863.0950012207031,794.6600036621094,702.2500152587891,856.3949890136719,
164,2022-08-09,877.0999755859375,838.0599975585938,870.8800048828125,844.22998046875,19921483,844.22998046875,879.6100158691406,794.6600036621094,707.1100158691406,856.3949890136719,
