Date,High,Low,Open,Close,Volume,Adj Close
2021-10-27,209.4199981689453,205.1699981689453,206.9600067138672,207.8800048828125,1067300,207.8800048828125
2021-10-28,210.22000122070312,208.14999389648438,208.25999450683594,209.32000732421875,716700,209.32000732421875
2021-10-29,211.89999389648438,208.74000549316406,208.85000610351562,210.27000427246094,624700,210.27000427246094
2021-11-01,211.33999633789062,206.99000549316406,210.3000030517578,208.94000244140625,746000,208.94000244140625
2021-11-02,209.91000366210938,207.13999938964844,209.47999572753906,209.30999755859375,598000,209.30999755859375
2021-11-03,216.49000549316406,206.5399932861328,206.5399932861328,214.2899932861328,1316200,214.2899932861328
2021-11-04,217.27999877929688,214.22000122070312,215.0,216.60000610351562,821700,216.60000610351562
2021-11-05,217.99000549316406,214.32000732421875,217.47999572753906,214.58999633789062,549600,214.58999633789062
2021-11-08,215.32000732421875,212.72999572753906,215.0,214.91000366210938,715000,214.91000366210938
2021-11-09,217.69000244140625,213.16000366210938,214.89999389648438,216.2899932861328,467500,216.2899932861328
2021-11-10,217.77000427246094,212.92999267578125,216.3800048828125,213.82000732421875,532200,213.82000732421875
2021-11-11,214.41000366210938,212.4499969482422,214.33999633789062,212.99000549316406,340000,212.99000549316406
2021-11-12,216.94000244140625,213.72000122070312,213.83999633789062,216.27000427246094,833300,216.27000427246094
2021-11-15,218.8800048828125,215.63999938964844,216.1300048828125,218.02999877929688,445900,218.02999877929688
2021-11-16,223.3000030517578,218.14999389648438,218.61000061035156,222.60000610351562,881700,222.60000610351562
2021-11-17,224.85000610351562,219.63999938964844,221.77999877929688,224.5,765200,224.5
2021-11-18,226.83999633789062,222.72000122070312,224.92999267578125,226.72000122070312,867200,226.72000122070312
2021-11-19,230.6999969482422,227.3000030517578,227.77999877929688,230.02999877929688,1168000,230.02999877929688
2021-11-22,231.57000732421875,228.1300048828125,229.58999633789062,228.52999877929688,679100,228.52999877929688
2021-11-23,229.9199981689453,225.55999755859375,227.44000244140625,229.32000732421875,798300,229.32000732421875
2021-11-24,229.4600067138672,225.77000427246094,228.6199951171875,228.2100067138672,626700,228.2100067138672
2021-11-26,229.66000366210938,224.7899932861328,228.35000610351562,225.80999755859375,1024400,225.80999755859375
2021-11-29,230.8000030517578,226.8300018310547,228.1199951171875,229.16000366210938,763200,229.16000366210938
2021-11-30,229.6699981689453,223.35000610351562,228.02000427246094,224.8699951171875,1106700,224.8699951171875
2021-12-01,229.2899932861328,219.3300018310547,226.08999633789062,219.63999938964844,1258900,219.63999938964844
2021-12-02,226.74000549316406,220.41000366210938,220.41000366210938,225.8699951171875,1096700,225.8699951171875
2021-12-03,227.49000549316406,219.1699981689453,226.9199981689453,221.64999389648438,1407600,221.64999389648438
2021-12-06,223.52000427246094,220.97999572753906,221.64999389648438,221.91000366210938,960500,221.91000366210938
2021-12-07,226.69000244140625,222.83999633789062,223.80999755859375,225.44000244140625,1170400,225.44000244140625
2021-12-08,229.67999267578125,225.47999572753906,225.9499969482422,229.0500030517578,1054900,229.0500030517578
2021-12-09,229.5500030517578,222.8800048828125,229.0500030517578,224.5,913500,224.5
2021-12-10,227.36000061035156,222.8000030517578,225.7100067138672,226.66000366210938,1230600,226.66000366210938
2021-12-13,229.94000244140625,225.0,226.1699981689453,228.94000244140625,819000,228.94000244140625
2021-12-14,229.39999389648438,224.25,227.38999938964844,224.8000030517578,862100,224.8000030517578
2021-12-15,228.8699951171875,224.75999450683594,225.2100067138672,228.57000732421875,1818600,228.57000732421875
2021-12-16,230.7899932861328,227.4199981689453,229.3300018310547,229.1999969482422,1519000,229.1999969482422
2021-12-17,229.8800048828125,220.5500030517578,227.27999877929688,222.13999938964844,2119900,222.13999938964844
2021-12-20,221.72999572753906,214.55999755859375,216.77000427246094,221.30999755859375,1025700,221.30999755859375
2021-12-21,222.22999572753906,218.80999755859375,220.5,221.99000549316406,574700,221.99000549316406
2021-12-22,223.99000549316406,220.8800048828125,222.5800018310547,223.85000610351562,818100,223.85000610351562
2021-12-23,226.72000122070312,223.5800018310547,224.38999938964844,225.52999877929688,475600,225.52999877929688
2021-12-27,227.8000030517578,225.02999877929688,226.25,227.41000366210938,501300,227.41000366210938
2021-12-28,229.24000549316406,227.41000366210938,227.75999450683594,228.0800018310547,344500,228.0800018310547
2021-12-29,230.10000610351562,228.0500030517578,228.67999267578125,229.3000030517578,472800,229.3000030517578
2021-12-30,230.30999755859375,227.85000610351562,229.3800048828125,228.08999633789062,298000,228.08999633789062
2021-12-31,229.2899932861328,227.27999877929688,227.9199981689453,228.72999572753906,662600,228.72999572753906
2022-01-03,227.88999938964844,218.6199951171875,227.66000366210938,221.66000366210938,912100,221.66000366210938
2022-01-04,224.52999877929688,221.16000366210938,222.0,221.72999572753906,864800,221.72999572753906
2022-01-05,219.99000549316406,213.85000610351562,216.7899932861328,214.30999755859375,1013800,214.30999755859375
2022-01-06,216.82000732421875,212.25,213.1199951171875,212.6699981689453,1117700,212.6699981689453
2022-01-07,212.32000732421875,206.25999450683594,212.32000732421875,206.64999389648438,1669600,206.64999389648438
2022-01-10,207.3000030517578,202.5399932861328,205.24000549316406,206.67999267578125,1957600,206.67999267578125
2022-01-11,208.99000549316406,203.9600067138672,207.25,208.67999267578125,916800,208.67999267578125
2022-01-12,210.5399932861328,206.4199981689453,209.00999450683594,207.38999938964844,1010100,207.38999938964844
2022-01-13,208.0500030517578,202.69000244140625,207.74000549316406,203.11000061035156,886200,203.11000061035156
2022-01-14,203.11000061035156,196.8300018310547,201.27999877929688,198.14999389648438,1439100,198.14999389648438
2022-01-18,199.13999938964844,193.30999755859375,194.64999389648438,198.4499969482422,1617900,198.4499969482422
2022-01-19,202.5,198.4199981689453,199.36000061035156,199.86000061035156,1730000,199.86000061035156
2022-01-20,203.4499969482422,197.8000030517578,201.58999633789062,198.02999877929688,976600,198.02999877929688
2022-01-21,201.5800018310547,195.6999969482422,197.8000030517578,196.08999633789062,893000,196.08999633789062
2022-01-24,197.39999389648438,191.1199951171875,195.7899932861328,197.3800048828125,1519900,197.3800048828125
2022-01-25,196.64999389648438,188.94000244140625,193.72999572753906,190.61000061035156,976800,190.61000061035156
2022-01-26,193.5500030517578,185.9600067138672,190.42999267578125,187.75999450683594,1209100,187.75999450683594
2022-01-27,193.11000061035156,187.6699981689453,189.02999877929688,188.3000030517578,983300,188.3000030517578
2022-01-28,193.3000030517578,185.58999633789062,188.2899932861328,193.2899932861328,608800,193.2899932861328
2022-01-31,196.9499969482422,192.16000366210938,193.13999938964844,196.1300048828125,982600,196.1300048828125
2022-02-01,197.66000366210938,191.88999938964844,195.52000427246094,196.57000732421875,1059600,196.57000732421875
2022-02-02,200.49000549316406,196.58999633789062,196.94000244140625,200.11000061035156,956200,200.11000061035156
2022-02-03,199.97999572753906,196.52999877929688,197.6300048828125,196.94000244140625,901100,196.94000244140625
2022-02-04,199.3000030517578,194.8699951171875,195.92999267578125,197.75,1067700,197.75
2022-02-07,199.17999267578125,196.82000732421875,197.75,197.02999877929688,824200,197.02999877929688
2022-02-08,198.9199981689453,194.3000030517578,196.38999938964844,198.19000244140625,982100,198.19000244140625
2022-02-09,203.99000549316406,198.10000610351562,200.67999267578125,199.05999755859375,1211400,199.05999755859375
2022-02-10,197.35000610351562,192.7100067138672,195.35000610351562,194.69000244140625,1516000,194.69000244140625
2022-02-11,195.74000549316406,192.0399932861328,194.72999572753906,192.91000366210938,807400,192.91000366210938
2022-02-14,196.35000610351562,190.0399932861328,193.38999938964844,191.80999755859375,1024600,191.80999755859375
2022-02-15,194.77999877929688,193.1699981689453,194.00999450683594,194.27000427246094,982600,194.27000427246094
