Date,High,Low,Open,Close,Volume,Adj Close,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2021-10-27,65.75,64.20999908447266,65.30999755859375,64.29000091552734,4439300.0,63.363807678222656,,,,,59.41999816894531
2021-10-28,65.29000091552734,64.37999725341797,64.48999786376953,65.2699966430664,2612200.0,64.32968139648438,,,,,59.66999816894531
2021-10-29,65.56999969482422,62.40999984741211,65.41999816894531,62.79999923706055,8402400.0,61.89527130126953,,,,,60.529998779296875
2021-11-01,64.19000244140625,63.040000915527344,63.34000015258789,64.1500015258789,3966100.0,63.22582244873047,,,,,60.619998931884766
2021-11-02,64.72000122070312,63.40999984741211,63.9900016784668,63.689998626708984,4376500.0,62.7724494934082,,,,,60.880001068115234
2021-11-03,66.13999938964844,63.130001068115234,63.45000076293945,65.27999877929688,7596500.0,64.33953857421875,,,,,60.630001068115234
2021-11-04,65.33999633789062,61.83000183105469,65.33999633789062,63.90999984741211,5993200.0,62.989280700683594,,,,,59.869998931884766
2021-11-05,65.62000274658203,63.7599983215332,64.58999633789062,63.9900016784668,4402600.0,63.06813049316406,,,,,60.79999923706055
2021-11-08,64.62999725341797,63.58000183105469,64.0199966430664,63.7400016784668,4461400.0,63.29652786254883,63.98500061035156,,,,60.81999969482422
2021-11-09,63.7400016784668,62.689998626708984,63.2599983215332,62.970001220703125,4067100.0,62.53188705444336,63.98500061035156,,,,61.38999938964844
2021-11-10,64.4000015258789,63.099998474121094,63.2599983215332,63.349998474121094,3826400.0,62.90924072265625,63.98500061035156,,,,60.25
2021-11-11,64.31999969482422,63.150001525878906,63.369998931884766,63.630001068115234,3124000.0,63.187294006347656,63.98500061035156,,,,58.59000015258789
2021-11-12,64.19000244140625,63.369998931884766,63.68000030517578,64.19000244140625,4084800.0,63.7433967590332,63.98500061035156,,,,60.31999969482422
2021-11-15,64.61000061035156,63.970001220703125,64.41000366210938,64.1500015258789,5986800.0,63.70367431640625,63.98500061035156,,,,60.880001068115234
2021-11-16,64.77999877929688,63.369998931884766,64.33999633789062,63.40999984741211,4817700.0,62.96882247924805,63.72500228881836,,,,61.779998779296875
2021-11-17,64.02999877929688,63.11000061035156,63.20000076293945,63.130001068115234,4542300.0,62.690773010253906,64.15500068664551,,,,62.4900016784668
2021-11-18,63.41999816894531,61.869998931884766,63.18000030517578,62.65999984741211,4294900.0,62.22404098510742,63.32499885559082,,,,62.61000061035156
2021-11-19,61.68000030517578,60.290000915527344,61.52000045776367,61.150001525878906,7402400.0,60.72454833984375,62.53499984741211,,,,62.68000030517578
2021-11-22,63.279998779296875,61.29999923706055,62.38999938964844,62.5099983215332,4575700.0,62.0750846862793,62.53499984741211,,,,62.58000183105469
2021-11-23,63.880001068115234,62.779998779296875,63.13999938964844,63.36000061035156,4347300.0,62.91917037963867,62.53499984741211,,,,62.4900016784668
2021-11-24,63.529998779296875,62.5,63.06999969482422,62.630001068115234,4469600.0,62.194252014160156,62.53499984741211,,,,63.22999954223633
2021-11-26,60.439998626708984,58.650001525878906,59.880001068115234,60.099998474121094,4296900.0,59.68185043334961,61.71500015258789,,,,64.94000244140625
2021-11-29,61.04999923706055,59.27000045776367,60.88999938964844,59.88999938964844,5064700.0,59.47331237792969,61.71500015258789,,,,64.62999725341797
2021-11-30,59.279998779296875,58.2400016784668,59.130001068115234,58.65999984741211,12405500.0,58.251869201660156,61.135000228881836,,,,66.44999694824219
2021-12-01,59.959999084472656,57.04999923706055,59.560001373291016,57.11000061035156,9280500.0,56.71265411376953,60.46500015258789,,,,67.26000213623047
2021-12-02,59.84000015258789,57.630001068115234,57.75,59.33000183105469,6069600.0,58.91720962524414,60.46500015258789,61.59499931335449,,,67.5
2021-12-03,60.029998779296875,58.93000030517578,59.790000915527344,59.41999816894531,6035900.0,59.0065803527832,60.46500015258789,61.59499931335449,,,68.0
2021-12-06,60.790000915527344,59.630001068115234,60.27000045776367,59.66999816894531,4873400.0,59.25484085083008,60.46500015258789,61.59499931335449,,,67.62000274658203
2021-12-07,61.20000076293945,59.84000015258789,60.099998474121094,60.529998779296875,4464000.0,60.10886001586914,60.28999900817871,61.59499931335449,,,67.88999938964844
2021-12-08,61.290000915527344,60.599998474121094,60.7599983215332,60.619998931884766,3485100.0,60.19823455810547,59.170000076293945,61.59499931335449,,,68.37000274658203
2021-12-09,61.310001373291016,59.95000076293945,60.20000076293945,60.880001068115234,2761600.0,60.456424713134766,59.18000030517578,61.59499931335449,,,68.19000244140625
2021-12-10,61.459999084472656,60.52000045776367,61.29999923706055,60.630001068115234,3954000.0,60.20816421508789,59.2549991607666,61.33500099182129,,,66.76000213623047
2021-12-13,60.630001068115234,59.790000915527344,60.5,59.869998931884766,5531900.0,59.453453063964844,59.2549991607666,61.33500099182129,,,66.45999908447266
2021-12-14,61.290000915527344,59.84000015258789,59.84000015258789,60.79999923706055,4533600.0,60.37697982788086,59.545000076293945,60.91499900817871,,,65.61000061035156
2021-12-15,61.119998931884766,59.779998779296875,60.900001525878906,60.81999969482422,3486300.0,60.39684295654297,60.19499969482422,60.91499900817871,,,65.41000366210938
2021-12-16,62.349998474121094,61.040000915527344,61.66999816894531,61.38999938964844,4070900.0,60.96287536621094,60.989999771118164,60.91499900817871,,,65.43000030517578
2021-12-17,61.220001220703125,59.79999923706055,61.209999084472656,60.25,8229700.0,59.830810546875,61.064998626708984,60.91499900817871,,,66.05999755859375
2021-12-20,59.36000061035156,57.56999969482422,59.36000061035156,58.59000015258789,5890800.0,58.18235778808594,59.959999084472656,60.91499900817871,,,65.30999755859375
2021-12-21,60.91999816894531,59.22999954223633,59.290000915527344,60.31999969482422,4137100.0,59.90032196044922,59.959999084472656,60.91499900817871,,,66.05999755859375
2021-12-22,61.15999984741211,60.18000030517578,60.27000045776367,60.880001068115234,2880600.0,60.456424713134766,59.959999084472656,60.91499900817871,,,67.05999755859375
2021-12-23,62.119998931884766,61.22999954223633,61.22999954223633,61.779998779296875,3307200.0,61.350162506103516,59.959999084472656,60.53999900817871,,,68.08999633789062
2021-12-27,62.58000183105469,61.630001068115234,61.959999084472656,62.4900016784668,2954100.0,62.05522537231445,60.07500076293945,60.46500015258789,,,68.52999877929688
2021-12-28,63.29999923706055,62.310001373291016,62.349998474121094,62.61000061035156,3663000.0,62.17438888549805,60.43499946594238,60.46500015258789,,,67.7300033569336
2021-12-29,63.08000183105469,62.400001525878906,62.61000061035156,62.68000030517578,2140400.0,62.24390411376953,60.43499946594238,60.46500015258789,,,68.98999786376953
2021-12-30,63.31999969482422,62.52000045776367,62.869998931884766,62.58000183105469,2233100.0,62.14459991455078,60.44499969482422,60.46500015258789,,,68.87000274658203
2021-12-31,62.88999938964844,62.29999923706055,62.31999969482422,62.4900016784668,2172700.0,62.05522537231445,60.44499969482422,60.28999900817871,,,70.33000183105469
2022-01-03,64.01000213623047,62.900001525878906,62.939998626708984,63.22999954223633,3895900.0,62.79007339477539,61.6200008392334,60.53000068664551,,,70.41999816894531
2022-01-04,65.43000030517578,63.93000030517578,64.18000030517578,64.94000244140625,4496900.0,64.4881820678711,62.80500030517578,61.239999771118164,,,70.5
2022-01-05,66.38999938964844,64.54000091552734,66.13999938964844,64.62999725341797,4759400.0,64.18032836914062,63.80999946594238,61.71999931335449,,,71.02999877929688
2022-01-06,66.5,65.2300033569336,65.75,66.44999694824219,9476200.0,65.9876708984375,64.06500053405762,61.77499961853027,,,70.12999725341797
2022-01-07,67.87999725341797,66.29000091552734,66.73999786376953,67.26000213623047,5002600.0,66.79203796386719,65.08999824523926,62.724998474121094,,,71.56999969482422
