Date,High,Low,Open,Close,Volume,Adj Close,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2021-10-27,296.0,293.32000732421875,294.30999755859375,294.8500061035156,748500.0,287.5506286621094,,,,,288.6199951171875
2021-10-28,301.4599914550781,295.2799987792969,295.2799987792969,301.44000244140625,1256800.0,293.9775085449219,,,,,292.8900146484375
2021-10-29,301.29998779296875,298.04998779296875,300.0199890136719,299.80999755859375,924700.0,292.3878479003906,,,,,295.92999267578125
2021-11-01,300.94000244140625,297.79998779296875,299.6099853515625,297.989990234375,653000.0,290.6128845214844,,,,,295.6700134277344
2021-11-02,299.69000244140625,296.94000244140625,298.489990234375,298.0799865722656,932400.0,290.7006530761719,,,,,293.17999267578125
2021-11-03,303.2099914550781,298.1600036621094,298.6199951171875,302.1300048828125,1270200.0,294.6504211425781,,,,,295.3500061035156
2021-11-04,301.57000732421875,292.0199890136719,294.2900085449219,301.2099914550781,1121000.0,293.7532043457031,,,,,297.55999755859375
2021-11-05,309.7300109863281,302.0799865722656,302.75,309.30999755859375,1646700.0,301.65264892578125,,,,,298.20001220703125
2021-11-08,313.8299865722656,307.5,309.7799987792969,312.6000061035156,1634200.0,304.8611755371094,302.92498779296875,,,,305.0799865722656
2021-11-09,315.0199890136719,311.4800109863281,312.80999755859375,313.8399963378906,1174000.0,306.07049560546875,303.5199890136719,,,,303.1499938964844
2021-11-10,314.8599853515625,312.80999755859375,313.2799987792969,314.2699890136719,988700.0,306.4898681640625,303.5199890136719,,,,298.3299865722656
2021-11-11,316.3900146484375,310.3900146484375,314.5899963378906,310.5199890136719,1297200.0,302.8326721191406,304.2050018310547,,,,295.010009765625
2021-11-12,310.8699951171875,309.2200012207031,310.8699951171875,310.0,1234200.0,302.3255615234375,304.2050018310547,,,,295.75
2021-11-15,308.6300048828125,303.05999755859375,308.5,303.79998779296875,1510000.0,296.279052734375,304.2050018310547,,,,297.1600036621094
2021-11-16,304.7799987792969,301.3299865722656,304.7300109863281,301.5,1610600.0,294.0360107421875,304.2050018310547,,,,299.4800109863281
2021-11-17,302.0799865722656,297.3699951171875,301.5,299.489990234375,1404300.0,292.0757751464844,306.8800048828125,,,,302.2200012207031
2021-11-18,300.7200012207031,295.989990234375,300.7200012207031,296.239990234375,846300.0,288.90618896484375,306.19000244140625,,,,303.989990234375
2021-11-19,299.54998779296875,294.4800109863281,296.239990234375,297.739990234375,1091200.0,290.36907958984375,305.4350128173828,,,,305.3999938964844
2021-11-22,300.1400146484375,297.1000061035156,299.4599914550781,297.5199890136719,1099500.0,290.1545104980469,305.4350128173828,,,,303.8900146484375
2021-11-23,302.4200134277344,297.8999938964844,298.5400085449219,299.0,1072500.0,291.597900390625,305.4350128173828,,,,304.260009765625
2021-11-24,300.1700134277344,297.4100036621094,298.3299865722656,297.8399963378906,603300.0,290.46661376953125,302.6750030517578,,,,295.80999755859375
2021-11-26,294.4100036621094,290.69000244140625,293.57000732421875,293.6400146484375,619600.0,286.37060546875,299.6600036621094,,,,299.4200134277344
2021-11-29,295.7300109863281,291.20001220703125,295.0199890136719,291.3500061035156,853500.0,284.1372985839844,297.73500061035156,,,,304.239990234375
2021-11-30,291.0199890136719,286.1199951171875,289.5299987792969,287.44000244140625,2396100.0,280.3240966796875,294.27000427246094,,,,298.0199890136719
2021-12-01,294.2900085449219,284.7900085449219,292.1000061035156,284.94000244140625,1184000.0,277.8859558105469,293.6050109863281,,,,297.4100036621094
2021-12-02,289.8399963378906,285.8299865722656,285.8399963378906,287.42999267578125,1350900.0,280.3143310546875,293.6050109863281,300.5900115966797,,,295.1000061035156
2021-12-03,290.70001220703125,285.82000732421875,287.8800048828125,288.6199951171875,1199100.0,281.474853515625,293.6050109863281,300.5900115966797,,,297.5400085449219
2021-12-06,294.6300048828125,290.8399963378906,292.0899963378906,292.8900146484375,962500.0,285.6391906738281,293.6050109863281,300.5900115966797,,,299.75
2021-12-07,297.760009765625,293.4800109863281,294.0400085449219,295.92999267578125,859100.0,288.6038818359375,292.4800109863281,300.5900115966797,,,294.2900085449219
2021-12-08,297.2200012207031,292.32000732421875,297.0,295.6700134277344,1098900.0,288.350341796875,291.27500915527344,300.5900115966797,,,291.3500061035156
2021-12-09,294.010009765625,290.3399963378906,290.3399963378906,293.17999267578125,1239500.0,285.9219665527344,291.27500915527344,300.5900115966797,,,286.6000061035156
2021-12-10,295.9100036621094,292.8399963378906,295.9100036621094,295.3500061035156,695700.0,288.0382385253906,291.27500915527344,300.5900115966797,,,285.57000732421875
2021-12-13,299.489990234375,294.0899963378906,294.8399963378906,297.55999755859375,1008500.0,290.19354248046875,292.13999938964844,300.5900115966797,,,286.9800109863281
2021-12-14,299.4599914550781,295.9200134277344,297.92999267578125,298.20001220703125,808500.0,290.8177185058594,292.6549987792969,300.5900115966797,,,282.4700012207031
2021-12-15,307.42999267578125,298.1199951171875,299.0799865722656,305.0799865722656,1461000.0,297.52734375,296.625,300.5900115966797,,,282.80999755859375
2021-12-16,307.010009765625,302.1700134277344,305.0,303.1499938964844,636800.0,295.6451416015625,298.88499450683594,300.5900115966797,,,279.42999267578125
2021-12-17,302.7699890136719,298.010009765625,302.7699890136719,298.3299865722656,1768400.0,290.9444580078125,298.88499450683594,300.5900115966797,,,276.4100036621094
