Date,High,Low,Open,Close,Volume,Adj Close
2021-11-01,2219.0,2188.0,2202.0,2206.0,255226.0,2102.22265625
2021-11-02,2245.0,2197.0,2208.0,2232.0,297410.0,2126.99951171875
2021-11-03,2235.0,2190.0,2226.0,2206.0,180735.0,2102.22265625
2021-11-04,2262.0,2209.0,2220.0,2252.0,599352.0,2146.05859375
2021-11-05,2300.0,2238.0,2245.0,2292.0,387758.0,2184.177001953125
2021-11-08,2305.485107421875,2277.0,2290.0,2293.0,710321.0,2185.1298828125
2021-11-09,2293.0,2255.0,2289.0,2272.0,352904.0,2165.117919921875
2021-11-10,2313.0,2265.0,2266.0,2310.0,896224.0,2201.330078125
2021-11-11,2350.0,2311.0,2312.0,2335.0,239866.0,2225.154052734375
2021-11-12,2366.0,2322.989990234375,2339.0,2352.0,529199.0,2241.354248046875
2021-11-15,2387.0,2337.0,2355.0,2347.0,859838.0,2236.589599609375
2021-11-16,2493.0,2339.0,2401.0,2379.0,731383.0,2267.084228515625
2021-11-17,2419.0,2310.0,2382.0,2331.0,487355.0,2221.34228515625
2021-11-18,2362.0,2229.0,2332.0,2300.0,513996.0,2191.80078125
2021-11-19,2309.0,2240.0,2309.0,2283.0,1252526.0,2175.600341796875
2021-11-22,2300.0,2257.0,2300.0,2261.0,447962.0,2154.63525390625
2021-11-23,2260.0,2208.0,2238.0,2232.0,469870.0,2126.99951171875
2021-11-24,2264.0,2213.0,2233.0,2250.0,496118.0,2144.15283203125
2021-11-25,2304.0,2246.0,2253.0,2300.0,270049.0,2191.80078125
2021-11-26,2206.0,2109.0,2186.0,2109.0,896131.0,2009.7857666015625
2021-11-29,2213.0,2148.0,2150.0,2150.0,528695.0,2048.85693359375
2021-11-30,2130.0,2067.0,2130.0,2090.0,827785.0,1991.6796875
2021-12-01,2186.0,2072.0,2110.0,2185.0,609431.0,2082.210693359375
2021-12-02,2153.0,2111.0,2130.0,2140.0,559485.0,2039.3275146484375
2021-12-03,2188.0,2143.0,2167.0,2161.0,1236199.0,2059.339599609375
2021-12-06,2193.0,2135.9990234375,2192.0,2185.0,346581.0,2082.210693359375
2021-12-07,2262.0,2187.0,2214.0,2261.0,1072715.0,2154.63525390625
2021-12-08,2288.0,2233.0,2261.0,2247.0,393640.0,2141.2939453125
2021-12-09,2241.0,2197.0,2237.0,2205.0,309158.0,2118.903564453125
2021-12-10,2204.0,2173.0,2179.0,2173.0,230110.0,2088.153076171875
2021-12-13,2203.0,2160.0,2173.0,2160.0,322555.0,2075.66064453125
2021-12-14,2202.0,2121.0,2185.0,2121.0,1201616.0,2038.1834716796875
2021-12-15,2141.0,2114.989990234375,2131.0,2119.0,651021.0,2036.2615966796875
2021-12-16,2188.0,2149.0,2161.0,2155.0,309389.0,2070.85595703125
2021-12-17,2166.0,2113.0,2126.0,2134.0,961411.0,2050.67578125
2021-12-20,2111.0,2071.0,2098.0,2089.0,361361.0,2007.4329833984375
2021-12-21,2141.0,2079.0,2133.0,2116.0,468424.0,2033.378662109375
2021-12-22,2168.0,2113.0,2118.0,2168.0,389178.0,2083.348388671875
2021-12-23,2177.0,2156.0,2157.0,2172.0,203407.0,2087.192138671875
2021-12-24,2223.0,2167.181884765625,2223.0,2188.0,58174.0,2102.5673828125
2021-12-29,2242.0,2191.0,2229.0,2200.0,312610.0,2114.098876953125
2021-12-30,2200.0,2174.0,2198.0,2182.0,254555.0,2096.8017578125
2021-12-31,2201.0,2140.0,2140.0,2194.0,83614.0,2108.3330078125
2022-01-04,2239.986083984375,2202.700927734375,2208.0,2208.0,295042.0,2121.786376953125
2022-01-05,2224.0,2176.0,2209.0,2176.0,283603.0,2091.035888671875
2022-01-06,2147.0,2090.0,2134.0,2100.0,327405.0,2018.00341796875
2022-01-07,2120.0,2074.0,2102.0,2087.0,415501.0,2005.510986328125
2022-01-10,2099.0,2041.989990234375,2094.0,2047.0,616608.0,1967.0728759765625
2022-01-11,2074.0,2024.0,2070.0,2035.0,691704.0,1955.5413818359375
2022-01-12,2079.550048828125,2024.0,2050.0,2029.0,786922.0,1949.775634765625
2022-01-13,2034.0,1971.5,2024.0,1975.5,566868.0,1898.3646240234375
2022-01-14,1978.7550048828125,1920.0,1944.5,1927.0,482077.0,1851.7584228515625
2022-01-17,1950.5,1928.5,1933.0,1935.5,300002.0,1859.926513671875
2022-01-18,1940.0,1878.5,1935.0,1895.5,501074.0,1821.48828125
2022-01-19,1938.0,1859.5,1873.0,1930.0,711227.0,1854.6412353515625
