Date,High,Low,Open,Close,Volume,Adj Close
2021-11-01,335.0,322.0,332.0,331.0,3730816.0,325.97247314453125
2021-11-08,341.0,329.0,332.5,341.0,3349963.0,335.8205871582031
2021-11-15,345.0150146484375,338.0,340.5,343.0,5287381.0,337.7901916503906
2021-11-22,345.5,337.5,344.0,339.5,2557563.0,334.3433532714844
2021-11-29,345.5,337.0,338.0,343.0,5700247.0,343.0
2021-12-06,345.0,338.0,343.5,340.0,6674269.0,340.0
2021-12-13,352.5,337.5,340.5,350.0,5855526.0,350.0
2021-12-20,356.0,346.0,348.5,354.0,2998983.0,354.0
2021-12-27,357.0,354.0,354.0,354.5,756688.0,354.5
2022-01-03,366.0,354.5,354.5,358.0,4170056.0,358.0
2022-01-10,359.0,354.5,358.0,354.5,2893489.0,354.5
2022-01-17,357.0,351.989013671875,355.0,352.5,4286420.0,352.5
2022-01-24,355.0,329.38299560546875,353.5,345.0,6337035.0,345.0
2022-01-31,351.4949951171875,341.0,347.0,341.0,5256867.0,341.0
2022-02-07,345.8940124511719,336.0,343.0,340.0,3364195.0,340.0
2022-02-14,346.5400085449219,334.5,339.5,339.5,3754630.0,339.5
2022-02-21,342.0,314.52899169921875,341.5,336.5,4762862.0,336.5
2022-02-28,356.5,320.5150146484375,329.5,321.5,7103104.0,321.5
2022-03-07,358.5,303.0,317.0,350.0,8236662.0,350.0
2022-03-14,355.5,339.5,354.0,344.0,9972069.0,344.0
2022-03-21,352.0,332.5,341.0,340.0,5051804.0,340.0
2022-03-27,352.0,339.94000244140625,340.0,351.0,3920421.0,351.0
2022-04-03,360.0,350.1520080566406,351.5,356.0,4701879.0,356.0
2022-04-10,366.5,353.5,354.5,366.5,4662598.0,366.5
2022-04-17,368.5,355.5,366.5,358.0,3845766.0,358.0
2022-04-24,358.8330078125,346.5,356.0,351.5,5826859.0,351.5
2022-05-01,353.0,338.5,351.5,343.5,3757870.0,343.5
2022-05-08,359.0,339.0,343.0,349.0,6827878.0,349.0
2022-05-15,354.0199890136719,344.25,348.5,348.5,4536967.0,348.5
2022-05-22,355.0,347.5,350.0,355.0,3955751.0,355.0
2022-05-29,358.0,348.0,355.5,348.5,4213769.0,348.5
2022-06-05,363.0,348.5,351.0,359.0,4747360.0,359.0
2022-06-12,356.80999755859375,329.0,356.0,334.5,8651673.0,334.5
2022-06-19,339.0,328.0,330.0,333.0,5441504.0,333.0
2022-06-26,335.0,326.5260009765625,333.0,330.5,5583802.0,330.5
2022-07-03,337.5,321.5,330.0,337.5,5256953.0,337.5
2022-07-10,337.0,328.0,335.0,331.0,5734968.0,331.0
2022-07-17,336.0,330.5,332.0,333.0,4459178.0,333.0
2022-07-24,335.5,329.5,332.5,335.0,4998934.0,335.0
2022-07-31,344.0,326.0,334.5,344.0,7642152.0,344.0
2022-08-07,352.0,337.5,337.5,350.0,4783478.0,350.0
2022-08-14,351.5,337.5,349.5,342.0,4585539.0,342.0
2022-08-21,343.54998779296875,335.5,339.5,338.5,3707913.0,338.5
2022-08-28,345.0,335.0,338.5,336.5,2761393.0,336.5
2022-09-04,340.0,332.5,337.5,338.0,4472538.0,338.0
2022-09-11,339.0,329.4590148925781,339.0,334.5,6206870.0,334.5
2022-09-18,338.82000732421875,324.5,334.5,326.5,3300748.0,326.5
2022-09-25,327.5,281.5,327.0,304.0,14868848.0,304.0
2022-10-02,322.5,301.5,301.5,311.5,8376582.0,311.5
2022-10-09,312.0,284.0,310.0,299.0,9503392.0,299.0
2022-10-16,307.0,294.5,299.5,301.5,5976896.0,301.5
2022-10-23,319.5,299.75201416015625,303.0,316.0,9696715.0,316.0
2022-10-31,317.0,309.0,317.0,314.0,493510.0,314.0
