Date,High,Low,Open,Close,Volume,Adj Close
2021-11-01,1211.0,1162.43994140625,1166.0,1187.0,3215090.0,1173.8236083984375
2021-11-08,1230.0,1180.97998046875,1212.0,1215.0,2872954.0,1201.5128173828125
2021-11-15,1230.0,1193.4739990234375,1230.0,1210.0,3838264.0,1196.5682373046875
2021-11-22,1250.0,1194.0,1230.0,1237.0,3825041.0,1223.2685546875
2021-11-29,1250.0,1155.0,1250.0,1190.0,7933726.0,1176.790283203125
2021-12-06,1223.0,1167.0,1201.0,1204.0,3941495.0,1190.6348876953125
2021-12-13,1217.0,1165.0,1204.0,1181.0,7977564.0,1167.8902587890625
2021-12-20,1198.0,1162.0,1166.0,1169.0,4190301.0,1156.0234375
2021-12-27,1194.0,1167.0,1169.0,1167.0,1280334.0,1154.045654296875
2022-01-03,1198.0,1160.25,1167.0,1168.0,4374231.0,1155.0345458984375
2022-01-10,1173.0,1098.0,1169.0,1110.0,8605551.0,1097.6783447265625
2022-01-17,1141.0,1076.0,1101.0,1076.0,2911026.0,1064.0557861328125
2022-01-24,1087.0,1032.0,1073.0,1077.0,4804714.0,1065.044677734375
2022-01-31,1107.0,1050.0,1080.0,1050.0,5728570.0,1050.0
2022-02-07,1058.0,1024.0,1048.0,1050.0,3677641.0,1050.0
2022-02-14,1078.0,1021.0,1040.0,1064.0,4695740.0,1064.0
2022-02-21,1069.0,992.0,1069.0,1021.0,7681862.0,1021.0
2022-02-28,1064.0,997.6500244140625,1016.0,1034.0,9067544.0,1034.0
2022-03-07,1075.0,995.5,1028.0,995.5,7279711.0,995.5
2022-03-14,1059.0,983.5,997.5,1057.0,6440184.0,1057.0
2022-03-21,1067.0,1017.3400268554688,1048.0,1023.0,5431082.0,1023.0
2022-03-27,1084.0,1024.0,1027.0,1070.0,4019625.0,1070.0
2022-04-03,1123.0,1051.0,1084.0,1082.0,4321842.0,1082.0
2022-04-10,1086.0,1041.0,1076.0,1058.0,3287543.0,1058.0
2022-04-17,1075.0,1026.0,1058.0,1066.0,5381228.0,1066.0
2022-04-24,1124.0,1039.0,1069.0,1112.0,4768117.0,1112.0
2022-05-01,1113.0,1043.5009765625,1109.0,1045.0,3897555.0,1045.0
2022-05-08,1069.0,1000.0,1062.0,1064.0,2858323.0,1064.0
2022-05-15,1094.0,1052.0,1057.0,1067.0,2917024.0,1067.0
2022-05-22,1105.0,1003.0,1072.0,1011.0,5932435.0,1011.0
2022-05-29,1035.1829833984375,987.7999877929688,996.5,1010.0,4354202.0,1010.0
2022-06-05,1055.0,1016.0,1020.0,1043.0,6587443.0,1043.0
2022-06-12,1075.0,1014.0,1046.0,1062.0,8402277.0,1062.0
2022-06-19,1068.0,993.5,1042.0,1052.0,6652585.0,1052.0
2022-06-26,1076.0,932.8109741210938,1049.0,954.0,10825826.0,954.0
2022-07-03,988.5,950.0,953.5,965.5,4979608.0,965.5
2022-07-10,1009.0,949.5,949.5,973.0,3196901.0,973.0
2022-07-17,1002.0,957.0,973.5,985.0,3238742.0,985.0
2022-07-24,1018.0,962.0,984.5,1004.0,3824403.0,1004.0
2022-07-31,1044.0,972.0,972.5,1020.0,3965431.0,1020.0
2022-08-07,1047.0,1010.0,1021.0,1022.0,2677586.0,1022.0
2022-08-14,1033.0,991.0,1018.0,998.5,4619763.0,998.5
2022-08-21,998.5,927.0,998.5,932.5,3325396.0,932.5
2022-08-28,953.0,895.0,932.5,947.0,6136544.0,947.0
2022-09-04,972.698974609375,930.0,930.0,949.0,8530055.0,949.0
2022-09-11,981.5,896.0,956.5,912.5,7094198.0,912.5
2022-09-18,925.5,866.0,912.5,875.5,4099367.0,875.5
2022-09-25,879.5,735.0,876.5,787.0,12544194.0,787.0
2022-10-02,829.0,761.5,783.5,770.5,5001440.0,770.5
2022-10-09,794.0,742.5,770.0,783.5,4331954.0,783.5
2022-10-16,843.5,769.5,769.5,787.0,11500011.0,787.0
2022-10-23,853.0,787.5,793.0,843.5,4309373.0,843.5
2022-10-31,851.5,831.0,831.0,837.5,643268.0,837.5
