Date,High,Low,Open,Close,Volume,Adj Close
2021-11-01,104.48500061035156,100.44200134277344,101.80000305175781,102.19999694824219,5888559.0,100.44123077392578
2021-11-08,102.80000305175781,100.0,102.19999694824219,101.0,5961591.0,99.26188659667969
2021-11-15,101.5999984741211,100.0,100.4000015258789,100.0,13097207.0,98.27909851074219
2021-11-22,101.19999694824219,99.5999984741211,100.80000305175781,99.5999984741211,1452639.0,97.88597869873047
2021-11-29,101.19999694824219,99.5999984741211,100.0,100.5999984741211,2548655.0,98.86876678466797
2021-12-06,101.19999694824219,99.69999694824219,100.5999984741211,101.0,6724247.0,99.26188659667969
2021-12-13,101.0,100.0,101.0,100.5999984741211,5456250.0,98.86876678466797
2021-12-20,102.0,99.98999786376953,100.80000305175781,101.4000015258789,16402884.0,99.6550064086914
2021-12-27,101.80000305175781,101.4000015258789,101.4000015258789,101.4000015258789,1286149.0,99.6550064086914
2022-01-03,102.4000015258789,101.4000015258789,101.4000015258789,102.0,4588652.0,100.24467468261719
2022-01-10,102.4000015258789,101.5999984741211,101.5999984741211,102.19999694824219,4105166.0,100.44123077392578
2022-01-17,102.4000015258789,101.0,102.0,101.0,5749933.0,99.26188659667969
2022-01-24,101.80000305175781,100.19999694824219,101.5999984741211,100.19999694824219,3838752.0,98.47564697265625
2022-01-31,101.4000015258789,100.0,100.19999694824219,100.19999694824219,3687234.0,100.19999694824219
2022-02-07,101.55799865722656,98.80000305175781,100.80000305175781,100.80000305175781,17086818.0,100.80000305175781
2022-02-14,103.0,100.19999694824219,100.4000015258789,102.80000305175781,9269851.0,102.80000305175781
2022-02-21,103.4000015258789,99.80000305175781,103.19999694824219,102.19999694824219,4310758.0,102.19999694824219
2022-02-28,109.19999694824219,101.5999984741211,102.4000015258789,106.5999984741211,7219682.0,106.5999984741211
2022-03-07,110.0,105.41899871826172,107.0,108.4000015258789,6688737.0,108.4000015258789
2022-03-14,112.80000305175781,108.4000015258789,108.4000015258789,112.80000305175781,5660684.0,112.80000305175781
2022-03-21,112.80000305175781,108.88800048828125,112.0,110.19999694824219,8174022.0,110.19999694824219
2022-03-27,112.95600128173828,110.3280029296875,111.19999694824219,111.19999694824219,6632910.0,111.19999694824219
2022-04-03,111.80000305175781,110.80000305175781,110.80000305175781,111.19999694824219,3820648.0,111.19999694824219
2022-04-10,113.80000305175781,111.24500274658203,111.5999984741211,113.5999984741211,7489826.0,113.5999984741211
2022-04-17,115.4000015258789,113.17400360107422,113.5999984741211,113.4000015258789,3821020.0,113.4000015258789
2022-04-24,114.70899963378906,112.5999984741211,113.19999694824219,113.80000305175781,4000746.0,113.80000305175781
2022-05-01,119.0,113.80000305175781,113.80000305175781,118.0,6521262.0,118.0
2022-05-08,124.4000015258789,118.0,118.0,120.5999984741211,7881933.0,120.5999984741211
2022-05-15,121.4000015258789,119.19999694824219,120.4000015258789,120.19999694824219,5453984.0,120.19999694824219
2022-05-22,121.19999694824219,117.79399871826172,120.4000015258789,119.0,7821471.0,119.0
2022-05-29,120.0,118.80000305175781,120.0,119.19999694824219,1770329.0,119.19999694824219
2022-06-05,120.0,116.80000305175781,119.80000305175781,117.4000015258789,3468697.0,117.4000015258789
2022-06-12,118.5999984741211,114.80000305175781,117.5999984741211,116.0,4186220.0,116.0
2022-06-19,116.19999694824219,113.80000305175781,115.4000015258789,114.19999694824219,7344628.0,114.19999694824219
2022-06-26,118.80000305175781,113.80000305175781,115.19999694824219,118.4000015258789,4008877.0,118.4000015258789
2022-07-03,118.80000305175781,116.4000015258789,118.4000015258789,116.4000015258789,3763354.0,116.4000015258789
2022-07-10,119.5999984741211,115.80000305175781,117.80000305175781,117.80000305175781,6719291.0,117.80000305175781
2022-07-17,118.5999984741211,115.5999984741211,118.0,117.0,3853720.0,117.0
2022-07-24,124.19999694824219,116.4000015258789,116.4000015258789,122.5999984741211,16980612.0,122.5999984741211
2022-07-31,125.4000015258789,119.5999984741211,123.0,125.4000015258789,4208845.0,125.4000015258789
2022-08-07,125.4000015258789,121.19999694824219,125.4000015258789,121.80000305175781,5650218.0,121.80000305175781
2022-08-14,123.0,121.19999694824219,121.80000305175781,121.80000305175781,4259687.0,121.80000305175781
2022-08-21,123.5999984741211,121.0,122.0,121.5999984741211,5316537.0,121.5999984741211
2022-08-28,122.24400329589844,120.19999694824219,121.5999984741211,122.0,8389497.0,122.0
2022-09-04,123.28700256347656,119.80000305175781,122.19999694824219,122.5999984741211,12346748.0,122.5999984741211
2022-09-11,125.0,121.0,123.33899688720703,125.0,9214786.0,125.0
2022-09-18,125.54000091552734,121.12699890136719,125.0,121.4000015258789,5011945.0,121.4000015258789
2022-09-25,122.0,103.01799774169922,121.19999694824219,116.0,13672062.0,116.0
2022-10-02,120.19999694824219,113.0,115.0,114.80000305175781,9204608.0,114.80000305175781
2022-10-09,113.80000305175781,99.36000061035156,112.19999694824219,108.5999984741211,11463646.0,108.5999984741211
2022-10-16,112.19999694824219,104.19999694824219,109.0,108.4000015258789,5002950.0,108.4000015258789
2022-10-23,113.80000305175781,107.80000305175781,108.4000015258789,110.0,4197625.0,110.0
2022-10-31,110.5999984741211,109.12650299072266,109.55599975585938,109.19999694824219,604788.0,109.19999694824219
