Date,High,Low,Open,Close,Volume,Adj Close
2021-11-01,62.779998779296875,62.04999923706055,62.189998626708984,62.459999084472656,2819800.0,61.012821197509766
2021-11-02,64.20999908447266,62.63999938964844,62.939998626708984,63.560001373291016,5455200.0,62.087337493896484
2021-11-03,64.06999969482422,63.439998626708984,63.95000076293945,63.83000183105469,3970100.0,62.35108184814453
2021-11-04,63.9900016784668,63.5099983215332,63.790000915527344,63.83000183105469,2811900.0,62.35108184814453
2021-11-05,63.13999938964844,62.22999954223633,62.79999923706055,63.09000015258789,4068500.0,61.62822723388672
2021-11-08,63.869998931884766,62.970001220703125,63.65999984741211,62.9900016784668,4557000.0,61.53054428100586
2021-11-09,62.9900016784668,62.58000183105469,62.939998626708984,62.70000076293945,3618200.0,61.24726104736328
2021-11-10,63.45000076293945,62.970001220703125,63.27000045776367,63.13999938964844,2519100.0,61.677066802978516
2021-11-11,63.290000915527344,62.849998474121094,63.040000915527344,62.91999816894531,2452000.0,61.46216583251953
2021-11-12,60.529998779296875,58.470001220703125,60.34000015258789,58.79999923706055,14155800.0,57.437625885009766
2021-11-15,60.369998931884766,59.189998626708984,59.91999816894531,59.779998779296875,7955700.0,58.39491653442383
2021-11-16,58.209999084472656,56.939998626708984,57.599998474121094,57.630001068115234,7974500.0,56.294734954833984
2021-11-17,58.34000015258789,57.59000015258789,58.0,57.72999954223633,5216700.0,56.39241409301758
2021-11-18,57.08000183105469,56.08000183105469,56.88999938964844,56.709999084472656,7955800.0,55.39604568481445
2021-11-19,57.470001220703125,56.560001373291016,57.310001373291016,56.65999984741211,4800700.0,55.347206115722656
2021-11-22,56.86000061035156,56.25,56.619998931884766,56.54999923706055,5073500.0,55.23975372314453
2021-11-23,56.939998626708984,56.22999954223633,56.349998474121094,56.72999954223633,5827200.0,55.415584564208984
2021-11-24,56.529998779296875,56.150001525878906,56.29999923706055,56.34000015258789,3166000.0,55.03461837768555
2021-11-26,57.08000183105469,56.06999969482422,57.0,56.58000183105469,5813800.0,55.26906204223633
2021-11-29,56.220001220703125,55.52000045776367,55.7400016784668,55.529998779296875,6215200.0,54.24338912963867
2021-11-30,55.75,54.709999084472656,55.29999923706055,54.83000183105469,6987800.0,53.55961227416992
2021-12-01,55.7400016784668,54.86000061035156,55.400001525878906,54.880001068115234,4902200.0,53.60845184326172
2021-12-02,55.41999816894531,54.68000030517578,55.040000915527344,54.790000915527344,5358300.0,53.52053451538086
2021-12-03,54.65999984741211,53.63999938964844,54.540000915527344,54.22999954223633,5751100.0,52.9735107421875
2021-12-06,55.900001525878906,55.11000061035156,55.29999923706055,55.40999984741211,5214000.0,54.12616729736328
2021-12-07,54.790000915527344,53.630001068115234,54.150001525878906,54.7599983215332,6701100.0,53.49122619628906
2021-12-08,55.209999084472656,54.380001068115234,54.86000061035156,55.130001068115234,4014800.0,53.852657318115234
2021-12-09,55.630001068115234,54.880001068115234,55.279998779296875,54.959999084472656,4824200.0,53.68659591674805
2021-12-10,54.31999969482422,53.7400016784668,54.16999816894531,54.02000045776367,3961000.0,52.768375396728516
2021-12-13,54.77000045776367,54.279998779296875,54.290000915527344,54.58000183105469,3688100.0,53.315399169921875
2021-12-14,54.88999938964844,54.349998474121094,54.529998779296875,54.5,3585700.0,53.23725128173828
2021-12-15,55.75,54.63999938964844,54.939998626708984,55.720001220703125,4834700.0,54.428985595703125
2021-12-16,57.189998626708984,56.060001373291016,56.119998931884766,57.09000015258789,6855900.0,55.767242431640625
2021-12-17,57.0,55.959999084472656,56.56999969482422,56.02000045776367,6013300.0,54.72203826904297
2021-12-20,56.63999938964844,56.0,56.560001373291016,56.560001373291016,4098700.0,55.24952697753906
