2026-03-19 22:18:59,998 INFO __main__: Shim: launching scripts.runSPDR_ETFs
2026-03-19 22:19:02,833 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLK 1y 1h
2026-03-19 22:19:03,148 INFO src.mvc.core.DataPandasMVC: 9 XLK -> data/spdr_etfs/1h/XLK.csv
2026-03-19 22:19:03,148 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLU 1y 1h
2026-03-19 22:19:03,427 INFO src.mvc.core.DataPandasMVC: 10 XLU -> data/spdr_etfs/1h/XLU.csv
2026-03-19 22:19:03,427 INFO src.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-03-19 22:19:03,934 INFO src.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-03-19 22:19:03,936 INFO src.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-03-19 22:19:03,936 INFO src.mvc.core.DataPandasMVC: readAssetList path: asset_list/SPDR_ETFs.csv
2026-03-19 22:19:03,936 INFO src.mvc.core.DataPandasMVC: ----------- Downloading from Yahoo -----------
2026-03-19 22:19:03,936 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLC max 1d
2026-03-19 22:19:04,101 INFO src.mvc.core.DataPandasMVC: 0 XLC -> data/spdr_etfs/d/XLC.csv
2026-03-19 22:19:04,101 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLY max 1d
2026-03-19 22:19:04,446 INFO src.mvc.core.DataPandasMVC: 1 XLY -> data/spdr_etfs/d/XLY.csv
2026-03-19 22:19:04,446 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLP max 1d
2026-03-19 22:19:04,758 INFO src.mvc.core.DataPandasMVC: 2 XLP -> data/spdr_etfs/d/XLP.csv
2026-03-19 22:19:04,758 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLE max 1d
2026-03-19 22:19:05,115 INFO src.mvc.core.DataPandasMVC: 3 XLE -> data/spdr_etfs/d/XLE.csv
2026-03-19 22:19:05,115 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLF max 1d
2026-03-19 22:19:05,491 INFO src.mvc.core.DataPandasMVC: 4 XLF -> data/spdr_etfs/d/XLF.csv
2026-03-19 22:19:05,491 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLV max 1d
2026-03-19 22:19:05,815 INFO src.mvc.core.DataPandasMVC: 5 XLV -> data/spdr_etfs/d/XLV.csv
2026-03-19 22:19:05,815 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLI max 1d
2026-03-19 22:19:06,146 INFO src.mvc.core.DataPandasMVC: 6 XLI -> data/spdr_etfs/d/XLI.csv
2026-03-19 22:19:06,146 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLB max 1d
2026-03-19 22:19:06,499 INFO src.mvc.core.DataPandasMVC: 7 XLB -> data/spdr_etfs/d/XLB.csv
2026-03-19 22:19:06,499 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLRE max 1d
2026-03-19 22:19:06,684 INFO src.mvc.core.DataPandasMVC: 8 XLRE -> data/spdr_etfs/d/XLRE.csv
2026-03-19 22:19:06,684 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLK max 1d
2026-03-19 22:19:07,000 INFO src.mvc.core.DataPandasMVC: 9 XLK -> data/spdr_etfs/d/XLK.csv
2026-03-19 22:19:07,000 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLU max 1d
2026-03-19 22:19:07,330 INFO src.mvc.core.DataPandasMVC: 10 XLU -> data/spdr_etfs/d/XLU.csv
2026-03-19 22:19:07,330 INFO src.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-03-19 22:19:08,332 INFO src.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-03-19 22:19:08,334 INFO src.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-03-19 22:19:08,334 INFO src.mvc.core.DataPandasMVC: readAssetList path: asset_list/SPDR_ETFs.csv
2026-03-19 22:19:08,334 INFO src.mvc.core.DataPandasMVC: ----------- Downloading from Yahoo -----------
2026-03-19 22:19:08,334 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLC max 1wk
2026-03-19 22:19:08,430 INFO src.mvc.core.DataPandasMVC: 0 XLC -> data/spdr_etfs/w/XLC.csv
2026-03-19 22:19:08,430 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLY max 1wk
2026-03-19 22:19:08,630 INFO src.mvc.core.DataPandasMVC: 1 XLY -> data/spdr_etfs/w/XLY.csv
2026-03-19 22:19:08,630 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLP max 1wk
2026-03-19 22:19:08,797 INFO src.mvc.core.DataPandasMVC: 2 XLP -> data/spdr_etfs/w/XLP.csv
2026-03-19 22:19:08,797 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLE max 1wk
2026-03-19 22:19:08,987 INFO src.mvc.core.DataPandasMVC: 3 XLE -> data/spdr_etfs/w/XLE.csv
2026-03-19 22:19:08,987 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLF max 1wk
2026-03-19 22:19:09,156 INFO src.mvc.core.DataPandasMVC: 4 XLF -> data/spdr_etfs/w/XLF.csv
2026-03-19 22:19:09,156 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLV max 1wk
2026-03-19 22:19:09,365 INFO src.mvc.core.DataPandasMVC: 5 XLV -> data/spdr_etfs/w/XLV.csv
2026-03-19 22:19:09,365 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLI max 1wk
2026-03-19 22:19:09,545 INFO src.mvc.core.DataPandasMVC: 6 XLI -> data/spdr_etfs/w/XLI.csv
2026-03-19 22:19:09,545 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLB max 1wk
2026-03-19 22:19:09,752 INFO src.mvc.core.DataPandasMVC: 7 XLB -> data/spdr_etfs/w/XLB.csv
2026-03-19 22:19:09,752 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLRE max 1wk
2026-03-19 22:19:09,859 INFO src.mvc.core.DataPandasMVC: 8 XLRE -> data/spdr_etfs/w/XLRE.csv
2026-03-19 22:19:09,859 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLK max 1wk
2026-03-19 22:19:10,040 INFO src.mvc.core.DataPandasMVC: 9 XLK -> data/spdr_etfs/w/XLK.csv
2026-03-19 22:19:10,040 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLU max 1wk
2026-03-19 22:19:10,230 INFO src.mvc.core.DataPandasMVC: 10 XLU -> data/spdr_etfs/w/XLU.csv
2026-03-19 22:19:10,230 INFO src.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-03-19 22:19:10,603 INFO src.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-03-19 22:19:10,604 INFO src.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-03-19 22:19:10,605 INFO src.mvc.core.DataPandasMVC: readAssetList path: asset_list/SPDR_ETFs.csv
2026-03-19 22:19:10,607 INFO src.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-03-19 22:19:10,607 INFO src.mvc.core.DataPandasMVC: readAssetList path: asset_list/SPDR_ETFs.csv
2026-03-19 22:19:10,607 INFO src.mvc.core.DataPandasMVC: ----------- Downloading from Yahoo -----------
2026-03-19 22:19:10,607 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLC max 1mo
2026-03-19 22:19:10,689 INFO src.mvc.core.DataPandasMVC: 0 XLC -> data/spdr_etfs/m/XLC.csv
2026-03-19 22:19:10,689 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLY max 1mo
2026-03-19 22:19:11,830 INFO src.mvc.core.DataPandasMVC: 1 XLY -> data/spdr_etfs/m/XLY.csv
2026-03-19 22:19:11,830 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLP max 1mo
2026-03-19 22:19:12,976 INFO src.mvc.core.DataPandasMVC: 2 XLP -> data/spdr_etfs/m/XLP.csv
2026-03-19 22:19:12,976 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLE max 1mo
2026-03-19 22:19:14,128 INFO src.mvc.core.DataPandasMVC: 3 XLE -> data/spdr_etfs/m/XLE.csv
2026-03-19 22:19:14,128 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLF max 1mo
2026-03-19 22:19:14,261 INFO src.mvc.core.DataPandasMVC: 4 XLF -> data/spdr_etfs/m/XLF.csv
2026-03-19 22:19:14,261 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLV max 1mo
2026-03-19 22:19:14,453 INFO src.mvc.core.DataPandasMVC: 5 XLV -> data/spdr_etfs/m/XLV.csv
2026-03-19 22:19:14,453 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLI max 1mo
2026-03-19 22:19:14,572 INFO src.mvc.core.DataPandasMVC: 6 XLI -> data/spdr_etfs/m/XLI.csv
2026-03-19 22:19:14,572 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLB max 1mo
2026-03-19 22:19:14,708 INFO src.mvc.core.DataPandasMVC: 7 XLB -> data/spdr_etfs/m/XLB.csv
2026-03-19 22:19:14,708 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLRE max 1mo
2026-03-19 22:19:15,823 INFO src.mvc.core.DataPandasMVC: 8 XLRE -> data/spdr_etfs/m/XLRE.csv
2026-03-19 22:19:15,824 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLK max 1mo
2026-03-19 22:19:17,007 INFO src.mvc.core.DataPandasMVC: 9 XLK -> data/spdr_etfs/m/XLK.csv
2026-03-19 22:19:17,007 INFO src.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download XLU max 1mo
2026-03-19 22:19:17,129 INFO src.mvc.core.DataPandasMVC: 10 XLU -> data/spdr_etfs/m/XLU.csv
2026-03-19 22:19:17,129 INFO src.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-03-19 22:19:17,378 INFO src.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-03-19 22:19:17,379 INFO src.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-03-19 22:19:17,379 INFO src.mvc.core.DataPandasMVC: readAssetList path: asset_list/SPDR_ETFs.csv
2026-03-19 22:19:17,380 INFO src.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/spdr_etfs/1h/ -----------
2026-03-19 22:19:17,444 INFO src.mvc.core.DataCloudSignalMVC: XLC - Incorrect format detected and corrected.
2026-03-19 22:19:17,536 INFO src.mvc.core.DataCloudSignalMVC: XLY - Incorrect format detected and corrected.
2026-03-19 22:19:17,626 INFO src.mvc.core.DataCloudSignalMVC: XLP - Incorrect format detected and corrected.
2026-03-19 22:19:17,717 INFO src.mvc.core.DataCloudSignalMVC: XLE - Incorrect format detected and corrected.
2026-03-19 22:19:17,806 INFO src.mvc.core.DataCloudSignalMVC: XLF - Incorrect format detected and corrected.
2026-03-19 22:19:17,898 INFO src.mvc.core.DataCloudSignalMVC: XLV - Incorrect format detected and corrected.
2026-03-19 22:19:17,989 INFO src.mvc.core.DataCloudSignalMVC: XLI - Incorrect format detected and corrected.
2026-03-19 22:19:18,078 INFO src.mvc.core.DataCloudSignalMVC: XLB - Incorrect format detected and corrected.
2026-03-19 22:19:18,166 INFO src.mvc.core.DataCloudSignalMVC: XLRE - Incorrect format detected and corrected.
2026-03-19 22:19:18,258 INFO src.mvc.core.DataCloudSignalMVC: XLK - Incorrect format detected and corrected.
2026-03-19 22:19:18,345 INFO src.mvc.core.DataCloudSignalMVC: XLU - Incorrect format detected and corrected.
2026-03-19 22:19:18,411 INFO src.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-03-19 22:19:18,413 INFO src.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/spdr_etfs/d/ -----------
2026-03-19 22:19:18,564 INFO src.mvc.core.DataCloudSignalMVC: XLC - Incorrect format detected and corrected.
2026-03-19 22:19:18,697 INFO src.mvc.core.DataCloudSignalMVC: XLY - Incorrect format detected and corrected.
2026-03-19 22:19:19,006 INFO src.mvc.core.DataCloudSignalMVC: XLP - Incorrect format detected and corrected.
2026-03-19 22:19:19,316 INFO src.mvc.core.DataCloudSignalMVC: XLE - Incorrect format detected and corrected.
2026-03-19 22:19:19,628 INFO src.mvc.core.DataCloudSignalMVC: XLF - Incorrect format detected and corrected.
2026-03-19 22:19:19,940 INFO src.mvc.core.DataCloudSignalMVC: XLV - Incorrect format detected and corrected.
2026-03-19 22:19:20,249 INFO src.mvc.core.DataCloudSignalMVC: XLI - Incorrect format detected and corrected.
2026-03-19 22:19:20,557 INFO src.mvc.core.DataCloudSignalMVC: XLB - Incorrect format detected and corrected.
2026-03-19 22:19:20,833 INFO src.mvc.core.DataCloudSignalMVC: XLRE - Incorrect format detected and corrected.
2026-03-19 22:19:20,989 INFO src.mvc.core.DataCloudSignalMVC: XLK - Incorrect format detected and corrected.
2026-03-19 22:19:21,294 INFO src.mvc.core.DataCloudSignalMVC: XLU - Incorrect format detected and corrected.
2026-03-19 22:19:21,544 INFO src.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-03-19 22:19:21,551 INFO src.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/spdr_etfs/w/ -----------
2026-03-19 22:19:21,594 INFO src.mvc.core.DataCloudSignalMVC: XLC - Incorrect format detected and corrected.
2026-03-19 22:19:21,629 INFO src.mvc.core.DataCloudSignalMVC: XLY - Incorrect format detected and corrected.
2026-03-19 22:19:21,698 INFO src.mvc.core.DataCloudSignalMVC: XLP - Incorrect format detected and corrected.
2026-03-19 22:19:21,767 INFO src.mvc.core.DataCloudSignalMVC: XLE - Incorrect format detected and corrected.
2026-03-19 22:19:21,840 INFO src.mvc.core.DataCloudSignalMVC: XLF - Incorrect format detected and corrected.
2026-03-19 22:19:21,911 INFO src.mvc.core.DataCloudSignalMVC: XLV - Incorrect format detected and corrected.
2026-03-19 22:19:21,980 INFO src.mvc.core.DataCloudSignalMVC: XLI - Incorrect format detected and corrected.
2026-03-19 22:19:22,048 INFO src.mvc.core.DataCloudSignalMVC: XLB - Incorrect format detected and corrected.
2026-03-19 22:19:22,112 INFO src.mvc.core.DataCloudSignalMVC: XLRE - Incorrect format detected and corrected.
2026-03-19 22:19:22,152 INFO src.mvc.core.DataCloudSignalMVC: XLK - Incorrect format detected and corrected.
2026-03-19 22:19:22,222 INFO src.mvc.core.DataCloudSignalMVC: XLU - Incorrect format detected and corrected.
2026-03-19 22:19:22,273 INFO src.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-03-19 22:19:22,275 INFO src.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/spdr_etfs/m/ -----------
2026-03-19 22:19:22,296 INFO src.mvc.core.DataCloudSignalMVC: XLC - Incorrect format detected and corrected.
2026-03-19 22:19:22,310 INFO src.mvc.core.DataCloudSignalMVC: XLY - Incorrect format detected and corrected.
2026-03-19 22:19:22,332 INFO src.mvc.core.DataCloudSignalMVC: XLP - Incorrect format detected and corrected.
2026-03-19 22:19:22,353 INFO src.mvc.core.DataCloudSignalMVC: XLE - Incorrect format detected and corrected.
2026-03-19 22:19:22,376 INFO src.mvc.core.DataCloudSignalMVC: XLF - Incorrect format detected and corrected.
2026-03-19 22:19:22,398 INFO src.mvc.core.DataCloudSignalMVC: XLV - Incorrect format detected and corrected.
2026-03-19 22:19:22,420 INFO src.mvc.core.DataCloudSignalMVC: XLI - Incorrect format detected and corrected.
2026-03-19 22:19:22,441 INFO src.mvc.core.DataCloudSignalMVC: XLB - Incorrect format detected and corrected.
2026-03-19 22:19:22,461 INFO src.mvc.core.DataCloudSignalMVC: XLRE - Incorrect format detected and corrected.
2026-03-19 22:19:22,476 INFO src.mvc.core.DataCloudSignalMVC: XLK - Incorrect format detected and corrected.
2026-03-19 22:19:22,498 INFO src.mvc.core.DataCloudSignalMVC: XLU - Incorrect format detected and corrected.
2026-03-19 22:19:22,510 INFO src.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-03-19 22:19:22,510 INFO src.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-03-19 22:19:22,510 INFO src.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::True
2026-03-19 22:19:22,527 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLC entries:1735]
2026-03-19 22:19:22,527 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLY entries:1735]
2026-03-19 22:19:22,528 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLP entries:1735]
2026-03-19 22:19:22,528 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLE entries:1735]
2026-03-19 22:19:22,528 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLF entries:1735]
2026-03-19 22:19:22,529 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLV entries:1735]
2026-03-19 22:19:22,529 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLI entries:1735]
2026-03-19 22:19:22,529 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLB entries:1735]
2026-03-19 22:19:22,530 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLRE entries:1735]
2026-03-19 22:19:22,530 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLK entries:1735]
2026-03-19 22:19:22,530 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLU entries:1735]
2026-03-19 22:19:22,532 INFO src.mvc.core.DataCloudSignalAggregatorMVC: Aggregator SPDR_ETFS-cloud-1H.csv and .xml are created

2026-03-19 22:19:22,532 INFO src.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-03-19 22:19:22,532 INFO src.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::False
2026-03-19 22:19:22,563 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLC entries:1948]
2026-03-19 22:19:22,563 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLY entries:6851]
2026-03-19 22:19:22,564 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLP entries:6851]
2026-03-19 22:19:22,564 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLE entries:6851]
2026-03-19 22:19:22,564 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLF entries:6851]
2026-03-19 22:19:22,565 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLV entries:6851]
2026-03-19 22:19:22,565 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLI entries:6851]
2026-03-19 22:19:22,565 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLB entries:6851]
2026-03-19 22:19:22,566 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLRE entries:2626]
2026-03-19 22:19:22,566 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLK entries:6851]
2026-03-19 22:19:22,566 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLU entries:6851]
2026-03-19 22:19:22,569 INFO src.mvc.core.DataCloudSignalAggregatorMVC: Aggregator SPDR_ETFS-cloud-D.csv and .xml are created

2026-03-19 22:19:22,569 INFO src.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-03-19 22:19:22,569 INFO src.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::False
2026-03-19 22:19:22,580 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLC entries:405]
2026-03-19 22:19:22,580 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLY entries:1422]
2026-03-19 22:19:22,581 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLP entries:1422]
2026-03-19 22:19:22,581 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLE entries:1422]
2026-03-19 22:19:22,582 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLF entries:1422]
2026-03-19 22:19:22,582 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLV entries:1422]
2026-03-19 22:19:22,582 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLI entries:1422]
2026-03-19 22:19:22,583 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLB entries:1422]
2026-03-19 22:19:22,583 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLRE entries:546]
2026-03-19 22:19:22,583 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLK entries:1422]
2026-03-19 22:19:22,583 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLU entries:1422]
2026-03-19 22:19:22,585 INFO src.mvc.core.DataCloudSignalAggregatorMVC: Aggregator SPDR_ETFS-cloud-W.csv and .xml are created

2026-03-19 22:19:22,585 INFO src.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-03-19 22:19:22,585 INFO src.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::False
2026-03-19 22:19:22,593 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLC entries:94]
2026-03-19 22:19:22,593 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLY entries:328]
2026-03-19 22:19:22,594 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLP entries:328]
2026-03-19 22:19:22,594 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLE entries:328]
2026-03-19 22:19:22,594 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLF entries:328]
2026-03-19 22:19:22,595 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLV entries:328]
2026-03-19 22:19:22,595 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLI entries:328]
2026-03-19 22:19:22,595 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLB entries:328]
2026-03-19 22:19:22,596 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLRE entries:126]
2026-03-19 22:19:22,596 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLK entries:328]
2026-03-19 22:19:22,596 INFO src.mvc.core.DataCloudSignalAggregatorMVC: [symbol:XLU entries:328]
2026-03-19 22:19:22,598 INFO src.mvc.core.DataCloudSignalAggregatorMVC: Aggregator SPDR_ETFS-cloud-M.csv and .xml are created

2026-03-19 22:19:22,598 INFO src.mvc.core.DataCloudSignalMultiTimeframeMerger: ------------- Merging Multi Timeframe Cloud -------------
2026-03-19 22:19:22,598 INFO src.mvc.core.DataCloudSignalMultiTimeframeMerger: Check files for merging: ['output/cloud/SPDR_ETFS-cloud-1H.csv', 'output/cloud/SPDR_ETFS-cloud-D.csv', 'output/cloud/SPDR_ETFS-cloud-W.csv', 'output/cloud/SPDR_ETFS-cloud-M.csv']
2026-03-19 22:19:22,598 INFO src.mvc.core.DataCloudSignalMultiTimeframeMerger: merge path:output/cloud/SPDR_ETFS-cloud-1H.csv
2026-03-19 22:19:22,604 INFO src.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::df_csv1::
   Symbol                    Name   Close  1H Cloud Direction  1H Cloud Count
0     XLK              Technology  138.42                  -1               1
1     XLU               Utilities   46.54                  -1               6
2    XLRE             Real Estate   41.92                  -1              14
3     XLB               Materials   47.74                  -1              15
4     XLP        Consumer Staples   81.99                  -1              18
5     XLC  Communication Services  113.15                  -1              48
6     XLE                  Energy   59.38                   1              49
7     XLY  Consumer Discretionary  109.71                  -1              51
8     XLF              Financials   48.98                  -1              77
9     XLI             Industrials  164.07                  -1              77
10    XLV             Health Care  146.62                  -1              78
2026-03-19 22:19:22,610 INFO src.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::combined_csv::
    Symbol                    Name   Close  1H Cloud Direction  1H Cloud Count
0     XLK              Technology  138.42                  -1               1
1     XLU               Utilities   46.54                  -1               6
2    XLRE             Real Estate   41.92                  -1              14
3     XLB               Materials   47.74                  -1              15
4     XLP        Consumer Staples   81.99                  -1              18
