2026-08-29 09:40:30,993 INFO __main__: Shim: launching scripts.runCurrencyFutures
2026-08-29 09:40:34,498 INFO cloud_signal.mvc.core.DataPandasMVC: 5 6S=F -> data/futurescurrency/1h/6S=F.csv
2026-08-29 09:40:34,498 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6N=F 1y 1h
2026-08-29 09:40:34,991 INFO cloud_signal.mvc.core.DataPandasMVC: 6 6N=F -> data/futurescurrency/1h/6N=F.csv
2026-08-29 09:40:34,992 INFO cloud_signal.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-08-29 09:40:36,200 INFO cloud_signal.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-08-29 09:40:36,203 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-08-29 09:40:36,204 INFO cloud_signal.mvc.core.DataPandasMVC: readAssetList path: asset_list/FuturesCurrency.csv
2026-08-29 09:40:36,204 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Downloading from Yahoo -----------
2026-08-29 09:40:36,204 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6E=F max 1d
2026-08-29 09:40:36,550 INFO cloud_signal.mvc.core.DataPandasMVC: 0 6E=F -> data/futurescurrency/d/6E=F.csv
2026-08-29 09:40:36,550 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6J=F max 1d
2026-08-29 09:40:36,922 INFO cloud_signal.mvc.core.DataPandasMVC: 1 6J=F -> data/futurescurrency/d/6J=F.csv
2026-08-29 09:40:36,922 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6A=F max 1d
2026-08-29 09:40:37,302 INFO cloud_signal.mvc.core.DataPandasMVC: 2 6A=F -> data/futurescurrency/d/6A=F.csv
2026-08-29 09:40:37,302 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6B=F max 1d
2026-08-29 09:40:37,671 INFO cloud_signal.mvc.core.DataPandasMVC: 3 6B=F -> data/futurescurrency/d/6B=F.csv
2026-08-29 09:40:37,671 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6C=F max 1d
2026-08-29 09:40:38,013 INFO cloud_signal.mvc.core.DataPandasMVC: 4 6C=F -> data/futurescurrency/d/6C=F.csv
2026-08-29 09:40:38,013 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6S=F max 1d
2026-08-29 09:40:38,361 INFO cloud_signal.mvc.core.DataPandasMVC: 5 6S=F -> data/futurescurrency/d/6S=F.csv
2026-08-29 09:40:38,361 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6N=F max 1d
2026-08-29 09:40:38,732 INFO cloud_signal.mvc.core.DataPandasMVC: 6 6N=F -> data/futurescurrency/d/6N=F.csv
2026-08-29 09:40:38,733 INFO cloud_signal.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-08-29 09:40:39,427 INFO cloud_signal.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-08-29 09:40:39,430 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-08-29 09:40:39,430 INFO cloud_signal.mvc.core.DataPandasMVC: readAssetList path: asset_list/FuturesCurrency.csv
2026-08-29 09:40:39,430 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Downloading from Yahoo -----------
2026-08-29 09:40:39,430 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6E=F max 1wk
2026-08-29 09:40:39,709 INFO cloud_signal.mvc.core.DataPandasMVC: 0 6E=F -> data/futurescurrency/w/6E=F.csv
2026-08-29 09:40:39,710 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6J=F max 1wk
2026-08-29 09:40:39,959 INFO cloud_signal.mvc.core.DataPandasMVC: 1 6J=F -> data/futurescurrency/w/6J=F.csv
2026-08-29 09:40:39,959 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6A=F max 1wk
2026-08-29 09:40:40,208 INFO cloud_signal.mvc.core.DataPandasMVC: 2 6A=F -> data/futurescurrency/w/6A=F.csv
2026-08-29 09:40:40,208 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6B=F max 1wk
2026-08-29 09:40:40,459 INFO cloud_signal.mvc.core.DataPandasMVC: 3 6B=F -> data/futurescurrency/w/6B=F.csv
2026-08-29 09:40:40,460 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6C=F max 1wk
2026-08-29 09:40:40,706 INFO cloud_signal.mvc.core.DataPandasMVC: 4 6C=F -> data/futurescurrency/w/6C=F.csv
2026-08-29 09:40:40,706 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6S=F max 1wk
2026-08-29 09:40:40,954 INFO cloud_signal.mvc.core.DataPandasMVC: 5 6S=F -> data/futurescurrency/w/6S=F.csv
2026-08-29 09:40:40,954 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6N=F max 1wk
2026-08-29 09:40:41,202 INFO cloud_signal.mvc.core.DataPandasMVC: 6 6N=F -> data/futurescurrency/w/6N=F.csv
2026-08-29 09:40:41,202 INFO cloud_signal.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-08-29 09:40:41,465 INFO cloud_signal.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-08-29 09:40:41,467 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-08-29 09:40:41,468 INFO cloud_signal.mvc.core.DataPandasMVC: readAssetList path: asset_list/FuturesCurrency.csv
2026-08-29 09:40:41,470 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-08-29 09:40:41,470 INFO cloud_signal.mvc.core.DataPandasMVC: readAssetList path: asset_list/FuturesCurrency.csv
2026-08-29 09:40:41,470 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Downloading from Yahoo -----------
2026-08-29 09:40:41,470 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6E=F max 1mo
2026-08-29 09:40:41,646 INFO cloud_signal.mvc.core.DataPandasMVC: 0 6E=F -> data/futurescurrency/m/6E=F.csv
2026-08-29 09:40:41,647 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6J=F max 1mo
2026-08-29 09:40:41,837 INFO cloud_signal.mvc.core.DataPandasMVC: 1 6J=F -> data/futurescurrency/m/6J=F.csv
2026-08-29 09:40:41,838 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6A=F max 1mo
2026-08-29 09:40:41,998 INFO cloud_signal.mvc.core.DataPandasMVC: 2 6A=F -> data/futurescurrency/m/6A=F.csv
2026-08-29 09:40:41,998 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6B=F max 1mo
2026-08-29 09:40:42,170 INFO cloud_signal.mvc.core.DataPandasMVC: 3 6B=F -> data/futurescurrency/m/6B=F.csv
2026-08-29 09:40:42,170 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6C=F max 1mo
2026-08-29 09:40:42,339 INFO cloud_signal.mvc.core.DataPandasMVC: 4 6C=F -> data/futurescurrency/m/6C=F.csv
2026-08-29 09:40:42,339 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6S=F max 1mo
2026-08-29 09:40:42,511 INFO cloud_signal.mvc.core.DataPandasMVC: 5 6S=F -> data/futurescurrency/m/6S=F.csv
2026-08-29 09:40:42,511 INFO cloud_signal.mvc.core.DataPandasMVC: getLatestDataFromYahooByYFinance download 6N=F max 1mo
2026-08-29 09:40:42,676 INFO cloud_signal.mvc.core.DataPandasMVC: 6 6N=F -> data/futurescurrency/m/6N=F.csv
2026-08-29 09:40:42,677 INFO cloud_signal.mvc.core.DataPandasMVC: 
----------- Creating Ichimoku Data -----------
2026-08-29 09:40:42,840 INFO cloud_signal.mvc.core.DataPandasMVC: Ichimoku columns added to csv
2026-08-29 09:40:42,842 INFO cloud_signal.mvc.core.DataPandasMVC: ----------- Reading symbols -----------
2026-08-29 09:40:42,842 INFO cloud_signal.mvc.core.DataPandasMVC: readAssetList path: asset_list/FuturesCurrency.csv
2026-08-29 09:40:42,843 INFO cloud_signal.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/futurescurrency/1h/ -----------
2026-08-29 09:40:42,958 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6E=F - Incorrect format detected and corrected.
2026-08-29 09:40:43,227 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6J=F - Incorrect format detected and corrected.
2026-08-29 09:40:43,498 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6A=F - Incorrect format detected and corrected.
2026-08-29 09:40:43,762 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6B=F - Incorrect format detected and corrected.
2026-08-29 09:40:44,026 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6C=F - Incorrect format detected and corrected.
2026-08-29 09:40:44,295 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6S=F - Incorrect format detected and corrected.
2026-08-29 09:40:44,564 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6N=F - Incorrect format detected and corrected.
2026-08-29 09:40:44,780 INFO cloud_signal.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-08-29 09:40:44,782 INFO cloud_signal.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/futurescurrency/d/ -----------
2026-08-29 09:40:44,914 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6E=F - Incorrect format detected and corrected.
2026-08-29 09:40:45,215 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6J=F - Incorrect format detected and corrected.
2026-08-29 09:40:45,515 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6A=F - Incorrect format detected and corrected.
2026-08-29 09:40:45,814 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6B=F - Incorrect format detected and corrected.
2026-08-29 09:40:46,110 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6C=F - Incorrect format detected and corrected.
2026-08-29 09:40:46,413 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6S=F - Incorrect format detected and corrected.
2026-08-29 09:40:46,707 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6N=F - Incorrect format detected and corrected.
2026-08-29 09:40:46,948 INFO cloud_signal.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-08-29 09:40:46,952 INFO cloud_signal.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/futurescurrency/w/ -----------
2026-08-29 09:40:46,994 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6E=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,063 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6J=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,132 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6A=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,202 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6B=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,271 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6C=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,342 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6S=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,410 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6N=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,461 INFO cloud_signal.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-08-29 09:40:47,463 INFO cloud_signal.mvc.core.DataCloudSignalMVC: ----------- Generating Cloud Signals: data/futurescurrency/m/ -----------
2026-08-29 09:40:47,484 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6E=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,507 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6J=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,531 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6A=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,555 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6B=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,579 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6C=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,603 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6S=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,627 INFO cloud_signal.mvc.core.DataCloudSignalMVC: 6N=F - Incorrect format detected and corrected.
2026-08-29 09:40:47,640 INFO cloud_signal.mvc.core.DataCloudSignalMVC: Cloud signal count csv files are created
2026-08-29 09:40:47,641 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-08-29 09:40:47,641 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::True
2026-08-29 09:40:47,666 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6E=F entries:5675]
2026-08-29 09:40:47,666 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6J=F entries:5677]
2026-08-29 09:40:47,667 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6A=F entries:5678]
2026-08-29 09:40:47,667 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6B=F entries:5679]
2026-08-29 09:40:47,667 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6C=F entries:5681]
2026-08-29 09:40:47,668 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6S=F entries:5677]
2026-08-29 09:40:47,668 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6N=F entries:5679]
2026-08-29 09:40:47,671 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: Aggregator FuturesCurrency-cloud-1H.csv and .xml are created

2026-08-29 09:40:47,671 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-08-29 09:40:47,671 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::False
2026-08-29 09:40:47,693 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6E=F entries:6552]
2026-08-29 09:40:47,694 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6J=F entries:6474]
2026-08-29 09:40:47,694 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6A=F entries:6455]
2026-08-29 09:40:47,694 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6B=F entries:6466]
2026-08-29 09:40:47,695 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6C=F entries:6572]
2026-08-29 09:40:47,695 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6S=F entries:6460]
2026-08-29 09:40:47,695 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6N=F entries:6444]
2026-08-29 09:40:47,698 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: Aggregator FuturesCurrency-cloud-D.csv and .xml are created

2026-08-29 09:40:47,698 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-08-29 09:40:47,699 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::False
2026-08-29 09:40:47,707 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6E=F entries:1355]
2026-08-29 09:40:47,707 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6J=F entries:1354]
2026-08-29 09:40:47,708 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6A=F entries:1347]
2026-08-29 09:40:47,708 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6B=F entries:1347]
2026-08-29 09:40:47,708 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6C=F entries:1371]
2026-08-29 09:40:47,708 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6S=F entries:1346]
2026-08-29 09:40:47,709 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6N=F entries:1340]
2026-08-29 09:40:47,710 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: Aggregator FuturesCurrency-cloud-W.csv and .xml are created

2026-08-29 09:40:47,711 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: ----------- Creating Cloud Signal Aggregator -----------
2026-08-29 09:40:47,711 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: self.model.use_datetime_format::False
2026-08-29 09:40:47,716 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6E=F entries:312]
2026-08-29 09:40:47,717 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6J=F entries:312]
2026-08-29 09:40:47,717 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6A=F entries:310]
2026-08-29 09:40:47,717 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6B=F entries:311]
2026-08-29 09:40:47,717 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6C=F entries:316]
2026-08-29 09:40:47,718 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6S=F entries:310]
2026-08-29 09:40:47,718 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: [symbol:6N=F entries:309]
2026-08-29 09:40:47,720 INFO cloud_signal.mvc.core.DataCloudSignalAggregatorMVC: Aggregator FuturesCurrency-cloud-M.csv and .xml are created

2026-08-29 09:40:47,720 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: ------------- Merging Multi Timeframe Cloud -------------
2026-08-29 09:40:47,720 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: Check files for merging: ['output/cloud/FuturesCurrency-cloud-1H.csv', 'output/cloud/FuturesCurrency-cloud-D.csv', 'output/cloud/FuturesCurrency-cloud-W.csv', 'output/cloud/FuturesCurrency-cloud-M.csv']
2026-08-29 09:40:47,720 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge path:output/cloud/FuturesCurrency-cloud-1H.csv
2026-08-29 09:40:47,726 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::df_csv1::
  Symbol                        Name  Close  1H Cloud Direction  1H Cloud Count
0   6A=F   Australian Dollar Futures   0.72                  -1               6
1   6C=F     Canadian Dollar Futures   0.72                  -1               7
2   6S=F         Swiss Franc Futures   1.24                  -1               7
3   6N=F  New Zealand Dollar Futures   0.59                  -1               8
4   6J=F        Japanese Yen Futures   0.01                  -1              43
5   6E=F             Euro FX Futures   1.16                  -1              55
6   6B=F       British Pound Futures   1.35                  -1              64
2026-08-29 09:40:47,731 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::combined_csv::
   Symbol                        Name  Close  1H Cloud Direction  1H Cloud Count
0   6A=F   Australian Dollar Futures   0.72                  -1               6
1   6C=F     Canadian Dollar Futures   0.72                  -1               7
2   6S=F         Swiss Franc Futures   1.24                  -1               7
3   6N=F  New Zealand Dollar Futures   0.59                  -1               8
4   6J=F        Japanese Yen Futures   0.01                  -1              43
5   6E=F             Euro FX Futures   1.16                  -1              55
6   6B=F       British Pound Futures   1.35                  -1              64 

2026-08-29 09:40:47,731 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge path:output/cloud/FuturesCurrency-cloud-D.csv
2026-08-29 09:40:47,738 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::df_csv1::
  Symbol                        Name  1D Cloud Direction  1D Cloud Count
0   6J=F        Japanese Yen Futures                   0               0
1   6S=F         Swiss Franc Futures                  -1               4
2   6E=F             Euro FX Futures                   1               9
3   6A=F   Australian Dollar Futures                   1              10
4   6C=F     Canadian Dollar Futures                   1              10
5   6B=F       British Pound Futures                   1              21
6   6N=F  New Zealand Dollar Futures                   1              21
2026-08-29 09:40:47,744 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::combined_csv::
   Symbol                        Name  ...  1D Cloud Direction  1D Cloud Count
0   6A=F   Australian Dollar Futures  ...                   1              10
1   6C=F     Canadian Dollar Futures  ...                   1              10
2   6S=F         Swiss Franc Futures  ...                  -1               4
3   6N=F  New Zealand Dollar Futures  ...                   1              21
4   6J=F        Japanese Yen Futures  ...                   0               0
5   6E=F             Euro FX Futures  ...                   1               9
6   6B=F       British Pound Futures  ...                   1              21

[7 rows x 7 columns] 

2026-08-29 09:40:47,744 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge path:output/cloud/FuturesCurrency-cloud-W.csv
2026-08-29 09:40:47,751 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::df_csv1::
  Symbol                        Name  1W Cloud Direction  1W Cloud Count
0   6E=F             Euro FX Futures                   0               0
1   6C=F     Canadian Dollar Futures                   0               0
2   6S=F         Swiss Franc Futures                   0               0
3   6B=F       British Pound Futures                   1               3
4   6N=F  New Zealand Dollar Futures                   1               5
5   6J=F        Japanese Yen Futures                  -1              47
6   6A=F   Australian Dollar Futures                   1              53
2026-08-29 09:40:47,758 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::combined_csv::
   Symbol                        Name  ...  1W Cloud Direction  1W Cloud Count
0   6A=F   Australian Dollar Futures  ...                   1              53
1   6C=F     Canadian Dollar Futures  ...                   0               0
2   6S=F         Swiss Franc Futures  ...                   0               0
3   6N=F  New Zealand Dollar Futures  ...                   1               5
4   6J=F        Japanese Yen Futures  ...                  -1              47
5   6E=F             Euro FX Futures  ...                   0               0
6   6B=F       British Pound Futures  ...                   1               3

[7 rows x 9 columns] 

2026-08-29 09:40:47,758 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge path:output/cloud/FuturesCurrency-cloud-M.csv
2026-08-29 09:40:47,765 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::df_csv1::
  Symbol                        Name  1M Cloud Direction  1M Cloud Count
0   6A=F   Australian Dollar Futures                   1               8
1   6E=F             Euro FX Futures                   1              17
2   6B=F       British Pound Futures                   1              25
3   6C=F     Canadian Dollar Futures                  -1              37
4   6S=F         Swiss Franc Futures                   1              42
5   6N=F  New Zealand Dollar Futures                  -1              43
6   6J=F        Japanese Yen Futures                  -1              60
2026-08-29 09:40:47,773 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: merge::combined_csv::
   Symbol                        Name  ...  1M Cloud Direction  1M Cloud Count
0   6A=F   Australian Dollar Futures  ...                   1               8
1   6C=F     Canadian Dollar Futures  ...                  -1              37
2   6S=F         Swiss Franc Futures  ...                   1              42
3   6N=F  New Zealand Dollar Futures  ...                  -1              43
4   6J=F        Japanese Yen Futures  ...                  -1              60
5   6E=F             Euro FX Futures  ...                   1              17
6   6B=F       British Pound Futures  ...                   1              25

[7 rows x 11 columns] 

2026-08-29 09:40:47,773 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: Multi Timeframe Cloud Signals Merged: output/cloud/FuturesCurrency-cloud-merged.csv
2026-08-29 09:40:47,773 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: combined_csv size::(7, 11)
2026-08-29 09:40:47,782 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: combined_csv::
  Symbol                        Name  ...  1M Cloud Direction  1M Cloud Count
0   6A=F   Australian Dollar Futures  ...                   1               8
1   6C=F     Canadian Dollar Futures  ...                  -1              37
2   6S=F         Swiss Franc Futures  ...                   1              42
3   6N=F  New Zealand Dollar Futures  ...                  -1              43
4   6J=F        Japanese Yen Futures  ...                  -1              60
5   6E=F             Euro FX Futures  ...                   1              17
6   6B=F       British Pound Futures  ...                   1              25

[7 rows x 11 columns]
2026-08-29 09:40:47,782 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: Columns exist: ['1H Cloud Direction', '1H Cloud Count']
2026-08-29 09:40:47,783 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: Columns exist: ['1D Cloud Direction', '1D Cloud Count']
2026-08-29 09:40:47,783 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: Columns exist: ['1W Cloud Direction', '1W Cloud Count']
2026-08-29 09:40:47,784 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: Columns exist: ['1M Cloud Direction', '1M Cloud Count']
2026-08-29 09:40:47,794 INFO cloud_signal.mvc.core.DataCloudSignalMultiTimeframeMerger: 
-------------------- Cloud Score Multi Timeframe Raw --------------------
   Symbol                        Name  ...  1W Cloud Score  1M Cloud Score
0   6A=F   Australian Dollar Futures  ...              53               8
1   6C=F     Canadian Dollar Futures  ...               0             -37
2   6S=F         Swiss Franc Futures  ...               0              42
