Date,Symbol,Name,1W Chikou Direction,1W Chikou Count,1W Chikou State
2026-08-31,0688.HK,China Overseas Land & Investment Limited,0,3,above chikou
2026-08-31,2382.HK,Sunny Optical,1,3,above chikou
2026-08-31,0006.HK,Power Assets Holdings Limited,0,3,above chikou
2026-08-31,0388.HK,HKEx Limited,1,3,above chikou
2026-08-31,0981.HK,Semiconductor Manufacturing International Corporation,0,3,above chikou
2026-08-31,9999.HK,NetEase,0,5,above chikou
2026-08-31,0267.HK,CITIC Limited,1,7,above chikou
2026-08-31,3968.HK,China Merchants Bank,1,7,above chikou
2026-08-31,9618.HK,JD.com,1,7,above chikou
2026-08-31,0941.HK,China Mobile Ltd,1,8,above chikou
2026-08-31,1997.HK,Wharf Real Estate Investment Company Limited,1,8,above chikou
2026-08-31,0322.HK,Tingyi,1,9,above chikou
2026-08-31,2269.HK,WuXi Biologics,1,10,above chikou
2026-08-31,0300.HK,Midea Group,1,10,above chikou
2026-08-31,2618.HK,JD Logistics,0,10,above chikou
2026-08-31,0823.HK,Link REIT,1,18,above chikou
2026-08-31,0992.HK,Lenovo,1,20,above chikou
2026-08-31,1109.HK,China Resources Land Limited,0,21,above chikou
2026-08-31,0175.HK,Geely Auto,1,24,above chikou
2026-08-31,2359.HK,WuXi AppTec,1,24,above chikou
2026-08-31,0836.HK,China Resources Power,1,28,above chikou
2026-08-31,0316.HK,Orient Overseas (International) Limited,0,28,above chikou
2026-08-31,2319.HK,Mengniu Dairy,1,31,above chikou
2026-08-31,0939.HK,China Construction Bank,1,31,above chikou
2026-08-31,3988.HK,Bank of China Ltd,1,32,above chikou
2026-08-31,0669.HK,Techtronic Industries,1,40,above chikou
2026-08-31,1038.HK,Cheung Kong Infrastructure Holdings Limited,1,59,above chikou
2026-08-31,1088.HK,China Shenhua Energy,1,67,above chikou
2026-08-31,1113.HK,CK Asset Holdings,0,68,above chikou
2026-08-31,0857.HK,PetroChina Company Limited,0,70,above chikou
2026-08-31,0002.HK,CLP Holdings Limited,1,72,above chikou
2026-08-31,0001.HK,CK Hutchison Holdings Limited,1,72,above chikou
2026-08-31,2388.HK,BOC Hong Kong (Holdings) Ltd,1,127,above chikou
2026-08-31,0005.HK,HSBC Holdings plc,1,134,above chikou
2026-08-31,1398.HK,Industrial and Commercial Bank of China,1,139,above chikou
