Datetime,Symbol,Name,1H Chikou Direction,1H Chikou Count,1H Chikou State
2026-09-02 15:30:00-04:00,SUNB,Sunbelt Rentals,-1,-73,below chikou
2026-09-02 15:30:00-04:00,WSC,WillScot Mobile Mini,-1,-73,below chikou
2026-09-02 15:30:00-04:00,D,Dominion Energy,0,-72,below chikou
2026-09-02 15:30:00-04:00,WEC,WEC Energy Group,-1,-71,below chikou
2026-09-02 15:30:00-04:00,APTV,Aptiv,-1,-71,below chikou
2026-09-02 15:30:00-04:00,BC,Brunswick Corporation,-1,-71,below chikou
2026-09-02 15:30:00-04:00,HWM,Howmet Aerospace,-1,-70,below chikou
2026-09-02 15:30:00-04:00,LII,Lennox International,-1,-70,below chikou
2026-09-02 15:30:00-04:00,GSAT,Globalstar,-1,-66,below chikou
2026-09-02 15:30:00-04:00,ADC,Agree Realty,-1,-63,below chikou
2026-09-02 15:30:00-04:00,SPG,Simon Property Group,-1,-63,below chikou
2026-09-02 15:30:00-04:00,EXR,Extra Space Storage,-1,-62,below chikou
2026-09-02 15:30:00-04:00,CUBE,CubeSmart,-1,-62,below chikou
2026-09-02 15:30:00-04:00,MAS,Masco,-1,-61,below chikou
2026-09-02 15:30:00-04:00,H,Hyatt Hotels,-1,-59,below chikou
2026-09-02 15:30:00-04:00,AS,Amer Sports,-1,-58,below chikou
2026-09-02 15:30:00-04:00,BBIO,BridgeBio Pharma,-1,-57,below chikou
2026-09-02 15:30:00-04:00,LOW,Lowe's,-1,-57,below chikou
2026-09-02 15:30:00-04:00,GMED,Globus Medical,-1,-56,below chikou
2026-09-02 15:30:00-04:00,HAYW,Hayward Holdings,-1,-55,below chikou
2026-09-02 15:30:00-04:00,GGG,Graco Inc.,-1,-55,below chikou
2026-09-02 15:30:00-04:00,FERG,Ferguson Enterprises,-1,-55,below chikou
2026-09-02 15:30:00-04:00,PNR,Pentair,-1,-55,below chikou
2026-09-02 15:30:00-04:00,COO,Cooper Companies (The),-1,-55,below chikou
2026-09-02 15:30:00-04:00,U,Unity Technologies,-1,-54,below chikou
2026-09-02 15:30:00-04:00,PKG,Packaging Corporation of America,-1,-54,below chikou
2026-09-02 15:30:00-04:00,LINE,"Lineage, Inc.",-1,-53,below chikou
2026-09-02 15:30:00-04:00,VVV,Valvoline,-1,-53,below chikou
2026-09-02 15:30:00-04:00,AOS,A. O. Smith,-1,-50,below chikou
2026-09-02 15:30:00-04:00,LPX,Louisiana-Pacific,-1,-50,below chikou
2026-09-02 15:30:00-04:00,CAVA,Cava Group,-1,-50,below chikou
2026-09-02 15:30:00-04:00,GEHC,GE HealthCare,-1,-50,below chikou
2026-09-02 15:30:00-04:00,STWD,Starwood Property Trust,-1,-50,below chikou
2026-09-02 15:30:00-04:00,MTN,Vail Resorts,-1,-50,below chikou
2026-09-02 15:30:00-04:00,HHH,Howard Hughes Holdings,-1,-50,below chikou
2026-09-02 15:30:00-04:00,BLDR,Builders FirstSource,-1,-50,below chikou
2026-09-02 15:30:00-04:00,LKQ,LKQ Corporation,-1,-50,below chikou
2026-09-02 15:30:00-04:00,ALLE,Allegion,-1,-50,below chikou
2026-09-02 15:30:00-04:00,EXP,Eagle Materials,-1,-50,below chikou
2026-09-02 15:30:00-04:00,CBRE,CBRE Group,-1,-50,below chikou
2026-09-02 15:30:00-04:00,LLYVA,Liberty Live (Series A),-1,-50,below chikou
2026-09-02 15:30:00-04:00,LLY,Lilly (Eli),-1,-50,below chikou
2026-09-02 15:30:00-04:00,AVY,Avery Dennison,-1,-49,below chikou
2026-09-02 15:30:00-04:00,WY,Weyerhaeuser,-1,-49,below chikou
2026-09-02 15:30:00-04:00,CLX,Clorox,-1,-49,below chikou
2026-09-02 15:30:00-04:00,HST,Host Hotels & Resorts,-1,-48,below chikou
2026-09-02 15:30:00-04:00,HSY,Hershey Company (The),-1,-48,below chikou
2026-09-02 15:30:00-04:00,CASY,Casey's,0,-47,below chikou
2026-09-02 15:30:00-04:00,ELS,Equity Lifestyle Properties,-1,-47,below chikou
2026-09-02 15:30:00-04:00,WPC,W. P. Carey,0,-46,below chikou
2026-09-02 15:30:00-04:00,TAP,Molson Coors,-1,-46,below chikou
2026-09-02 15:30:00-04:00,NNN,NNN Reit,-1,-46,below chikou
2026-09-02 15:30:00-04:00,O,Realty Income,-1,-46,below chikou
2026-09-02 15:30:00-04:00,EPR,EPR Properties,0,-44,below chikou
2026-09-02 15:30:00-04:00,VICI,Vici Properties,-1,-43,below chikou
2026-09-02 15:30:00-04:00,CPT,Camden Property Trust,-1,-43,below chikou
2026-09-02 15:30:00-04:00,SON,Sonoco,-1,-43,below chikou
2026-09-02 15:30:00-04:00,MAA,Mid-America Apartment Communities,-1,-43,below chikou
2026-09-02 15:30:00-04:00,GLPI,Gaming and Leisure Properties,0,-43,below chikou
2026-09-02 15:30:00-04:00,THO,Thor Industries,-1,-42,below chikou
2026-09-02 15:30:00-04:00,BKNG,Booking Holdings,-1,-42,below chikou
2026-09-02 15:30:00-04:00,FOUR,Shift4,0,-42,below chikou
2026-09-02 15:30:00-04:00,INVH,Invitation Homes,-1,-42,below chikou
2026-09-02 15:30:00-04:00,HRB,H&R Block,-1,-42,below chikou
2026-09-02 15:30:00-04:00,PFGC,Performance Food Group,-1,-42,below chikou
2026-09-02 15:30:00-04:00,KO,Coca-Cola Company (The),-1,-42,below chikou
2026-09-02 15:30:00-04:00,JLL,Jones Lang LaSalle,-1,-41,below chikou
2026-09-02 15:30:00-04:00,YETI,Yeti Holdings,-1,-41,below chikou
2026-09-02 15:30:00-04:00,Z,Zillow (Class C),-1,-41,below chikou
2026-09-02 15:30:00-04:00,NEU,NewMarket,-1,-41,below chikou
2026-09-02 15:30:00-04:00,IONQ,IonQ,-1,-41,below chikou
2026-09-02 15:30:00-04:00,MHK,Mohawk Industries,0,-41,below chikou
2026-09-02 15:30:00-04:00,WYNN,Wynn Resorts,-1,-40,below chikou
2026-09-02 15:30:00-04:00,BYD,Boyd Gaming,-1,-40,below chikou
2026-09-02 15:30:00-04:00,ZG,Zillow (Class A),-1,-40,below chikou
2026-09-02 15:30:00-04:00,TREX,"Trex Company, Inc.",-1,-40,below chikou
2026-09-02 15:30:00-04:00,FRMI,Fermi Inc.,-1,-38,below chikou
2026-09-02 15:30:00-04:00,FWONA,Liberty Formula 1 (Series A),-1,-37,below chikou
2026-09-02 15:30:00-04:00,FTAI,FTAI Aviation,-1,-37,below chikou
2026-09-02 15:30:00-04:00,FWONK,Liberty Formula 1 (Series C),-1,-37,below chikou
2026-09-02 15:30:00-04:00,JHX,James Hardie Industries,-1,-37,below chikou
2026-09-02 15:30:00-04:00,RLI,RLI Corp.,-1,-37,below chikou
2026-09-02 15:30:00-04:00,PCAR,Paccar,-1,-37,below chikou
2026-09-02 15:30:00-04:00,IR,Ingersoll Rand,-1,-36,below chikou
2026-09-02 15:30:00-04:00,AU,AngloGold Ashanti,-1,-36,below chikou
2026-09-02 15:30:00-04:00,DECK,Deckers Brands,-1,-36,below chikou
2026-09-02 15:30:00-04:00,THC,Tenet Healthcare,-1,-36,below chikou
2026-09-02 15:30:00-04:00,ALSN,Allison Transmission,0,-36,below chikou
2026-09-02 15:30:00-04:00,GOOGL,Alphabet (Class A),-1,-36,below chikou
2026-09-02 15:30:00-04:00,RIVN,Rivian,-1,-36,below chikou
2026-09-02 15:30:00-04:00,GOOG,Alphabet (Class C),-1,-36,below chikou
2026-09-02 15:30:00-04:00,LOAR,Loar Holdings,-1,-36,below chikou
2026-09-02 15:30:00-04:00,NXST,Nexstar Media Group,-1,-36,below chikou
2026-09-02 15:30:00-04:00,JAZZ,Jazz Pharmaceuticals,-1,-36,below chikou
2026-09-02 15:30:00-04:00,AMH,American Homes 4 Rent,-1,-36,below chikou
2026-09-02 15:30:00-04:00,TTEK,Tetra Tech,-1,-36,below chikou
2026-09-02 15:30:00-04:00,OC,Owens Corning,-1,-36,below chikou
2026-09-02 15:30:00-04:00,FAST,Fastenal,-1,-36,below chikou
2026-09-02 15:30:00-04:00,FIGR,Figure Technology Solutions,-1,-36,below chikou
2026-09-02 15:30:00-04:00,CORT,Corcept Therapeutics,-1,-36,below chikou
2026-09-02 15:30:00-04:00,VIK,Viking Holdings,-1,-36,below chikou
2026-09-02 15:30:00-04:00,MLM,Martin Marietta Materials,-1,-36,below chikou
2026-09-02 15:30:00-04:00,ABT,Abbott Laboratories,-1,-36,below chikou
2026-09-02 15:30:00-04:00,HD,Home Depot (The),-1,-36,below chikou
2026-09-02 15:30:00-04:00,ZBRA,Zebra Technologies,-1,-36,below chikou
2026-09-02 15:30:00-04:00,AON,Aon plc,-1,-36,below chikou
2026-09-02 15:30:00-04:00,NCLH,Norwegian Cruise Line Holdings,-1,-36,below chikou
2026-09-02 15:30:00-04:00,TPR,"Tapestry, Inc.",-1,-35,below chikou
2026-09-02 15:30:00-04:00,WTW,Willis Towers Watson,-1,-35,below chikou
2026-09-02 15:30:00-04:00,TXRH,Texas Roadhouse,-1,-35,below chikou
2026-09-02 15:30:00-04:00,XYL,Xylem Inc.,-1,-35,below chikou
2026-09-02 15:30:00-04:00,ORLY,O'Reilly Auto Parts,-1,-35,below chikou
2026-09-02 15:30:00-04:00,ABNB,Airbnb,-1,-35,below chikou
2026-09-02 15:30:00-04:00,DCI,Donaldson Company,-1,-35,below chikou
2026-09-02 15:30:00-04:00,KNSL,Kinsale Capital Group,-1,-35,below chikou
2026-09-02 15:30:00-04:00,TDG,TransDigm Group,-1,-35,below chikou
2026-09-02 15:30:00-04:00,VMC,Vulcan Materials,-1,-35,below chikou
2026-09-02 15:30:00-04:00,MRSH,Marsh McLennan,-1,-35,below chikou
2026-09-02 15:30:00-04:00,M,"Macy's, Inc.",0,-35,below chikou
2026-09-02 15:30:00-04:00,MEDP,Medpace,-1,-35,below chikou
2026-09-02 15:30:00-04:00,SHW,Sherwin-Williams,-1,-35,below chikou
2026-09-02 15:30:00-04:00,GNRC,Generac,-1,-35,below chikou
2026-09-02 15:30:00-04:00,AWI,Armstrong World Industries,-1,-35,below chikou
2026-09-02 15:30:00-04:00,UHS,Universal Health Services,-1,-35,below chikou
2026-09-02 15:30:00-04:00,USFD,US Foods,-1,-35,below chikou
2026-09-02 15:30:00-04:00,ITW,Illinois Tool Works,-1,-35,below chikou
2026-09-02 15:30:00-04:00,HBAN,Huntington Bancshares,0,-35,below chikou
2026-09-02 15:30:00-04:00,AXP,American Express,-1,-35,below chikou
2026-09-02 15:30:00-04:00,AIT,Applied Industrial Technologies,-1,-35,below chikou
2026-09-02 15:30:00-04:00,GNTX,Gentex,0,-35,below chikou
2026-09-02 15:30:00-04:00,MMM,3M,-1,-35,below chikou
2026-09-02 15:30:00-04:00,HCA,HCA Healthcare,-1,-35,below chikou
2026-09-02 15:30:00-04:00,ARMK,Aramark,-1,-35,below chikou
2026-09-02 15:30:00-04:00,OTIS,Otis Worldwide,-1,-35,below chikou
2026-09-02 15:30:00-04:00,VMRK,Vivmark Residential,-1,-35,below chikou
2026-09-02 15:30:00-04:00,TDY,Teledyne Technologies,-1,-35,below chikou
2026-09-02 15:30:00-04:00,ESS,Essex Property Trust,-1,-35,below chikou
2026-09-02 15:30:00-04:00,FR,First Industrial Realty Trust,-1,-35,below chikou
2026-09-02 15:30:00-04:00,PINS,Pinterest,-1,-35,below chikou
2026-09-02 15:30:00-04:00,PHM,PulteGroup,-1,-35,below chikou
2026-09-02 15:30:00-04:00,MTB,M&T Bank,-1,-35,below chikou
2026-09-02 15:30:00-04:00,MNST,Monster Beverage,-1,-35,below chikou
2026-09-02 15:30:00-04:00,IP,International Paper,-1,-35,below chikou
2026-09-02 15:30:00-04:00,FRPT,Freshpet,-1,-35,below chikou
2026-09-02 15:30:00-04:00,LEN-B,Lennar (Class B),-1,-35,below chikou
2026-09-02 15:30:00-04:00,CCL,Carnival Corporation,-1,-35,below chikou
2026-09-02 15:30:00-04:00,LEN,Lennar (Class A),-1,-35,below chikou
2026-09-02 15:30:00-04:00,UDR,"UDR, Inc.",-1,-35,below chikou
2026-09-02 15:30:00-04:00,CSL,Carlisle Companies,-1,-35,below chikou
2026-09-02 15:30:00-04:00,STZ,Constellation Brands,-1,-35,below chikou
2026-09-02 15:30:00-04:00,DHI,D. R. Horton,-1,-35,below chikou
2026-09-02 15:30:00-04:00,CROX,Crocs,-1,-35,below chikou
2026-09-02 15:30:00-04:00,COST,Costco,-1,-35,below chikou
2026-09-02 15:30:00-04:00,DAL,Delta Air Lines,-1,-35,below chikou
2026-09-02 15:30:00-04:00,VTR,"Ventas, Inc.",-1,-35,below chikou
2026-09-02 15:30:00-04:00,CTAS,Cintas,-1,-35,below chikou
2026-09-02 15:30:00-04:00,FOXA,Fox Corporation (Class A),-1,-35,below chikou
2026-09-02 15:30:00-04:00,RCL,Royal Caribbean Group,-1,-35,below chikou
2026-09-02 15:30:00-04:00,TOST,"Toast, Inc.",-1,-35,below chikou
2026-09-02 15:30:00-04:00,ESAB,ESAB,-1,-34,below chikou
2026-09-02 15:30:00-04:00,EGP,EastGroup Properties,-1,-34,below chikou
2026-09-02 15:30:00-04:00,COLD,Americold,-1,-34,below chikou
2026-09-02 15:30:00-04:00,MGM,MGM Resorts International,-1,-34,below chikou
2026-09-02 15:30:00-04:00,CCK,Crown Holdings,-1,-33,below chikou
2026-09-02 15:30:00-04:00,OSK,Oshkosh Corporation,-1,-33,below chikou
2026-09-02 15:30:00-04:00,LLYVK,Liberty Live (Series C),-1,-33,below chikou
2026-09-02 15:30:00-04:00,SW,Smurfit Westrock,-1,-33,below chikou
2026-09-02 15:30:00-04:00,MSGS,Madison Square Garden Sports,0,-33,below chikou
2026-09-02 15:30:00-04:00,ATR,AptarGroup,-1,-33,below chikou
2026-09-02 15:30:00-04:00,TOL,Toll Brothers,-1,-33,below chikou
2026-09-02 15:30:00-04:00,LYV,Live Nation Entertainment,0,-33,below chikou
2026-09-02 15:30:00-04:00,WTS,Watts Water Technologies,-1,-33,below chikou
2026-09-02 15:30:00-04:00,MIDD,Middleby,0,-33,below chikou
2026-09-02 15:30:00-04:00,FITB,Fifth Third Bancorp,-1,-32,below chikou
2026-09-02 15:30:00-04:00,FIVE,Five Below,-1,-31,below chikou
2026-09-02 15:30:00-04:00,DOC,Healthpeak Properties,-1,-31,below chikou
2026-09-02 15:30:00-04:00,SWK,Stanley Black & Decker,-1,-31,below chikou
2026-09-02 15:30:00-04:00,NSC,Norfolk Southern,-1,-31,below chikou
2026-09-02 15:30:00-04:00,LUV,Southwest Airlines,-1,-31,below chikou
2026-09-02 15:30:00-04:00,REXR,Rexford Industrial,-1,-31,below chikou
2026-09-02 15:30:00-04:00,WAB,Wabtec,-1,-31,below chikou
2026-09-02 15:30:00-04:00,EXPE,Expedia Group,-1,-31,below chikou
2026-09-02 15:30:00-04:00,FTV,Fortive,-1,-31,below chikou
2026-09-02 15:30:00-04:00,CELH,Celsius Holdings,-1,-31,below chikou
2026-09-02 15:30:00-04:00,KRC,Kilroy Realty,-1,-30,below chikou
2026-09-02 15:30:00-04:00,KMB,Kimberly-Clark,-1,-30,below chikou
2026-09-02 15:30:00-04:00,MAR,Marriott International,-1,-30,below chikou
2026-09-02 15:30:00-04:00,JAN,Janus Living,0,-30,below chikou
2026-09-02 15:30:00-04:00,SLGN,Silgan Holdings,-1,-30,below chikou
2026-09-02 15:30:00-04:00,HLT,Hilton Worldwide,-1,-30,below chikou
2026-09-02 15:30:00-04:00,RF,Regions Financial Corporation,-1,-30,below chikou
2026-09-02 15:30:00-04:00,TGT,Target Corporation,0,-30,below chikou
2026-09-02 15:30:00-04:00,CUZ,Cousins Properties,-1,-30,below chikou
2026-09-02 15:30:00-04:00,FOX,Fox Corporation (Class B),-1,-30,below chikou
2026-09-02 15:30:00-04:00,CL,Colgate-Palmolive,-1,-30,below chikou
2026-09-02 15:30:00-04:00,PB,Prosperity Bancshares,-1,-30,below chikou
2026-09-02 15:30:00-04:00,PLD,Prologis,-1,-30,below chikou
2026-09-02 15:30:00-04:00,SCI,Service Corporation International,-1,-29,below chikou
2026-09-02 15:30:00-04:00,UAL,United Airlines Holdings,-1,-29,below chikou
2026-09-02 15:30:00-04:00,MTG,MGIC Investment Corporation,-1,-29,below chikou
2026-09-02 15:30:00-04:00,SFM,Sprouts Farmers Market,-1,-29,below chikou
2026-09-02 15:30:00-04:00,SYF,Synchrony Financial,-1,-29,below chikou
2026-09-02 15:30:00-04:00,CHH,Choice Hotels,-1,-29,below chikou
2026-09-02 15:30:00-04:00,KVUE,Kenvue,-1,-29,below chikou
2026-09-02 15:30:00-04:00,LH,Labcorp,-1,-29,below chikou
2026-09-02 15:30:00-04:00,WEX,WEX Inc.,-1,-29,below chikou
2026-09-02 15:30:00-04:00,BROS,Dutch Bros Inc.,-1,-29,below chikou
2026-09-02 14:30:00-04:00,WSM,"Williams-Sonoma, Inc.",-1,-28,below chikou
2026-09-02 15:30:00-04:00,AYI,Acuity Brands,-1,-28,below chikou
2026-09-02 15:30:00-04:00,EME,Emcor,-1,-28,below chikou
2026-09-02 15:30:00-04:00,DOV,Dover Corporation,-1,-28,below chikou
2026-09-02 15:30:00-04:00,JCI,Johnson Controls,-1,-28,below chikou
2026-09-02 15:30:00-04:00,POWL,Powell Industries,-1,-28,below chikou
2026-09-02 15:30:00-04:00,RGEN,Repligen,-1,-28,below chikou
2026-09-02 15:30:00-04:00,CSX,CSX Corporation,-1,-28,below chikou
2026-09-02 15:30:00-04:00,PH,Parker Hannifin,-1,-28,below chikou
2026-09-02 15:30:00-04:00,EMR,Emerson Electric,-1,-28,below chikou
2026-09-02 15:30:00-04:00,ROIV,Roivant Sciences,-1,-28,below chikou
2026-09-02 15:30:00-04:00,GEV,GE Vernova,-1,-28,below chikou
2026-09-02 15:30:00-04:00,IONS,Ionis Pharmaceuticals,0,-28,below chikou
2026-09-02 15:30:00-04:00,RBRK,Rubrik,-1,-28,below chikou
2026-09-02 15:30:00-04:00,CRL,Charles River Laboratories,0,-28,below chikou
2026-09-02 15:30:00-04:00,CWEN,Clearway Energy (Class C),-1,-28,below chikou
2026-09-02 15:30:00-04:00,HUBB,Hubbell Incorporated,-1,-28,below chikou
2026-09-02 15:30:00-04:00,AMAT,Applied Materials,-1,-28,below chikou
2026-09-02 15:30:00-04:00,APLD,Applied Digital,-1,-28,below chikou
2026-09-02 15:30:00-04:00,APG,APi Group,-1,-28,below chikou
2026-09-02 15:30:00-04:00,IEX,IDEX Corporation,-1,-28,below chikou
2026-09-02 15:30:00-04:00,IESC,IES Holdings,-1,-28,below chikou
2026-09-02 15:30:00-04:00,JKHY,Jack Henry & Associates,-1,-28,below chikou
2026-09-02 15:30:00-04:00,ARWR,Arrowhead Pharmaceuticals,0,-28,below chikou
2026-09-02 15:30:00-04:00,MRVL,Marvell Technology,-1,-28,below chikou
2026-09-02 15:30:00-04:00,GFS,GlobalFoundries,-1,-28,below chikou
2026-09-02 15:30:00-04:00,MWH,SOLV Energy,-1,-28,below chikou
2026-09-02 15:30:00-04:00,SCCO,Southern Copper,-1,-28,below chikou
2026-09-02 15:30:00-04:00,MKSI,MKS Instruments,-1,-28,below chikou
2026-09-02 15:30:00-04:00,NEM,Newmont,-1,-28,below chikou
2026-09-02 15:30:00-04:00,NDSN,Nordson,-1,-28,below chikou
2026-09-02 15:30:00-04:00,ITT,ITT Inc.,-1,-28,below chikou
2026-09-02 15:30:00-04:00,CRWV,CoreWeave,-1,-27,below chikou
2026-09-02 15:30:00-04:00,WULF,TeraWulf,-1,-27,below chikou
2026-09-02 15:30:00-04:00,FE,FirstEnergy,0,-27,below chikou
2026-09-02 15:30:00-04:00,FIX,Comfort Systems USA,-1,-27,below chikou
2026-09-02 15:30:00-04:00,SITM,SiTime,-1,-27,below chikou
2026-09-02 15:30:00-04:00,RAL,Ralliant,-1,-27,below chikou
2026-09-02 15:30:00-04:00,Q,Qnity Electronics,-1,-27,below chikou
2026-09-02 15:30:00-04:00,FORM,"FormFactor, Inc.",-1,-27,below chikou
2026-09-02 15:30:00-04:00,DUK,Duke Energy,-1,-27,below chikou
2026-09-02 15:30:00-04:00,OLED,Universal Display Corporation,-1,-27,below chikou
2026-09-02 15:30:00-04:00,MP,MP Materials,-1,-27,below chikou
2026-09-02 15:30:00-04:00,GH,Guardant Health,-1,-27,below chikou
2026-09-02 15:30:00-04:00,AAOI,Applied Optoelectronics,-1,-27,below chikou
2026-09-02 15:30:00-04:00,ADI,Analog Devices,-1,-27,below chikou
2026-09-02 15:30:00-04:00,STRL,Sterling Infrastructure,-1,-27,below chikou
2026-09-02 15:30:00-04:00,AUGO,Aura Minerals,0,-27,below chikou
2026-09-02 15:30:00-04:00,RRX,Regal Rexnord,0,-27,below chikou
2026-09-02 15:30:00-04:00,KLAC,KLA Corporation,-1,-27,below chikou
2026-09-02 15:30:00-04:00,EXC,Exelon,-1,-27,below chikou
2026-09-02 15:30:00-04:00,RVMD,Revolution Medicines,0,-27,below chikou
2026-09-02 15:30:00-04:00,TEM,Tempus AI,-1,-26,below chikou
2026-09-02 15:30:00-04:00,CMS,CMS Energy,-1,-26,below chikou
2026-09-02 15:30:00-04:00,PRIM,Primoris Services Corporation,-1,-26,below chikou
2026-09-02 15:30:00-04:00,FLS,Flowserve,-1,-26,below chikou
2026-09-02 15:30:00-04:00,CAT,Caterpillar Inc.,-1,-26,below chikou
2026-09-02 15:30:00-04:00,CSCO,Cisco,-1,-26,below chikou
2026-09-02 15:30:00-04:00,TER,Teradyne,-1,-26,below chikou
2026-09-02 15:30:00-04:00,FN,Fabrinet,-1,-26,below chikou
2026-09-02 15:30:00-04:00,CHD,Church & Dwight,-1,-26,below chikou
2026-09-02 15:30:00-04:00,ECL,Ecolab,-1,-26,below chikou
2026-09-02 15:30:00-04:00,ESI,Element Solutions,-1,-26,below chikou
2026-09-02 15:30:00-04:00,AGNC,AGNC Investment,-1,-26,below chikou
2026-09-02 15:30:00-04:00,SPXC,SPX Technologies,-1,-26,below chikou
2026-09-02 15:30:00-04:00,MDU,MDU Resources,-1,-26,below chikou
2026-09-02 14:30:00-04:00,IDA,Idacorp,-1,-26,below chikou
2026-09-02 15:30:00-04:00,MTD,Mettler Toledo,-1,-26,below chikou
2026-09-02 15:30:00-04:00,UNP,Union Pacific Corporation,-1,-26,below chikou
2026-09-02 15:30:00-04:00,SNA,Snap-on,-1,-26,below chikou
2026-09-02 15:30:00-04:00,AME,Ametek,-1,-26,below chikou
2026-09-02 15:30:00-04:00,BAM,Brookfield Asset Management,-1,-26,below chikou
2026-09-02 15:30:00-04:00,MPWR,Monolithic Power Systems,-1,-26,below chikou
2026-09-02 15:30:00-04:00,KMX,CarMax,-1,-26,below chikou
2026-09-02 15:30:00-04:00,IRM,Iron Mountain,-1,-26,below chikou
2026-09-02 15:30:00-04:00,RMBS,Rambus,-1,-26,below chikou
2026-09-02 15:30:00-04:00,CAI,Caris Life Sciences,-1,-26,below chikou
2026-09-02 15:30:00-04:00,PNW,Pinnacle West Capital,-1,-26,below chikou
2026-09-02 15:30:00-04:00,CFG,Citizens Financial Group,-1,-26,below chikou
2026-09-02 15:30:00-04:00,ES,Eversource Energy,-1,-26,below chikou
2026-09-02 15:30:00-04:00,NVT,nVent Electric,-1,-26,below chikou
2026-09-02 15:30:00-04:00,LRCX,Lam Research,-1,-26,below chikou
2026-09-02 15:30:00-04:00,ENTG,Entegris,-1,-26,below chikou
2026-09-02 15:30:00-04:00,ETN,Eaton Corporation,-1,-26,below chikou
2026-09-02 15:30:00-04:00,HOOD,Robinhood Markets,0,-26,below chikou
2026-09-02 15:30:00-04:00,ONTO,Onto Innovation,-1,-26,below chikou
2026-09-02 15:30:00-04:00,ENPH,Enphase Energy,-1,-26,below chikou
2026-09-02 15:30:00-04:00,XEL,Xcel Energy,-1,-26,below chikou
2026-09-02 15:30:00-04:00,LNT,Alliant Energy,-1,-26,below chikou
2026-09-02 15:30:00-04:00,NRG,NRG Energy,-1,-26,below chikou
2026-09-02 15:30:00-04:00,DLR,Digital Realty,-1,-26,below chikou
2026-09-02 15:30:00-04:00,TKR,Timken Company,-1,-26,below chikou
2026-09-02 15:30:00-04:00,AEE,Ameren,-1,-26,below chikou
