Datetime,Symbol,Name,1H Chikou Direction,1H Chikou Count,1H Chikou State
2026-09-22 16:00:00+01:00,FGP.L,FirstGroup,1,2,above chikou
2026-09-22 16:00:00+01:00,OCI.L,Oakley Capital Investments,0,3,above chikou
2026-09-22 16:00:00+01:00,CURY.L,Currys,0,3,above chikou
2026-09-22 16:00:00+01:00,OXB.L,Oxford Biomedica,1,3,above chikou
2026-09-22 16:00:00+01:00,SAGA.L,Saga,0,4,above chikou
2026-09-22 16:00:00+01:00,HANA.L,Hansa Investment Company,1,4,above chikou
2026-09-22 16:00:00+01:00,HVPE.L,HarbourVest Global Private Equity,0,4,above chikou
2026-09-22 16:00:00+01:00,UEM.L,Utilico Emerging Markets,0,5,above chikou
2026-09-22 16:00:00+01:00,SVS.L,Savills,1,5,above chikou
2026-09-22 15:00:00+01:00,VOF.L,VinaCapital Vietnam Opportunity Fund,1,6,above chikou
2026-09-22 16:00:00+01:00,TATE.L,Tate & Lyle,1,6,above chikou
2026-09-22 16:00:00+01:00,PAF.L,Pan African Resources,0,7,above chikou
2026-09-22 16:00:00+01:00,TW.L,Taylor Wimpey,0,7,above chikou
2026-09-22 16:00:00+01:00,SHC.L,Shaftesbury Capital,1,8,above chikou
2026-09-22 16:00:00+01:00,RHIM.L,RHI Magnesita,1,8,above chikou
2026-09-22 16:00:00+01:00,BKG.L,Berkeley Group Holdings,1,8,above chikou
2026-09-22 16:00:00+01:00,BMY.L,Bloomsbury Publishing,1,8,above chikou
2026-09-22 16:00:00+01:00,FSG.L,Foresight Group,0,8,above chikou
2026-09-22 16:00:00+01:00,ATG.L,Auction Technology Group,1,8,above chikou
2026-09-22 16:00:00+01:00,BWY.L,Bellway,1,8,above chikou
2026-09-22 16:00:00+01:00,HMSO.L,Hammerson,1,8,above chikou
2026-09-22 16:00:00+01:00,BCG.L,Baltic Classifieds,0,9,above chikou
2026-09-22 16:00:00+01:00,WPP.L,WPP,0,9,above chikou
2026-09-22 16:00:00+01:00,PSN.L,Persimmon,1,9,above chikou
2026-09-22 16:00:00+01:00,RTW.L,RTW Biotech Opportunities,1,11,above chikou
2026-09-22 16:00:00+01:00,CLDN.L,Caledonia Investments,0,12,above chikou
2026-09-22 16:00:00+01:00,SHAW.L,Shawbrook Bank,0,13,above chikou
2026-09-22 16:00:00+01:00,SPI.L,Spire Healthcare,0,14,above chikou
2026-09-22 16:00:00+01:00,GDWN.L,Goodwin,0,15,above chikou
2026-09-22 16:00:00+01:00,CWK.L,Cranswick,1,15,above chikou
2026-09-22 16:00:00+01:00,THG.L,THG,1,16,above chikou
2026-09-22 16:00:00+01:00,AO.L,AO World,0,16,above chikou
2026-09-22 16:00:00+01:00,MONY.L,MONY Group,0,17,above chikou
2026-09-22 16:00:00+01:00,PETS.L,Pets at Home,1,17,above chikou
2026-09-22 16:00:00+01:00,NCC.L,NCC Group,0,18,above chikou
2026-09-22 16:00:00+01:00,BAG.L,A.G. Barr,0,18,above chikou
2026-09-22 16:00:00+01:00,DNLM.L,Dunelm Group,1,18,above chikou
2026-09-22 16:00:00+01:00,TCAP.L,TP ICAP,1,18,above chikou
2026-09-22 16:00:00+01:00,FRAS.L,Frasers Group,1,18,above chikou
2026-09-22 16:00:00+01:00,FEV.L,Fidelity European Trust,1,18,above chikou
2026-09-22 16:00:00+01:00,CBG.L,Close Brothers Group,0,18,above chikou
2026-09-22 16:00:00+01:00,FCH.L,Funding Circle,1,20,above chikou
2026-09-22 16:00:00+01:00,VCT.L,Victrex,1,20,above chikou
2026-09-22 16:00:00+01:00,CMCX.L,CMC Markets,0,21,above chikou
2026-09-22 16:00:00+01:00,PLUS.L,Plus500,1,22,above chikou
2026-09-22 16:00:00+01:00,GCP.L,GCP Infrastructure Investments,1,23,above chikou
2026-09-22 16:00:00+01:00,AIE.L,Ashoka India Equity Investment Trust,1,26,above chikou
2026-09-22 16:00:00+01:00,PAGE.L,Michael Page,1,26,above chikou
2026-09-22 16:00:00+01:00,ROSE.L,Rosebank Industries,0,27,above chikou
2026-09-22 16:00:00+01:00,TFIF.L,Twentyfour Income Fund,0,28,above chikou
2026-09-22 16:00:00+01:00,POLN.L,Pollen Street Group,0,28,above chikou
2026-09-22 16:00:00+01:00,PINT.L,Pantheon Infrastructure,0,28,above chikou
2026-09-22 16:00:00+01:00,GSCT.L,Global Smaller Companies Trust,1,28,above chikou
2026-09-22 16:00:00+01:00,JEMI.L,JPMorgan Emerging Markets Dividend Income,1,29,above chikou
2026-09-22 16:00:00+01:00,DOM.L,Domino's Pizza,1,29,above chikou
2026-09-22 16:00:00+01:00,CHG.L,Chemring Group,0,29,above chikou
2026-09-22 16:00:00+01:00,SMWH.L,WHSmith,0,30,above chikou
2026-09-22 16:00:00+01:00,KNOS.L,Kainos,1,30,above chikou
2026-09-22 16:00:00+01:00,FCSS.L,Fidelity China Special Situations,1,30,above chikou
2026-09-22 16:00:00+01:00,BRWM.L,BlackRock World Mining Trust,0,31,above chikou
2026-09-22 16:00:00+01:00,BOWL.L,Hollywood Bowl Group,0,31,above chikou
2026-09-22 16:00:00+01:00,TBCG.L,TBC Bank,1,32,above chikou
2026-09-22 16:00:00+01:00,GROW.L,Molten Ventures,0,32,above chikou
2026-09-22 16:00:00+01:00,AAS.L,Aberdeen Asia Focus,1,32,above chikou
2026-09-22 16:00:00+01:00,HFD.L,Halfords,1,32,above chikou
2026-09-22 16:00:00+01:00,IHP.L,IntegraFin Holdings,0,32,above chikou
2026-09-22 16:00:00+01:00,BPT.L,Bridgepoint Group,1,32,above chikou
2026-09-22 16:00:00+01:00,SDP.L,Schroder AsiaPacific Fund,1,33,above chikou
2026-09-22 16:00:00+01:00,THRL.L,Target Healthcare REIT,1,33,above chikou
2026-09-22 16:00:00+01:00,RS1.L,RS Group,1,33,above chikou
2026-09-22 16:00:00+01:00,BRGE.L,BlackRock Greater Europe Investment Trust,1,33,above chikou
2026-09-22 16:00:00+01:00,HRI.L,Herald Investment Trust,0,34,above chikou
2026-09-22 16:00:00+01:00,JEDT.L,JPMorgan European Discovery,1,34,above chikou
2026-09-22 16:00:00+01:00,CWR.L,Ceres Power,1,34,above chikou
2026-09-22 16:00:00+01:00,PHI.L,Pacific Horizon Investment Trust,1,34,above chikou
2026-09-22 16:00:00+01:00,XPS.L,XPS Pensions,0,34,above chikou
2026-09-22 16:00:00+01:00,ESCT.L,European Smaller Companies Trust,1,34,above chikou
2026-09-22 16:00:00+01:00,SOI.L,Schroder Oriental Income Fund,1,35,above chikou
2026-09-22 16:00:00+01:00,SSPG.L,SSP Group,1,35,above chikou
2026-09-22 16:00:00+01:00,NAS.L,North Atlantic Smaller Companies Investment Trust,1,35,above chikou
2026-09-22 16:00:00+01:00,CKN.L,Clarkson,0,35,above chikou
2026-09-22 16:00:00+01:00,INPP.L,International Public Partnerships,0,35,above chikou
2026-09-22 16:00:00+01:00,ELM.L,Elementis,0,35,above chikou
2026-09-22 16:00:00+01:00,CSN.L,Chesnara,0,35,above chikou
2026-09-22 16:00:00+01:00,ATR.L,Schroder Asian Total Return Investment Company,1,35,above chikou
2026-09-22 16:00:00+01:00,FEML.L,Fidelity Emerging Markets,1,36,above chikou
2026-09-22 16:00:00+01:00,DATA.L,GlobalData,1,36,above chikou
2026-09-22 16:00:00+01:00,BNKR.L,Bankers Investment Trust,1,36,above chikou
2026-09-22 16:00:00+01:00,ASHM.L,Ashmore Group,1,36,above chikou
2026-09-22 16:00:00+01:00,ATYM.L,Atalaya Mining,1,36,above chikou
2026-09-22 16:00:00+01:00,JUP.L,Jupiter Fund Management,1,36,above chikou
2026-09-22 16:00:00+01:00,JMGI.L,JPMorgan Emerging Markets Growth & Income,1,36,above chikou
2026-09-22 16:00:00+01:00,JGGI.L,JPMorgan Global Growth & Income,1,36,above chikou
2026-09-22 16:00:00+01:00,ASL.L,Aberforth Smaller Companies Trust,1,36,above chikou
2026-09-22 16:00:00+01:00,BRSC.L,BlackRock Smaller Companies Trust,1,36,above chikou
2026-09-22 16:00:00+01:00,DSCV.L,discoverIE,1,36,above chikou
2026-09-22 16:00:00+01:00,XPP.L,XP Power,1,36,above chikou
2026-09-22 16:00:00+01:00,VLX.L,Volex,1,36,above chikou
2026-09-22 16:00:00+01:00,OXIG.L,Oxford Instruments,1,36,above chikou
2026-09-22 16:00:00+01:00,N91.L,Ninety One,0,36,above chikou
2026-09-22 16:00:00+01:00,RPI.L,Raspberry Pi Holdings,1,36,above chikou
2026-09-22 16:00:00+01:00,RSW.L,Renishaw,1,36,above chikou
2026-09-22 16:00:00+01:00,MNKS.L,Monks Investment Trust,1,36,above chikou
2026-09-22 16:00:00+01:00,JDW.L,Wetherspoons,1,36,above chikou
2026-09-22 16:00:00+01:00,FAN.L,Volution Group,1,36,above chikou
2026-09-22 16:00:00+01:00,TEM.L,Templeton Emerging Markets Investment Trust,1,36,above chikou
2026-09-22 16:00:00+01:00,WIZZ.L,Wizz Air,1,36,above chikou
2026-09-22 16:00:00+01:00,IAD.L,Invesco Asia Dragon Trust,1,36,above chikou
2026-09-22 16:00:00+01:00,HFEL.L,Henderson Far East Income,1,36,above chikou
2026-09-22 16:00:00+01:00,HSL.L,Henderson Smaller Companies Investment Trust,1,37,above chikou
2026-09-22 16:00:00+01:00,ATT.L,Allianz Technology Trust,1,37,above chikou
2026-09-22 16:00:00+01:00,MRC.L,Mercantile Investment Trust,1,38,above chikou
2026-09-22 16:00:00+01:00,WOSG.L,Watches of Switzerland,1,38,above chikou
2026-09-22 16:00:00+01:00,AJB.L,AJ Bell,0,38,above chikou
2026-09-22 16:00:00+01:00,HTWS.L,Helios Towers,1,39,above chikou
2026-09-22 16:00:00+01:00,PFD.L,Premier Foods,1,39,above chikou
2026-09-22 16:00:00+01:00,GEN.L,Genuit Group,1,39,above chikou
2026-09-22 16:00:00+01:00,PNN.L,Pennon Group,1,39,above chikou
2026-09-22 16:00:00+01:00,MAB.L,Mitchells & Butlers,1,39,above chikou
2026-09-22 16:00:00+01:00,GFTU.L,Grafton Group,0,39,above chikou
2026-09-22 16:00:00+01:00,FOUR.L,4imprint,0,40,above chikou
2026-09-22 16:00:00+01:00,GRG.L,Greggs,1,40,above chikou
2026-09-22 16:00:00+01:00,COA.L,Coats Group,1,42,above chikou
2026-09-22 16:00:00+01:00,AVON.L,Avon Technologies,0,43,above chikou
2026-09-22 16:00:00+01:00,JSG.L,Johnson Service Group,0,43,above chikou
2026-09-22 16:00:00+01:00,DOCS.L,Dr. Martens,1,43,above chikou
2026-09-22 16:00:00+01:00,EWI.L,Edinburgh Worldwide Investment Trust,1,43,above chikou
2026-09-22 16:00:00+01:00,USA.L,Baillie Gifford US Growth Trust,1,44,above chikou
2026-09-22 16:00:00+01:00,OSB.L,OSB Group,0,44,above chikou
2026-09-22 16:00:00+01:00,SUPR.L,Supermarket Income REIT,0,45,above chikou
2026-09-22 16:00:00+01:00,EMG.L,Man Group,1,45,above chikou
2026-09-22 16:00:00+01:00,CORD.L,Cordiant Digital Infrastructure,1,45,above chikou
2026-09-22 16:00:00+01:00,SYNC.L,Syncona,1,46,above chikou
2026-09-22 16:00:00+01:00,SAIN.L,Scottish American Investment Company,1,47,above chikou
2026-09-22 16:00:00+01:00,MRCH.L,Merchants Trust,0,48,above chikou
2026-09-22 16:00:00+01:00,MGAM.L,Morgan Advanced Materials,1,49,above chikou
2026-09-22 16:00:00+01:00,PHP.L,Primary Health Properties,1,49,above chikou
2026-09-22 16:00:00+01:00,PRN.L,Princes Group,0,49,above chikou
2026-09-22 16:00:00+01:00,LWDB.L,Law Debenture,0,49,above chikou
2026-09-22 16:00:00+01:00,JMAT.L,Johnson Matthey,1,49,above chikou
2026-09-22 16:00:00+01:00,HILS.L,Hill & Smith,1,49,above chikou
2026-09-22 16:00:00+01:00,JCH.L,JPMorgan Claverhouse Investment Trust,0,49,above chikou
2026-09-22 16:00:00+01:00,BBY.L,Balfour Beatty,1,50,above chikou
2026-09-22 16:00:00+01:00,KLR.L,Keller Group,1,50,above chikou
2026-09-22 16:00:00+01:00,COST.L,Costain Group,0,51,above chikou
2026-09-22 16:00:00+01:00,3IN.L,3i Infrastructure,0,51,above chikou
2026-09-22 16:00:00+01:00,BUT.L,Brunner Investment Trust,0,51,above chikou
2026-09-22 16:00:00+01:00,MGNS.L,Morgan Sindall Group,1,51,above chikou
2026-09-22 16:00:00+01:00,GFRD.L,Galliford Try,1,51,above chikou
2026-09-22 16:00:00+01:00,TPK.L,Travis Perkins,0,52,above chikou
2026-09-22 16:00:00+01:00,ONT.L,Oxford Nanopore Technologies,1,52,above chikou
2026-09-22 16:00:00+01:00,WIX.L,Wickes,1,54,above chikou
2026-09-22 16:00:00+01:00,IPO.L,IP Group,1,54,above chikou
2026-09-22 16:00:00+01:00,BME.L,B&M,1,54,above chikou
2026-09-22 16:00:00+01:00,MTO.L,Mitie,1,54,above chikou
2026-09-22 16:00:00+01:00,ROR.L,Rotork,0,56,above chikou
2026-09-22 16:00:00+01:00,OCDO.L,Ocado Group,1,58,above chikou
2026-09-22 16:00:00+01:00,WWH.L,Worldwide Healthcare Trust,1,58,above chikou
2026-09-22 16:00:00+01:00,JAM.L,JPMorgan American Investment Trust,1,59,above chikou
2026-09-22 16:00:00+01:00,SEIT.L,SDCL Efficiency Income Trust,0,59,above chikou
2026-09-22 16:00:00+01:00,HIK.L,Hikma Pharmaceuticals,1,59,above chikou
2026-09-22 16:00:00+01:00,ZIG.L,Zigup,0,60,above chikou
2026-09-22 16:00:00+01:00,HFG.L,Hilton Food Group,1,61,above chikou
2026-09-22 16:00:00+01:00,KIE.L,Kier Group,0,62,above chikou
2026-09-22 16:00:00+01:00,BYIT.L,Bytes Technology Group,0,63,above chikou
2026-09-22 16:00:00+01:00,LRE.L,Lancashire Holdings,1,63,above chikou
2026-09-22 16:00:00+01:00,UKW.L,Greencoat UK Wind,0,70,above chikou
2026-09-22 16:00:00+01:00,TRIG.L,The Renewables Infrastructure Group,0,72,above chikou
2026-09-22 16:00:00+01:00,SNR.L,Senior,1,79,above chikou
