Symbol,Name,1H Chikou Direction,1H Chikou Count,1H Chikou State,1D Chikou Direction,1D Chikou Count,1D Chikou State,1W Chikou Direction,1W Chikou Count,1W Chikou State,1M Chikou Direction,1M Chikou Count,1M Chikou State,Chikou Score Sum
6S=F,Swiss Franc Futures,-1,-21,below chikou,0,14,above chikou,-1,-13,below chikou,1,33,above chikou,13
6N=F,New Zealand Dollar Futures,-1,-13,below chikou,-1,-1,below chikou,0,-7,below chikou,-1,-13,below chikou,-34
6E=F,Euro FX Futures,-1,-1,below chikou,1,28,above chikou,0,-15,below chikou,1,17,above chikou,29
6C=F,Canadian Dollar Futures,1,3,above chikou,1,29,above chikou,-1,-14,below chikou,-1,-38,below chikou,-20
6J=F,Japanese Yen Futures,1,12,above chikou,1,28,above chikou,1,1,above chikou,-1,-13,below chikou,28
6B=F,British Pound Futures,0,12,above chikou,1,29,above chikou,1,2,above chikou,1,19,above chikou,62
6A=F,Australian Dollar Futures,1,67,above chikou,1,28,above chikou,1,66,above chikou,1,7,above chikou,168
